periodType,currencyCode,AccountsReceivable,BasicEPS,CashAndCashEquivalents,EBIT,EnterpriseValue,FreeCashFlow,GrossProfit,InvestedCapital,LongTermDebt,MarketCap,NetIncomeFromContinuingOperations,RetainedEarnings,TotalLiabilitiesNetMinorityInterest,month,year,symbol,open,high,low,close,volume,adjclose,dividends,splits
3M,CAD,11048000.0,0.703852,123057000.0,68744000.0,0.0,108916000.0,125647000.0,8758105000.0,3092138000.0,0.0,43863000.0,1778216000.0,3957564000.0,3,2025,GRP-UN,47.04999923706055,48.46500015258789,46.77000045776367,46.81999969482422,42178.0,45.49236297607422,0.0,0.0
3M,USD,0.0,0.0,0.0,0.0,4983239003.0,0.0,0.0,0.0,0.0,2896277651.0,0.0,0.0,0.0,3,2025,GRP-UN,46.599998474121094,48.2400016784668,45.75,47.970001220703125,50545.0,46.6097526550293,0.0,0.0
3M,USD,0.0,0.0,0.0,0.0,4983239003.0,0.0,0.0,0.0,0.0,2896277651.0,0.0,0.0,0.0,3,2025,GRP-UN,46.54499816894531,47.38999938964844,45.04999923706055,47.2400016784668,92077.0,45.90045928955078,0.0,0.0
3M,USD,0.0,0.0,0.0,0.0,4983239003.0,0.0,0.0,0.0,0.0,2896277651.0,0.0,0.0,0.0,3,2025,GRP-UN,48.25,48.255001068115234,44.0,45.560001373291016,101662.0,44.26809310913086,0.0,0.0
3M,USD,0.0,0.0,0.0,0.0,4983239003.0,0.0,0.0,0.0,0.0,2896277651.0,0.0,0.0,0.0,3,2025,GRP-UN,47.04999923706055,48.46500015258789,46.77000045776367,46.81999969482422,42178.0,45.49236297607422,0.0,0.0
3M,USD,2878000.0,0.01,48676000.0,23492000.0,4145973750.0,37367000.0,21957000.0,3483332000.0,1443174000.0,2684148750.0,0.0,-1275833000.0,1725355000.0,6,2024,LXP,8.579999923706055,8.760000228881836,8.4399995803833,8.680000305175781,11275600.0,8.047324180603027,0.0,0.0
3M,USD,2878000.0,0.01,48676000.0,23492000.0,4145973750.0,37367000.0,21957000.0,3483332000.0,1443174000.0,2684148750.0,0.0,-1275833000.0,1725355000.0,6,2024,LXP,8.59000015258789,9.010000228881836,8.510000228881836,8.800000190734863,10717800.0,8.158577919006348,0.0,0.0
3M,USD,2878000.0,0.01,48676000.0,23492000.0,4145973750.0,37367000.0,21957000.0,3483332000.0,1443174000.0,2684148750.0,0.0,-1275833000.0,1725355000.0,6,2024,LXP,8.84000015258789,8.989999771118164,8.789999961853027,8.880000114440918,12604400.0,8.232746124267578,0.0,0.0
3M,USD,2878000.0,0.01,48676000.0,23492000.0,4145973750.0,37367000.0,21957000.0,3483332000.0,1443174000.0,2684148750.0,0.0,-1275833000.0,1725355000.0,6,2024,LXP,8.90999984741211,9.180000305175781,8.890000343322754,9.119999885559082,14721600.0,8.455252647399902,0.13,0.0
3M,USD,1713000.0,0.02,54971000.0,22829000.0,4466042264.0,56839000.0,22172000.0,3448488000.0,1442651000.0,2959593264.0,0.0,-1309046000.0,1728302000.0,9,2024,LXP,10.25,10.4399995803833,10.029999732971191,10.100000381469727,6774300.0,9.500289916992188,0.0,0.0
3M,USD,1713000.0,0.02,54971000.0,22829000.0,4466042264.0,56839000.0,22172000.0,3448488000.0,1442651000.0,2959593264.0,0.0,-1309046000.0,1728302000.0,9,2024,LXP,10.069999694824219,10.199999809265137,9.819999694824219,10.15999984741211,11223900.0,9.556727409362793,0.0,0.0
3M,USD,1713000.0,0.02,54971000.0,22829000.0,4466042264.0,56839000.0,22172000.0,3448488000.0,1442651000.0,2959593264.0,0.0,-1309046000.0,1728302000.0,9,2024,LXP,10.239999771118164,10.329999923706055,10.039999961853027,10.109999656677246,19138300.0,9.509696006774902,0.0,0.0
3M,USD,1713000.0,0.02,54971000.0,22829000.0,4466042264.0,56839000.0,22172000.0,3448488000.0,1442651000.0,2959593264.0,0.0,-1309046000.0,1728302000.0,9,2024,LXP,10.180000305175781,10.289999961853027,10.109999656677246,10.15999984741211,8238100.0,9.556727409362793,0.0,0.0
3M,USD,1713000.0,0.02,54971000.0,22829000.0,4466042264.0,56839000.0,22172000.0,3448488000.0,1442651000.0,2959593264.0,0.0,-1309046000.0,1728302000.0,9,2024,LXP,10.039999961853027,10.140000343322754,9.65999984741211,9.75,7053100.0,9.171072959899902,0.13,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,3889788294.0,62893000.0,37399000.0,3446393000.0,1442117000.0,2391338294.0,0.0,-1316993000.0,1722529000.0,12,2024,LXP,9.34000015258789,9.460000038146973,9.069999694824219,9.140000343322754,8100400.0,8.708723068237305,0.0,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,3889788294.0,62893000.0,37399000.0,3446393000.0,1442117000.0,2391338294.0,0.0,-1316993000.0,1722529000.0,12,2024,LXP,9.210000038146973,9.350000381469727,8.960000038146973,9.039999961853027,8354100.0,8.613441467285156,0.0,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,3889788294.0,62893000.0,37399000.0,3446393000.0,1442117000.0,2391338294.0,0.0,-1316993000.0,1722529000.0,12,2024,LXP,9.0600004196167,9.069999694824219,8.079999923706055,8.319999694824219,16731100.0,7.927414417266846,0.0,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,3889788294.0,62893000.0,37399000.0,3446393000.0,1442117000.0,2391338294.0,0.0,-1316993000.0,1722529000.0,12,2024,LXP,8.239999771118164,8.380000114440918,8.199999809265137,8.220000267028809,5575700.0,7.832133769989014,0.0,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,3889788294.0,62893000.0,37399000.0,3446393000.0,1442117000.0,2391338294.0,0.0,-1316993000.0,1722529000.0,12,2024,LXP,8.180000305175781,8.239999771118164,7.929999828338623,8.0600004196167,8363600.0,7.679683208465576,0.135,0.0
3M,USD,2361000.0,0.06,70935000.0,35637000.0,4009458684.0,36023000.0,21222000.0,3372681000.0,1391891000.0,2558047684.0,0.0,-1339223000.0,1662660000.0,3,2025,LXP,8.9399995803833,9.260000228881836,8.9399995803833,9.15999984741211,13556500.0,8.874418258666992,0.0,0.0
3M,USD,2361000.0,0.06,70935000.0,35637000.0,4009458684.0,36023000.0,21222000.0,3372681000.0,1391891000.0,2558047684.0,0.0,-1339223000.0,1662660000.0,3,2025,LXP,9.149999618530273,9.289999961853027,8.880000114440918,9.0600004196167,10149500.0,8.777536392211914,0.0,0.0
3M,USD,2361000.0,0.06,70935000.0,35637000.0,4009458684.0,36023000.0,21222000.0,3372681000.0,1391891000.0,2558047684.0,0.0,-1339223000.0,1662660000.0,3,2025,LXP,9.039999961853027,9.199999809265137,8.710000038146973,8.729999542236328,12087600.0,8.457823753356934,0.0,0.0
3M,USD,2361000.0,0.06,70935000.0,35637000.0,4009458684.0,36023000.0,21222000.0,3372681000.0,1391891000.0,2558047684.0,0.0,-1339223000.0,1662660000.0,3,2025,LXP,8.8100004196167,8.949999809265137,8.670000076293945,8.75,11463500.0,8.477201461791992,0.0,0.0
3M,USD,2361000.0,0.06,70935000.0,35637000.0,4009458684.0,36023000.0,21222000.0,3372681000.0,1391891000.0,2558047684.0,0.0,-1339223000.0,1662660000.0,3,2025,LXP,8.609999656677246,8.770000457763672,7.809999942779541,7.940000057220459,16139700.0,7.692454814910889,0.135,0.0
3M,USD,3149000.0,0.09,70976000.0,46021000.0,3873779723.0,35490000.0,22482000.0,3361625000.0,1391286000.0,2442947723.0,0.0,-1351361000.0,1630956000.0,6,2025,LXP,8.520000457763672,8.75,8.460000038146973,8.6899995803833,10814100.0,8.551000595092773,0.0,0.0
3M,USD,3149000.0,0.09,70976000.0,46021000.0,3873779723.0,35490000.0,22482000.0,3361625000.0,1391286000.0,2442947723.0,0.0,-1351361000.0,1630956000.0,6,2025,LXP,8.720000267028809,8.819999694824219,8.479999542236328,8.550000190734863,14908700.0,8.413240432739258,0.0,0.0
3M,USD,3149000.0,0.09,70976000.0,46021000.0,3873779723.0,35490000.0,22482000.0,3361625000.0,1391286000.0,2442947723.0,0.0,-1351361000.0,1630956000.0,6,2025,LXP,8.619999885559082,8.789999961853027,8.460000038146973,8.739999771118164,13230700.0,8.600201606750488,0.0,0.0
3M,USD,3149000.0,0.09,70976000.0,46021000.0,3873779723.0,35490000.0,22482000.0,3361625000.0,1391286000.0,2442947723.0,0.0,-1351361000.0,1630956000.0,6,2025,LXP,8.75,8.880000114440918,8.319999694824219,8.4399995803833,24739700.0,8.304999351501465,0.0,0.0
3M,USD,9448000.0,0.0,58975000.0,70049000.0,0.0,79369000.0,138247000.0,4216395000.0,3143836000.0,0.0,32280000.0,-469768000.0,3504036000.0,6,2024,NSA-PA,23.670000076293945,23.93000030517578,23.600000381469727,23.81999969482422,72465.0,21.957765579223633,0.0,0.0
3M,USD,9448000.0,0.0,58975000.0,70049000.0,0.0,79369000.0,138247000.0,4216395000.0,3143836000.0,0.0,32280000.0,-469768000.0,3504036000.0,6,2024,NSA-PA,23.81999969482422,23.940000534057617,23.040000915527344,23.040000915527344,77542.0,21.238746643066406,0.375,0.0
3M,USD,9448000.0,0.0,58975000.0,70049000.0,0.0,79369000.0,138247000.0,4216395000.0,3143836000.0,0.0,32280000.0,-469768000.0,3504036000.0,6,2024,NSA-PA,23.200000762939453,23.393299102783203,22.770000457763672,22.899999618530273,34960.0,21.450681686401367,0.0,0.0
3M,USD,9448000.0,0.0,58975000.0,70049000.0,0.0,79369000.0,138247000.0,4216395000.0,3143836000.0,0.0,32280000.0,-469768000.0,3504036000.0,6,2024,NSA-PA,22.899999618530273,23.163299560546875,22.639999389648438,22.729999542236328,40969.0,21.29144287109375,0.0,0.0
3M,USD,9602000.0,0.0,69886000.0,70209000.0,0.0,67719000.0,140909000.0,4074522000.0,3021504000.0,0.0,29771000.0,-498787000.0,3588773000.0,9,2024,NSA-PA,22.905000686645508,23.219999313354492,22.799999237060547,23.15999984741211,20974.0,21.694229125976562,0.0,0.0
3M,USD,9602000.0,0.0,69886000.0,70209000.0,0.0,67719000.0,140909000.0,4074522000.0,3021504000.0,0.0,29771000.0,-498787000.0,3588773000.0,9,2024,NSA-PA,23.030000686645508,23.670000076293945,23.030000686645508,23.280000686645508,53022.0,21.8066349029541,0.375,0.0
3M,USD,9602000.0,0.0,69886000.0,70209000.0,0.0,67719000.0,140909000.0,4074522000.0,3021504000.0,0.0,29771000.0,-498787000.0,3588773000.0,9,2024,NSA-PA,23.170000076293945,24.389999389648438,23.155000686645508,24.3700008392334,90168.0,23.200082778930664,0.0,0.0
3M,USD,9602000.0,0.0,69886000.0,70209000.0,0.0,67719000.0,140909000.0,4074522000.0,3021504000.0,0.0,29771000.0,-498787000.0,3588773000.0,9,2024,NSA-PA,24.479999542236328,25.010000228881836,24.30109977722168,24.75,189271.0,23.561840057373047,0.0,0.0
3M,USD,9602000.0,0.0,69886000.0,70209000.0,0.0,67719000.0,140909000.0,4074522000.0,3021504000.0,0.0,29771000.0,-498787000.0,3588773000.0,9,2024,NSA-PA,24.83989906311035,25.200000762939453,24.59000015258789,24.729999542236328,184640.0,23.54279899597168,0.0,0.0
3M,USD,8689000.0,0.0,50408000.0,66948000.0,0.0,74265000.0,137873000.0,4184172000.0,3005787000.0,0.0,26131000.0,-530652000.0,3591115000.0,12,2024,NSA-PA,23.670000076293945,23.770000457763672,23.110000610351562,23.600000381469727,117952.0,22.46704864501953,0.0,0.0
3M,USD,8689000.0,0.0,50408000.0,66948000.0,0.0,74265000.0,137873000.0,4184172000.0,3005787000.0,0.0,26131000.0,-530652000.0,3591115000.0,12,2024,NSA-PA,23.604999542236328,23.93000030517578,22.969999313354492,23.1200008392334,61491.0,22.010089874267578,0.375,0.0
3M,USD,8689000.0,0.0,50408000.0,66948000.0,0.0,74265000.0,137873000.0,4184172000.0,3005787000.0,0.0,26131000.0,-530652000.0,3591115000.0,12,2024,NSA-PA,23.299999237060547,23.56999969482422,22.579999923706055,22.979999542236328,73497.0,22.230117797851562,0.0,0.0
3M,USD,8689000.0,0.0,50408000.0,66948000.0,0.0,74265000.0,137873000.0,4184172000.0,3005787000.0,0.0,26131000.0,-530652000.0,3591115000.0,12,2024,NSA-PA,23.010000228881836,23.3700008392334,21.600000381469727,22.100000381469727,44918.0,21.378835678100586,0.0,0.0
3M,USD,8689000.0,0.0,50408000.0,66948000.0,0.0,74265000.0,137873000.0,4184172000.0,3005787000.0,0.0,26131000.0,-530652000.0,3591115000.0,12,2024,NSA-PA,22.040000915527344,22.592899322509766,21.15999984741211,22.1200008392334,139510.0,21.398183822631836,0.0,0.0
3M,USD,6835000.0,0.0,19266000.0,61114000.0,0.0,79806000.0,133250000.0,4119690000.0,3005866000.0,0.0,19519000.0,-566346000.0,3562812000.0,3,2025,NSA-PA,22.104999542236328,22.299999237060547,22.049999237060547,22.260000228881836,60948.0,21.533615112304688,0.0,0.0
3M,USD,6835000.0,0.0,19266000.0,61114000.0,0.0,79806000.0,133250000.0,4119690000.0,3005866000.0,0.0,19519000.0,-566346000.0,3562812000.0,3,2025,NSA-PA,22.0935001373291,22.479999542236328,21.510000228881836,21.94499969482422,44522.0,21.228893280029297,0.375,0.0
3M,USD,6835000.0,0.0,19266000.0,61114000.0,0.0,79806000.0,133250000.0,4119690000.0,3005866000.0,0.0,19519000.0,-566346000.0,3562812000.0,3,2025,NSA-PA,21.96500015258789,22.43000030517578,21.890100479125977,22.149999618530273,50426.0,21.79119873046875,0.0,0.0
3M,USD,6835000.0,0.0,19266000.0,61114000.0,0.0,79806000.0,133250000.0,4119690000.0,3005866000.0,0.0,19519000.0,-566346000.0,3562812000.0,3,2025,NSA-PA,22.173900604248047,22.941600799560547,21.850000381469727,22.3700008392334,65761.0,22.00763511657715,0.0,0.0
3M,USD,1713000.0,0.0,54971000.0,22829000.0,0.0,56839000.0,22172000.0,3448488000.0,1442651000.0,0.0,0.0,-1309046000.0,1728302000.0,9,2024,LXP-PC,48.97999954223633,50.169898986816406,48.97999954223633,49.9900016784668,7202.0,46.717613220214844,0.0,0.0
3M,USD,1713000.0,0.0,54971000.0,22829000.0,0.0,56839000.0,22172000.0,3448488000.0,1442651000.0,0.0,0.0,-1309046000.0,1728302000.0,9,2024,LXP-PC,50.099998474121094,51.849998474121094,50.003501892089844,51.165000915527344,13699.0,47.815696716308594,0.0,0.0
3M,USD,1713000.0,0.0,54971000.0,22829000.0,0.0,56839000.0,22172000.0,3448488000.0,1442651000.0,0.0,0.0,-1309046000.0,1728302000.0,9,2024,LXP-PC,50.04999923706055,52.94499969482422,50.04999923706055,52.755001068115234,5742.0,49.30160903930664,0.0,0.0
3M,USD,1713000.0,0.0,54971000.0,22829000.0,0.0,56839000.0,22172000.0,3448488000.0,1442651000.0,0.0,0.0,-1309046000.0,1728302000.0,9,2024,LXP-PC,53.029998779296875,54.25,52.52000045776367,52.52000045776367,11258.0,49.081993103027344,0.0,0.0
3M,USD,1713000.0,0.0,54971000.0,22829000.0,0.0,56839000.0,22172000.0,3448488000.0,1442651000.0,0.0,0.0,-1309046000.0,1728302000.0,9,2024,LXP-PC,52.31999969482422,53.279998779296875,51.0,51.34880065917969,10084.0,47.987464904785156,0.0,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,0.0,62893000.0,37399000.0,3446393000.0,1442117000.0,0.0,0.0,-1316993000.0,1722529000.0,12,2024,LXP-PC,49.79990005493164,49.900001525878906,49.330501556396484,49.68410110473633,8361.0,47.1658821105957,0.0,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,0.0,62893000.0,37399000.0,3446393000.0,1442117000.0,0.0,0.0,-1316993000.0,1722529000.0,12,2024,LXP-PC,49.95000076293945,50.619998931884766,49.349998474121094,50.0,9158.0,47.46576690673828,0.0,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,0.0,62893000.0,37399000.0,3446393000.0,1442117000.0,0.0,0.0,-1316993000.0,1722529000.0,12,2024,LXP-PC,50.880001068115234,50.880001068115234,48.38999938964844,48.439998626708984,15694.0,45.98483657836914,0.0,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,0.0,62893000.0,37399000.0,3446393000.0,1442117000.0,0.0,0.0,-1316993000.0,1722529000.0,12,2024,LXP-PC,48.0099983215332,48.82170104980469,47.15060043334961,47.4900016784668,11131.0,45.08298873901367,0.0,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,0.0,62893000.0,37399000.0,3446393000.0,1442117000.0,0.0,0.0,-1316993000.0,1722529000.0,12,2024,LXP-PC,47.911800384521484,48.75,47.5,48.324501037597656,11636.0,45.87519073486328,0.0,0.0
3M,USD,2361000.0,0.0,70935000.0,35637000.0,0.0,36023000.0,21222000.0,3372681000.0,1391891000.0,0.0,0.0,-1339223000.0,1662660000.0,3,2025,LXP-PC,47.650001525878906,47.849998474121094,47.29999923706055,47.564998626708984,4182.0,45.93748092651367,0.0,0.0
3M,USD,2361000.0,0.0,70935000.0,35637000.0,0.0,36023000.0,21222000.0,3372681000.0,1391891000.0,0.0,0.0,-1339223000.0,1662660000.0,3,2025,LXP-PC,47.27000045776367,47.81999969482422,47.27000045776367,47.619998931884766,8284.0,45.9906005859375,0.0,0.0
3M,USD,2361000.0,0.0,70935000.0,35637000.0,0.0,36023000.0,21222000.0,3372681000.0,1391891000.0,0.0,0.0,-1339223000.0,1662660000.0,3,2025,LXP-PC,47.5,47.983699798583984,47.5,47.90999984741211,3018.0,46.27067947387695,0.0,0.0
3M,USD,2361000.0,0.0,70935000.0,35637000.0,0.0,36023000.0,21222000.0,3372681000.0,1391891000.0,0.0,0.0,-1339223000.0,1662660000.0,3,2025,LXP-PC,47.900001525878906,48.095401763916016,46.35499954223633,46.459999084472656,23878.0,44.87029266357422,0.0,0.0
3M,USD,2361000.0,0.0,70935000.0,35637000.0,0.0,36023000.0,21222000.0,3372681000.0,1391891000.0,0.0,0.0,-1339223000.0,1662660000.0,3,2025,LXP-PC,46.06999969482422,46.189998626708984,45.0099983215332,45.34000015258789,56117.0,43.78861618041992,0.0,0.0
3M,USD,3149000.0,0.0,70976000.0,46021000.0,0.0,35490000.0,22482000.0,3361625000.0,1391286000.0,0.0,0.0,-1351361000.0,1630956000.0,6,2025,LXP-PC,45.86000061035156,46.33000183105469,45.72999954223633,45.72999954223633,6360.0,44.94247055053711,0.0,0.0
3M,USD,3149000.0,0.0,70976000.0,46021000.0,0.0,35490000.0,22482000.0,3361625000.0,1391286000.0,0.0,0.0,-1351361000.0,1630956000.0,6,2025,LXP-PC,46.25,46.73080062866211,46.13999938964844,46.290000915527344,3350.0,45.492828369140625,0.0,0.0
3M,USD,3149000.0,0.0,70976000.0,46021000.0,0.0,35490000.0,22482000.0,3361625000.0,1391286000.0,0.0,0.0,-1351361000.0,1630956000.0,6,2025,LXP-PC,46.563201904296875,46.70000076293945,46.474998474121094,46.474998474121094,958.0,45.67464065551758,0.0,0.0
3M,USD,3149000.0,0.0,70976000.0,46021000.0,0.0,35490000.0,22482000.0,3361625000.0,1391286000.0,0.0,0.0,-1351361000.0,1630956000.0,6,2025,LXP-PC,46.504398345947266,46.564998626708984,46.04999923706055,46.564998626708984,7064.0,45.76308822631836,0.0,0.0
3M,USD,0.0,1.45,120835000.0,46313000.0,3251704800.0,64205000.0,72930000.0,2230337000.0,297146000.0,3094402800.0,41993000.0,-182319000.0,436975000.0,6,2024,IIPR,109.1500015258789,110.05000305175781,106.16799926757812,106.87999725341797,721900.0,94.3939437866211,0.0,0.0
3M,USD,0.0,1.45,120835000.0,46313000.0,3251704800.0,64205000.0,72930000.0,2230337000.0,297146000.0,3094402800.0,41993000.0,-182319000.0,436975000.0,6,2024,IIPR,105.72000122070312,110.0,105.49500274658203,106.62000274658203,734100.0,94.16431427001953,0.0,0.0
3M,USD,0.0,1.45,120835000.0,46313000.0,3251704800.0,64205000.0,72930000.0,2230337000.0,297146000.0,3094402800.0,41993000.0,-182319000.0,436975000.0,6,2024,IIPR,105.88999938964844,109.31999969482422,105.69000244140625,107.7300033569336,782500.0,95.1446533203125,0.0,0.0
3M,USD,0.0,1.45,120835000.0,46313000.0,3251704800.0,64205000.0,72930000.0,2230337000.0,297146000.0,3094402800.0,41993000.0,-182319000.0,436975000.0,6,2024,IIPR,107.7300033569336,110.5,107.33000183105469,109.22000122070312,919200.0,96.46057891845703,1.9,0.0
3M,USD,0.0,1.38,147128000.0,44642000.0,4003784721.0,64869000.0,69231000.0,2220408000.0,297503000.0,3813464721.0,40215000.0,-196921000.0,448794000.0,9,2024,IIPR,123.33999633789062,124.25,119.5,120.66999816894531,522800.0,108.44593048095703,0.0,0.0
3M,USD,0.0,1.38,147128000.0,44642000.0,4003784721.0,64869000.0,69231000.0,2220408000.0,297503000.0,3813464721.0,40215000.0,-196921000.0,448794000.0,9,2024,IIPR,120.58000183105469,129.4499969482422,120.58000183105469,129.16000366210938,703400.0,116.07588958740234,0.0,0.0
3M,USD,0.0,1.38,147128000.0,44642000.0,4003784721.0,64869000.0,69231000.0,2220408000.0,297503000.0,3813464721.0,40215000.0,-196921000.0,448794000.0,9,2024,IIPR,129.75,138.0,129.75,134.91000366210938,1436600.0,121.243408203125,0.0,0.0
3M,USD,0.0,1.38,147128000.0,44642000.0,4003784721.0,64869000.0,69231000.0,2220408000.0,297503000.0,3813464721.0,40215000.0,-196921000.0,448794000.0,9,2024,IIPR,135.80999755859375,138.35000610351562,132.97999572753906,135.82000732421875,848900.0,122.06122589111328,0.0,0.0
3M,USD,0.0,1.38,147128000.0,44642000.0,4003784721.0,64869000.0,69231000.0,2220408000.0,297503000.0,3813464721.0,40215000.0,-196921000.0,448794000.0,9,2024,IIPR,134.1300048828125,135.8000030517578,130.8699951171875,131.47000122070312,608300.0,118.15189361572266,1.9,0.0
3M,USD,0.0,1.38,146245000.0,43140000.0,2062040351.0,57806000.0,69139000.0,2210293000.0,297865000.0,1888033351.0,40025000.0,-211713000.0,441987000.0,12,2024,IIPR,109.0,111.11000061035156,105.26000213623047,106.68000030517578,935500.0,97.23335266113281,0.0,0.0
3M,USD,0.0,1.38,146245000.0,43140000.0,2062040351.0,57806000.0,69139000.0,2210293000.0,297865000.0,1888033351.0,40025000.0,-211713000.0,441987000.0,12,2024,IIPR,106.7699966430664,109.33499908447266,102.77999877929688,104.72000122070312,838600.0,95.44691467285156,0.0,0.0
3M,USD,0.0,1.38,146245000.0,43140000.0,2062040351.0,57806000.0,69139000.0,2210293000.0,297865000.0,1888033351.0,40025000.0,-211713000.0,441987000.0,12,2024,IIPR,103.98999786376953,104.63999938964844,70.87999725341797,73.66000366210938,4286900.0,67.13732147216797,0.0,0.0
3M,USD,0.0,1.38,146245000.0,43140000.0,2062040351.0,57806000.0,69139000.0,2210293000.0,297865000.0,1888033351.0,40025000.0,-211713000.0,441987000.0,12,2024,IIPR,71.70999908447266,73.66000366210938,67.66000366210938,68.11000061035156,2561100.0,62.07877731323242,0.0,0.0
3M,USD,0.0,1.38,146245000.0,43140000.0,2062040351.0,57806000.0,69139000.0,2210293000.0,297865000.0,1888033351.0,40025000.0,-211713000.0,441987000.0,12,2024,IIPR,67.48999786376953,68.87999725341797,64.80000305175781,68.05999755859375,1833400.0,62.033199310302734,1.9,0.0
3M,USD,0.0,1.05,128010000.0,35577000.0,1710227810.0,54242000.0,64343000.0,2178845000.0,289499000.0,1534975810.0,31077000.0,-235791000.0,430423000.0,3,2025,IIPR,72.16999816894531,74.19000244140625,68.52999877929688,73.2300033569336,1864400.0,68.68418884277344,0.0,0.0
3M,USD,0.0,1.05,128010000.0,35577000.0,1710227810.0,54242000.0,64343000.0,2178845000.0,289499000.0,1534975810.0,31077000.0,-235791000.0,430423000.0,3,2025,IIPR,73.5,74.91999816894531,67.87999725341797,69.62000274658203,1706200.0,65.29827880859375,0.0,0.0
3M,USD,0.0,1.05,128010000.0,35577000.0,1710227810.0,54242000.0,64343000.0,2178845000.0,289499000.0,1534975810.0,31077000.0,-235791000.0,430423000.0,3,2025,IIPR,66.45999908447266,66.45999908447266,61.720001220703125,63.61000061035156,3480100.0,59.661354064941406,0.0,0.0
3M,USD,0.0,1.05,128010000.0,35577000.0,1710227810.0,54242000.0,64343000.0,2178845000.0,289499000.0,1534975810.0,31077000.0,-235791000.0,430423000.0,3,2025,IIPR,64.27999877929688,66.33999633789062,63.2599983215332,63.75,1444800.0,59.79266357421875,0.0,0.0
3M,USD,0.0,0.0,120835000.0,46313000.0,0.0,64205000.0,72930000.0,2230337000.0,297146000.0,0.0,41993000.0,-182319000.0,436975000.0,6,2024,IIPR-PA,26.69499969482422,28.0,26.69499969482422,27.350000381469727,10665.0,24.48362922668457,0.0,0.0
3M,USD,0.0,0.0,120835000.0,46313000.0,0.0,64205000.0,72930000.0,2230337000.0,297146000.0,0.0,41993000.0,-182319000.0,436975000.0,6,2024,IIPR-PA,27.350000381469727,27.715999603271484,27.350000381469727,27.690000534057617,2150.0,24.787992477416992,0.0,0.0
3M,USD,0.0,0.0,120835000.0,46313000.0,0.0,64205000.0,72930000.0,2230337000.0,297146000.0,0.0,41993000.0,-182319000.0,436975000.0,6,2024,IIPR-PA,27.610000610351562,28.190000534057617,27.219900131225586,27.788000106811523,10113.0,24.875722885131836,0.0,0.0
3M,USD,0.0,0.0,120835000.0,46313000.0,0.0,64205000.0,72930000.0,2230337000.0,297146000.0,0.0,41993000.0,-182319000.0,436975000.0,6,2024,IIPR-PA,27.719999313354492,28.575000762939453,27.700000762939453,27.700000762939453,9096.0,24.796947479248047,0.5625,0.0
3M,USD,0.0,0.0,147128000.0,44642000.0,0.0,64869000.0,69231000.0,2220408000.0,297503000.0,0.0,40215000.0,-196921000.0,448794000.0,9,2024,IIPR-PA,25.56999969482422,25.719900131225586,25.510000228881836,25.6299991607666,36448.0,23.412555694580078,0.0,0.0
3M,USD,0.0,0.0,147128000.0,44642000.0,0.0,64869000.0,69231000.0,2220408000.0,297503000.0,0.0,40215000.0,-196921000.0,448794000.0,9,2024,IIPR-PA,25.709999084472656,26.459999084472656,25.610000610351562,26.34000015258789,114732.0,24.061128616333008,0.0,0.0
3M,USD,0.0,0.0,147128000.0,44642000.0,0.0,64869000.0,69231000.0,2220408000.0,297503000.0,0.0,40215000.0,-196921000.0,448794000.0,9,2024,IIPR-PA,26.327299118041992,26.440000534057617,26.25,26.3799991607666,25915.0,24.09766960144043,0.0,0.0
3M,USD,0.0,0.0,147128000.0,44642000.0,0.0,64869000.0,69231000.0,2220408000.0,297503000.0,0.0,40215000.0,-196921000.0,448794000.0,9,2024,IIPR-PA,26.3799991607666,26.520000457763672,26.280000686645508,26.510000228881836,24355.0,24.216421127319336,0.0,0.0
3M,USD,0.0,0.0,147128000.0,44642000.0,0.0,64869000.0,69231000.0,2220408000.0,297503000.0,0.0,40215000.0,-196921000.0,448794000.0,9,2024,IIPR-PA,26.09000015258789,26.149999618530273,25.950000762939453,26.059999465942383,18084.0,23.80535316467285,0.5625,0.0
3M,USD,0.0,0.0,146245000.0,43140000.0,0.0,57806000.0,69139000.0,2210293000.0,297865000.0,0.0,40025000.0,-211713000.0,441987000.0,12,2024,IIPR-PA,26.280000686645508,26.489999771118164,26.229999542236328,26.469999313354492,9624.0,24.70406150817871,0.0,0.0
3M,USD,0.0,0.0,146245000.0,43140000.0,0.0,57806000.0,69139000.0,2210293000.0,297865000.0,0.0,40025000.0,-211713000.0,441987000.0,12,2024,IIPR-PA,26.3346004486084,26.658199310302734,26.24449920654297,26.528600692749023,17512.0,24.758752822875977,0.0,0.0
3M,USD,0.0,0.0,146245000.0,43140000.0,0.0,57806000.0,69139000.0,2210293000.0,297865000.0,0.0,40025000.0,-211713000.0,441987000.0,12,2024,IIPR-PA,26.572399139404297,26.670000076293945,24.670000076293945,25.157499313354492,90035.0,23.4791259765625,0.0,0.0
