year,month,open_mean,open_var,open_min,open_max,close_mean,close_var,close_min,close_max,dividends_mean,dividends_var,dividends_min,dividends_max,volume_mean,volume_var,volume_min,volume_max,AccountsReceivable,BasicEPS,CashAndCashEquivalents,EBIT,EnterpriseValue,FreeCashFlow,GrossProfit,InvestedCapital,LongTermDebt,MarketCap,NetIncomeFromContinuingOperations,RetainedEarnings,TotalLiabilitiesNetMinorityInterest,high,low,adjclose,symbol
2024,9,22.13900032043457,0.29798011257189455,21.530000686645508,22.950000762939453,22.41800003051758,0.14717011840839397,21.96999931335449,22.82999992370605,0.075,0.028125,0.0,0.375,51763.8,4186667264.2,2322.0,161402.0,9602000.0,0.0,69886000.0,70209000.0,0.0,67719000.0,140909000.0,4074522000.0,3021504000.0,0.0,29771000.0,-498787000.0,3588773000.0,22.5,21.530000686645508,20.620525360107425,NSA-PB
2024,12,21.9620002746582,0.17072005584741418,21.420000076293945,22.43000030517578,21.780000305175783,0.14734994545033375,21.32999992370605,22.280000686645508,0.075,0.028125,0.0,0.375,17937.4,664436717.3000001,3778.0,63928.0,8689000.0,0.0,50408000.0,66948000.0,0.0,74265000.0,137873000.0,4184172000.0,3005787000.0,0.0,26131000.0,-530652000.0,3591115000.0,22.290000915527344,22.147499084472656,21.1425838470459,NSA-PB
2025,3,21.46749973297119,0.1348917538962268,21.170000076293945,22.0,21.494974613189697,0.13351360951097926,21.149999618530277,21.979999542236328,0.09375,0.03515625,0.0,0.375,15877.5,336962013.6666667,4963.0,43346.0,6835000.0,0.0,19266000.0,61114000.0,0.0,79806000.0,133250000.0,4119690000.0,3005866000.0,0.0,19519000.0,-566346000.0,3562812000.0,21.479999542236328,21.184999465942383,20.550796508789062,NSA-PB
2024,9,24.197999954223633,0.21546980789207737,23.59000015258789,24.68000030517578,24.41800003051758,0.13946993759163906,23.84000015258789,24.729999542236328,0.063125,0.019923828124999998,0.0,0.315625,101965.2,6357492111.7,34963.0,238488.0,0.0,0.0,599004000.0,509883000.0,0.0,688410000.0,866058000.0,14733841000.0,9473778000.0,0.0,433143000.0,-737450000.0,10093194000.0,23.950000762939453,23.489999771118164,22.512042999267575,PSA-PG
2024,12,22.3,0.5383502105716602,21.399999618530277,23.1200008392334,22.131999969482422,0.3267196553042587,21.40999984741211,22.96999931335449,0.063125,0.019923828124999998,0.0,0.315625,153920.6,3835336923.2999997,97871.0,257270.0,0.0,0.0,447416000.0,689123000.0,0.0,665448000.0,866653000.0,14715640000.0,9353034000.0,0.0,618361000.0,-699083000.0,9941282000.0,23.200000762939453,22.6299991607666,21.973817825317383,PSA-PG
2025,3,21.616000366210937,0.12327986022974109,21.18000030517578,22.15999984741211,21.297999954223634,0.16912034500164783,20.6299991607666,21.6200008392334,0.063125,0.019923828124999998,0.0,0.315625,128177.2,3661452864.2000003,71079.0,230713.0,0.0,0.0,287177000.0,484226000.0,0.0,647054000.0,851337000.0,14640814000.0,9424558000.0,0.0,410791000.0,-867425000.0,9945094000.0,22.190000534057617,21.530000686645508,20.97595977783203,PSA-PG
2025,6,20.202499866485596,0.06029172452296431,19.979999542236328,20.420000076293945,20.17869997024536,0.05666862899276273,19.959800720214844,20.5,0.07890625,0.024904785156249998,0.0,0.315625,63584.0,117492528.66666667,54310.0,75525.0,0.0,0.0,1104603000.0,436260000.0,0.0,817370000.0,883089000.0,15462738000.0,10440279000.0,0.0,361411000.0,-1085142000.0,11065104000.0,20.6200008392334,20.24839973449707,20.183292388916016,PSA-PG
2024,9,22.448239898681642,0.3603233250494689,21.65999984741211,23.15999984741211,22.654120254516602,0.1376449108658561,22.1200008392334,23.049299240112305,0.058750000000000004,0.017257812500000004,0.0,0.29375,66496.0,321818473.50000006,42961.0,86417.0,0.0,0.0,599004000.0,509883000.0,0.0,688410000.0,866058000.0,14733841000.0,9473778000.0,0.0,433143000.0,-737450000.0,10093194000.0,22.25,21.6200008392334,20.872539520263672,PSA-PJ
2024,12,20.26600036621094,0.5810300376131641,19.350000381469727,21.100000381469727,20.18400001525879,0.3111803439333028,19.489999771118164,20.950000762939453,0.05876,0.017263688000000003,0.0,0.2938,169187.4,16440294693.300001,78124.0,392929.0,0.0,0.0,447416000.0,689123000.0,0.0,665448000.0,866653000.0,14715640000.0,9353034000.0,0.0,618361000.0,-699083000.0,9941282000.0,21.21999931335449,20.5,20.028444290161133,PSA-PJ
2025,3,19.845940017700194,0.04268877075155597,19.59000015258789,20.11969947814941,19.6439998626709,0.09362997161879377,19.15999984741211,19.979999542236328,0.05876,0.017263688000000003,0.0,0.2938,132730.4,9547813402.300001,60075.0,302358.0,0.0,0.0,287177000.0,484226000.0,0.0,647054000.0,851337000.0,14640814000.0,9424558000.0,0.0,410791000.0,-867425000.0,9945094000.0,20.190000534057617,19.901199340820312,19.376256942749023,PSA-PJ
2025,6,18.5725998878479,0.05110987163152436,18.3799991607666,18.84000015258789,18.524199962615967,0.026866199859493494,18.378400802612305,18.690000534057617,0.07345,0.021579610000000003,0.0,0.2938,66439.75,1408008491.5833333,38969.0,121068.0,0.0,0.0,1104603000.0,436260000.0,0.0,817370000.0,883089000.0,15462738000.0,10440279000.0,0.0,361411000.0,-1085142000.0,11065104000.0,18.898700714111328,18.63999938964844,18.3969841003418,PSA-PJ
2024,9,22.14600028991699,0.1638302306371766,21.649999618530277,22.700000762939453,22.245999908447267,0.08027986022971216,21.850000381469727,22.649999618530277,0.057812600000000006,0.0167114835938,0.0,0.289063,200876.0,17862893912.5,108396.0,419523.0,0.0,0.0,599004000.0,509883000.0,0.0,688410000.0,866058000.0,14733841000.0,9473778000.0,0.0,433143000.0,-737450000.0,10093194000.0,21.979999542236328,21.41010093688965,20.62184333801269,PSA-PL
2024,12,20.0379997253418,0.48056982963571565,19.06999969482422,20.71999931335449,19.944000244140625,0.37012979042083316,19.100000381469727,20.729999542236328,0.05782,0.016715762000000006,0.0,0.2891,353472.8,15226779835.7,239867.0,548348.0,0.0,0.0,447416000.0,689123000.0,0.0,665448000.0,866653000.0,14715640000.0,9353034000.0,0.0,618361000.0,-699083000.0,9941282000.0,20.86000061035156,20.31999969482422,19.82086753845215,PSA-PL
2025,3,19.40083999633789,0.11282872095507585,19.0,19.86000061035156,19.27815971374512,0.05996947792373336,18.959999084472656,19.53400039672852,0.05782,0.016715762000000006,0.0,0.2891,263396.2,57015390911.7,102242.0,668227.0,0.0,0.0,287177000.0,484226000.0,0.0,647054000.0,851337000.0,14640814000.0,9424558000.0,0.0,410791000.0,-867425000.0,9945094000.0,19.96999931335449,19.46999931335449,18.94448471069336,PSA-PL
2025,6,18.407124996185303,0.06346944437336734,18.1200008392334,18.729999542236328,18.315074920654297,0.020720895428288717,18.11000061035156,18.420299530029297,0.072275,0.020894702500000004,0.0,0.2891,193154.5,5836585677.666667,127170.0,280370.0,0.0,0.0,1104603000.0,436260000.0,0.0,817370000.0,883089000.0,15462738000.0,10440279000.0,0.0,361411000.0,-1085142000.0,11065104000.0,18.729999542236328,18.420000076293945,18.13166618347168,PSA-PL
2024,9,20.027999877929688,0.283170007782248,19.31999969482422,20.649999618530277,20.179000091552734,0.14415526363445585,19.6299991607666,20.655000686645508,0.0515626,0.0132935085938,0.0,0.257813,77274.4,986778263.3,44924.0,125030.0,0.0,0.0,599004000.0,509883000.0,0.0,688410000.0,866058000.0,14733841000.0,9473778000.0,0.0,433143000.0,-737450000.0,10093194000.0,19.770000457763672,19.299999237060547,18.533411026000977,PSA-PM
2024,12,18.00199966430664,0.36926945350678564,17.190000534057617,18.709999084472656,17.97143974304199,0.2795926480219344,17.239999771118164,18.59720039367676,0.051559999999999995,0.013292168,0.0,0.2578,72546.2,664161535.2,41124.0,103862.0,0.0,0.0,447416000.0,689123000.0,0.0,665448000.0,866653000.0,14715640000.0,9353034000.0,0.0,618361000.0,-699083000.0,9941282000.0,18.729999542236328,18.36000061035156,17.78428077697754,PSA-PM
2025,3,17.42840003967285,0.059115093001309946,17.122400283813477,17.799999237060547,17.257979583740234,0.045846889706081154,16.959999084472656,17.454999923706055,0.051559999999999995,0.013292168,0.0,0.2578,56825.2,257694749.70000002,33823.0,73720.0,0.0,0.0,287177000.0,484226000.0,0.0,647054000.0,851337000.0,14640814000.0,9424558000.0,0.0,410791000.0,-867425000.0,9945094000.0,17.8700008392334,17.40999984741211,16.895769119262695,PSA-PM
2025,6,16.396249771118164,0.012556270853868628,16.239999771118164,16.479999542236328,16.389249801635742,0.015488907226729952,16.25,16.510000228881836,0.06445,0.016615210000000002,0.0,0.2578,57541.0,1751122248.6666667,25104.0,118927.0,0.0,0.0,1104603000.0,436260000.0,0.0,817370000.0,883089000.0,15462738000.0,10440279000.0,0.0,361411000.0,-1085142000.0,11065104000.0,16.68000030517578,16.440000534057617,16.21986961364746,PSA-PM
2024,9,18.57750015258789,0.24108733758948825,17.950000762939453,19.09000015258789,18.73599967956543,0.13548017456086986,18.229999542236328,19.190000534057617,0.0484376,0.011731005468799996,0.0,0.242188,56688.6,258969457.79999998,39546.0,77078.0,0.0,0.0,599004000.0,509883000.0,0.0,688410000.0,866058000.0,14733841000.0,9473778000.0,0.0,433143000.0,-737450000.0,10093194000.0,18.3799991607666,17.940000534057617,17.20438003540039,PSA-PN
2024,12,16.781980133056642,0.42803531244026166,16.020000457763672,17.469900131225586,16.67200050354004,0.24221979454050616,16.030000686645508,17.270000457763672,0.04844,0.011732167999999998,0.0,0.2422,128244.6,2194941494.8,86683.0,207291.0,0.0,0.0,447416000.0,689123000.0,0.0,665448000.0,866653000.0,14715640000.0,9353034000.0,0.0,618361000.0,-699083000.0,9941282000.0,17.500999450683594,17.149999618530273,16.511205673217773,PSA-PN
2025,3,16.454000091552736,0.043030003281091925,16.190000534057617,16.75,16.27599983215332,0.05383008186363487,15.899999618530272,16.489999771118164,0.04844,0.011732167999999998,0.0,0.2422,140050.8,12694870338.7,71937.0,337640.0,0.0,0.0,287177000.0,484226000.0,0.0,647054000.0,851337000.0,14640814000.0,9424558000.0,0.0,410791000.0,-867425000.0,9945094000.0,16.86240005493164,16.489999771118164,15.993334770202637,PSA-PN
2025,6,15.366575002670288,0.045699551630227125,15.149999618530272,15.600000381469728,15.308624982833862,0.030654257533494128,15.149999618530272,15.470000267028809,0.06055,0.014665209999999998,0.0,0.2422,138680.25,2432135594.25,81118.0,200407.0,0.0,0.0,1104603000.0,436260000.0,0.0,817370000.0,883089000.0,15462738000.0,10440279000.0,0.0,361411000.0,-1085142000.0,11065104000.0,15.651000022888184,15.416999816894531,15.22826862335205,PSA-PN
2024,9,18.47800064086914,0.2101701565552504,17.93000030517578,19.040000915527344,18.6860595703125,0.09372426512964144,18.259899139404297,19.05039978027344,0.04875,0.0118828125,0.0,0.24375,54667.2,125578151.19999999,44918.0,71538.0,0.0,0.0,599004000.0,509883000.0,0.0,688410000.0,866058000.0,14733841000.0,9473778000.0,0.0,433143000.0,-737450000.0,10093194000.0,18.34000015258789,17.93000030517578,17.23175048828125,PSA-PO
2024,12,16.929999923706056,0.3626000999454848,16.270000457763672,17.649999618530273,16.856999969482423,0.24054493244220745,16.270000457763672,17.5,0.04874,0.011877938,0.0,0.2437,131193.0,844557873.0000001,88161.0,164462.0,0.0,0.0,447416000.0,689123000.0,0.0,665448000.0,866653000.0,14715640000.0,9353034000.0,0.0,618361000.0,-699083000.0,9941282000.0,17.788299560546875,17.139999389648438,16.732864379882812,PSA-PO
2025,3,16.43997993469238,0.08604324079060444,16.049999237060547,16.84000015258789,16.26949977874756,0.056686578761400486,15.949999809265137,16.559999465942383,0.04874,0.011877938,0.0,0.2437,84743.8,2004029707.6999998,45287.0,133728.0,0.0,0.0,287177000.0,484226000.0,0.0,647054000.0,851337000.0,14640814000.0,9424558000.0,0.0,410791000.0,-867425000.0,9945094000.0,16.919200897216797,16.465700149536133,16.0601749420166,PSA-PO
2025,6,15.37625002861023,0.038622933101805916,15.18000030517578,15.5600004196167,15.395000219345093,0.021433262252912755,15.270000457763672,15.550000190734863,0.060925,0.014847422499999999,0.0,0.2437,200374.5,5240872732.333333,151097.0,307606.0,0.0,0.0,1104603000.0,436260000.0,0.0,817370000.0,883089000.0,15462738000.0,10440279000.0,0.0,361411000.0,-1085142000.0,11065104000.0,15.630000114440918,15.380900382995604,15.306456565856934,PSA-PO
2024,9,19.407999801635743,0.21577011154222378,18.799999237060547,19.979999542236328,19.418980026245116,0.13827715283587064,18.940000534057617,19.90999984741211,0.05,0.012500000000000002,0.0,0.25,222489.8,16999862174.7,110027.0,446558.0,0.0,0.0,599004000.0,509883000.0,0.0,688410000.0,866058000.0,14733841000.0,9473778000.0,0.0,433143000.0,-737450000.0,10093194000.0,19.170000076293945,18.70789909362793,17.879457473754883,PSA-PP
2024,12,17.315999603271486,0.27252988693253455,16.75,17.899999618530273,17.270000076293947,0.16874980926586447,16.790000915527344,17.799999237060547,0.05,0.012500000000000002,0.0,0.25,423290.6,12566618743.8,334050.0,614189.0,0.0,0.0,447416000.0,689123000.0,0.0,665448000.0,866653000.0,14715640000.0,9353034000.0,0.0,618361000.0,-699083000.0,9941282000.0,18.0,17.57200050354004,17.020610809326172,PSA-PP
2025,3,16.936000061035156,0.1329296153264294,16.3700008392334,17.3799991607666,16.710000228881835,0.09890024528540382,16.299999237060547,16.950000762939453,0.05,0.012500000000000002,0.0,0.25,242946.4,28132366843.3,113560.0,535737.0,0.0,0.0,287177000.0,484226000.0,0.0,647054000.0,851337000.0,14640814000.0,9424558000.0,0.0,410791000.0,-867425000.0,9945094000.0,17.399999618530273,16.90999984741211,16.431806564331055,PSA-PP
2025,6,15.818924903869629,0.017213249300766825,15.670000076293944,15.949999809265137,15.788749694824219,0.018722911453248125,15.654999732971191,15.94499969482422,0.0625,0.015625000000000003,0.0,0.25,280121.25,1825386006.9166667,218996.0,315807.0,0.0,0.0,1104603000.0,436260000.0,0.0,817370000.0,883089000.0,15462738000.0,10440279000.0,0.0,361411000.0,-1085142000.0,11065104000.0,16.040000915527344,15.81999969482422,15.6958589553833,PSA-PP
2024,9,18.90200004577637,0.23527011535661624,18.229999542236328,19.420000076293945,19.030999755859376,0.09627994892143785,18.57999992370605,19.3799991607666,0.049375,0.012189453125000001,0.0,0.246875,45641.6,169771165.30000004,34662.0,65406.0,0.0,0.0,599004000.0,509883000.0,0.0,688410000.0,866058000.0,14733841000.0,9473778000.0,0.0,433143000.0,-737450000.0,10093194000.0,18.600000381469727,18.170000076293945,17.533357620239258,PSA-PQ
2024,12,17.120000076293945,0.38784993972803916,16.40999984741211,17.899999618530273,16.95999984741211,0.20334977188140296,16.40999984741211,17.56999969482422,0.04938,0.012191922000000003,0.0,0.2469,111276.6,1213980449.3,68967.0,150204.0,0.0,0.0,447416000.0,689123000.0,0.0,665448000.0,866653000.0,14715640000.0,9353034000.0,0.0,618361000.0,-699083000.0,9941282000.0,17.899999618530273,17.489999771118164,16.797365188598633,PSA-PQ
2025,3,16.594000244140624,0.0589800105288302,16.239999771118164,16.899999618530273,16.404980087280272,0.0642372695190713,16.040000915527344,16.65489959716797,0.04938,0.012191922000000003,0.0,0.2469,64867.8,253875404.7,39877.0,82063.0,0.0,0.0,287177000.0,484226000.0,0.0,647054000.0,851337000.0,14640814000.0,9424558000.0,0.0,410791000.0,-867425000.0,9945094000.0,17.0,16.579999923706055,16.152902603149414,PSA-PQ
2025,6,15.59249997138977,0.010891670926487915,15.449999809265137,15.699999809265137,15.619999885559082,0.01133325449639718,15.510000228881836,15.729999542236328,0.061725,0.015239902500000005,0.0,0.2469,94869.75,385102568.91666657,77978.0,115161.0,0.0,0.0,1104603000.0,436260000.0,0.0,817370000.0,883089000.0,15462738000.0,10440279000.0,0.0,361411000.0,-1085142000.0,11065104000.0,15.8100004196167,15.56999969482422,15.445438385009766,PSA-PQ
2024,9,19.4060001373291,0.3627307391361687,18.549999237060547,20.020000457763672,19.56073989868164,0.15725038058444527,18.959999084472656,20.02079963684082,0.05,0.012500000000000002,0.0,0.25,111980.4,778062749.3000001,73623.0,152012.0,0.0,0.0,599004000.0,509883000.0,0.0,688410000.0,866058000.0,14733841000.0,9473778000.0,0.0,433143000.0,-737450000.0,10093194000.0,19.149999618530277,18.549999237060547,17.89842414855957,PSA-PR
2024,12,17.382000350952147,0.3547198193362414,16.75,18.149999618530277,17.244000244140626,0.1683301867680708,16.739999771118164,17.780000686645508,0.05,0.012500000000000002,0.0,0.25,292558.0,2247117100.0000005,228129.0,361497.0,0.0,0.0,447416000.0,689123000.0,0.0,665448000.0,866653000.0,14715640000.0,9353034000.0,0.0,618361000.0,-699083000.0,9941282000.0,18.27989959716797,17.75,17.001461029052734,PSA-PR
2025,3,16.841999435424803,0.07162001121541817,16.459999084472656,17.209999084472656,16.673999786376953,0.06763009559654165,16.309999465942383,16.899999618530273,0.05,0.012500000000000002,0.0,0.25,182993.0,12353148477.5,104304.0,375571.0,0.0,0.0,287177000.0,484226000.0,0.0,647054000.0,851337000.0,14640814000.0,9424558000.0,0.0,410791000.0,-867425000.0,9945094000.0,17.299999237060547,16.78580093383789,16.39137840270996,PSA-PR
2025,6,15.821249961853027,0.016406329472980968,15.699999809265137,15.970000267028809,15.777499914169312,0.010358408546608288,15.6899995803833,15.880000114440918,0.0625,0.015625000000000003,0.0,0.25,253880.5,11762562993.0,173824.0,406822.0,0.0,0.0,1104603000.0,436260000.0,0.0,817370000.0,883089000.0,15462738000.0,10440279000.0,0.0,361411000.0,-1085142000.0,11065104000.0,16.040000915527344,15.84000015258789,15.632648468017578,PSA-PR
2024,9,19.893979644775392,0.3161066295968319,19.1200008392334,20.46999931335449,19.984880447387695,0.09460354050315743,19.520000457763672,20.350000381469727,0.05125,0.013132812499999999,0.0,0.25625,89748.2,2682097173.2,33002.0,172208.0,0.0,0.0,599004000.0,509883000.0,0.0,688410000.0,866058000.0,14733841000.0,9473778000.0,0.0,433143000.0,-737450000.0,10093194000.0,19.670000076293945,19.1200008392334,18.42580223083496,PSA-PS
2024,12,18.000000381469725,0.4046499458316248,17.1200008392334,18.6200008392334,17.87200050354004,0.25772006919869483,17.190000534057617,18.540000915527344,0.051239999999999994,0.013127688,0.0,0.2562,99302.6,87590060.80000003,85045.0,107217.0,0.0,0.0,447416000.0,689123000.0,0.0,665448000.0,866653000.0,14715640000.0,9353034000.0,0.0,618361000.0,-699083000.0,9941282000.0,18.86000061035156,18.479999542236328,17.727645874023438,PSA-PS
2025,3,17.227999877929687,0.11996979072609974,16.700000762939453,17.670000076293945,17.028000259399413,0.08266995819103598,16.68000030517578,17.31999969482422,0.051239999999999994,0.013127688,0.0,0.2562,199244.2,18036276647.199997,108200.0,431687.0,0.0,0.0,287177000.0,484226000.0,0.0,647054000.0,851337000.0,14640814000.0,9424558000.0,0.0,410791000.0,-867425000.0,9945094000.0,17.670000076293945,17.209999084472656,16.795209884643555,PSA-PS
2025,6,16.177474975585938,0.008749527422575367,16.09000015258789,16.309900283813477,16.171124935150146,0.021376767798149846,16.03499984741211,16.329999923706055,0.06405,0.01640961,0.0,0.2562,64938.25,711791531.5833334,28031.0,89226.0,0.0,0.0,1104603000.0,436260000.0,0.0,817370000.0,883089000.0,15462738000.0,10440279000.0,0.0,361411000.0,-1085142000.0,11065104000.0,16.40999984741211,14.779999732971191,16.073801040649414,PSA-PS
2024,3,21.702499866485596,0.023091725540325476,21.479999542236328,21.81999969482422,21.6875,0.038491772461081375,21.479999542236328,21.920000076293945,0.08789075,0.030899135742249995,0.0,0.351563,46492.5,584550595.6666666,21156.0,79402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-370720000.0,0.0,22.040000915527344,21.739999771118164,19.886993408203125,REXR-PC
2024,6,21.03249979019165,0.03682495002764533,20.850000381469727,21.239999771118164,20.987500190734863,0.04175841700271121,20.809999465942383,21.270000457763672,0.08789075,0.030899135742249995,0.0,0.351563,20068.5,10470203.666666666,16461.0,23225.0,157881000.0,0.0,125710000.0,114429000.0,0.0,16546000.0,185668000.0,11218686000.0,3348697000.0,0.0,86017000.0,0.0,3953016000.0,21.270000457763672,21.01000022888184,19.60979461669922,REXR-PC
2024,9,22.594000625610352,0.44067988426213556,22.100000381469727,23.600000381469727,23.0560001373291,0.6779299128727901,22.18000030517578,23.950000762939453,0.0703126,0.0247193085938,0.0,0.351563,35986.6,251652815.3,20423.0,56804.0,168952000.0,0.0,61836000.0,98062000.0,0.0,7245000.0,186976000.0,11265143000.0,3350190000.0,0.0,70722000.0,0.0,3955386000.0,22.383699417114254,22.100000381469727,20.794586181640625,REXR-PC
2024,12,22.173999786376953,0.12912967788724927,21.770000457763672,22.56999969482422,22.245019912719727,0.08808062649586662,21.83989906311035,22.59320068359375,0.0703126,0.0247193085938,0.0,0.351563,120595.4,26487285425.3,10532.0,387070.0,177465000.0,0.0,55971000.0,93083000.0,0.0,27879000.0,186889000.0,11514356000.0,3345962000.0,0.0,64910000.0,-441881000.0,3922239000.0,22.80990028381348,22.32999992370605,21.384567260742188,REXR-PC
2025,3,21.86599998474121,0.027180025406051366,21.65999984741211,22.100000381469727,21.843379974365234,0.17169097174337336,21.157899856567383,22.21999931335449,0.0703126,0.0247193085938,0.0,0.351563,35582.6,413034613.29999995,10267.0,58176.0,184515000.0,0.0,504579000.0,101336000.0,0.0,73403000.0,197026000.0,11995523000.0,3348060000.0,0.0,74048000.0,-474550000.0,3911111000.0,22.100000381469727,21.65999984741211,21.290363311767575,REXR-PC
2025,6,21.319075107574463,0.08549233494795748,21.0,21.700000762939453,21.261250495910645,0.03260630175282119,21.145000457763672,21.530000686645508,0.08789075,0.030899135742250002,0.0,0.351563,8337.25,43570774.25,2764.0,16320.0,186552000.0,0.0,431117000.0,147095000.0,0.0,44961000.0,194209000.0,12028989000.0,3347575000.0,0.0,120394000.0,-462309000.0,3884588000.0,21.689699172973636,21.350000381469727,21.17296600341797,REXR-PC
2024,6,60.6274995803833,1.9780265149444614,58.59999847412109,61.72999954223633,60.989999771118164,1.3334688598649034,59.2599983215332,61.63999938964844,0.245,0.24009999999999998,0.0,0.98,6022975.0,2178229889166.6663,4565500.0,8077300.0,82145000.0,0.51,685376000.0,256591000.0,25122714617.0,367064000.0,519217000.0,21170336000.0,14867474000.0,9668530617.0,106949000.0,-964518000.0,17184205000.0,61.0099983215332,59.0,55.21880722045898,BXP
2024,9,78.12200012207032,10.78072024658903,74.51000213623047,81.55000305175781,79.42999725341797,7.538398858642899,74.55999755859375,81.0199966430664,0.196,0.19208,0.0,0.98,5360120.0,2688440572000.0,3948700.0,7903300.0,99706000.0,0.53,1420475000.0,271646000.0,28154603593.0,286096000.0,521497000.0,21974455000.0,15715246000.0,12711062593.0,108452000.0,-1035710000.0,18123230000.0,75.72000122070312,73.72000122070312,70.60643005371094,BXP
2024,12,78.0520004272461,13.901312339480516,73.97000122070312,81.97000122070312,76.88600006103516,8.831320512702236,74.61000061035156,80.33999633789062,0.196,0.19208,0.0,0.98,4894780.0,5231618787000.0,2805300.0,8537400.0,107453000.0,-1.45,1254882000.0,-67427000.0,27319367628.0,383746000.0,525612000.0,21633805000.0,15720499000.0,11761892628.0,-237817000.0,-1419575000.0,18137324000.0,82.19999694824219,78.72000122070312,77.01437377929688,BXP
2025,3,68.65500068664551,3.4129632802359993,66.29000091552734,70.77999877929688,67.63249969482422,2.2926202596087646,65.51000213623047,69.0,0.0,0.0,0.0,0.0,7682875.0,1395251809166.6667,6081000.0,8895800.0,117353000.0,0.39,398126000.0,250349000.0,26366932341.0,210036000.0,526072000.0,20991634000.0,14871692000.0,10637744341.0,86905000.0,-1513555000.0,17577740000.0,71.73999786376953,65.4000015258789,67.0294418334961,BXP
2024,6,15.547500133514404,0.011091659418828675,15.43000030517578,15.68000030517578,15.455000162124634,0.04896666704818614,15.220000267028809,15.710000038146973,0.084375,0.028476562500000007,0.0,0.3375,101560.0,1741496029.3333333,41552.0,135630.0,777370000.0,0.0,872609000.0,137771000.0,0.0,194679000.0,0.0,12681075000.0,7662234000.0,0.0,40099000.0,-3983194000.0,9798717000.0,15.93000030517578,15.399999618530272,14.134050369262695,VNO-PL
2024,9,18.68118019104004,0.21005929559141862,17.93000030517578,19.149999618530277,18.841999816894532,0.15196988227871783,18.170000076293945,19.15999984741211,0.0675,0.022781250000000003,0.0,0.3375,124528.6,68826135.30000003,113612.0,134929.0,770973000.0,0.0,783596000.0,81002000.0,0.0,105379000.0,0.0,12336563000.0,7666058000.0,0.0,-19468000.0,-4002345000.0,9815642000.0,18.770000457763672,17.760000228881836,16.867225646972656,VNO-PL
2024,12,17.90199966430664,0.31227000854523745,17.299999237060547,18.549999237060547,17.947999954223633,0.29686945236244383,17.360000610351562,18.549999237060547,0.0675,0.022781250000000003,0.0,0.3375,141611.6,2856355724.8,88691.0,209431.0,765873000.0,0.0,733947000.0,106824000.0,0.0,206180000.0,0.0,12218754000.0,7667876000.0,0.0,5758000.0,-4142249000.0,9826739000.0,18.549999237060547,18.06999969482422,17.530561447143555,VNO-PL
2025,3,17.95800018310547,0.18397012069726787,17.350000381469727,18.540000915527344,17.5365198135376,0.9382697525999903,15.9399995803833,18.299999237060547,0.0675,0.022781250000000003,0.0,0.3375,173057.2,3894616260.7,106462.0,254312.0,782254000.0,0.0,568861000.0,197723000.0,0.0,52034000.0,0.0,11923850000.0,7217096000.0,0.0,99824000.0,-4055415000.0,9371039000.0,18.649999618530277,17.950000762939453,17.617624282836914,VNO-PL
2025,6,17.78250026702881,0.01949167200776478,17.600000381469727,17.940000534057617,17.77750015258789,0.005624898275224596,17.700000762939453,17.8799991607666,0.084375,0.028476562500000007,0.0,0.3375,100995.5,7589971269.666667,39203.0,229511.0,765602000.0,0.0,1204863000.0,900580000.0,0.0,1026912000.0,0.0,12005491000.0,6520757000.0,0.0,813227000.0,-3311586000.0,8594438000.0,17.921300888061523,17.389999389648438,17.43116569519043,VNO-PL
2024,6,15.242325067520142,0.014294296607583079,15.09000015258789,15.379300117492676,15.185275077819824,0.08392007905119224,14.949999809265137,15.600000381469728,0.08203125,0.02691650390625,0.0,0.328125,96964.75,2110002582.9166667,49895.0,136393.0,777370000.0,0.0,872609000.0,137771000.0,0.0,194679000.0,0.0,12681075000.0,7662234000.0,0.0,40099000.0,-3983194000.0,9798717000.0,15.48550033569336,15.06999969482422,13.768439292907717,VNO-PM
2024,9,17.814999389648438,0.15522504844666404,17.219999313354492,18.229999542236328,18.027799606323242,0.09638403234566795,17.5,18.299999237060547,0.065625,0.021533203125,0.0,0.328125,262441.8,4675965539.200001,192875.0,361930.0,770973000.0,0.0,783596000.0,81002000.0,0.0,105379000.0,0.0,12336563000.0,7666058000.0,0.0,-19468000.0,-4002345000.0,9815642000.0,17.999900817871094,17.11009979248047,16.235130310058594,VNO-PM
2024,12,17.621999740600586,0.3191699581911958,16.969999313354492,18.229999542236328,17.626000213623048,0.29053042671257523,16.969999313354492,18.290000915527344,0.065625,0.021533203125,0.0,0.328125,113246.0,2691064856.5,64534.0,199205.0,765873000.0,0.0,733947000.0,106824000.0,0.0,206180000.0,0.0,12218754000.0,7667876000.0,0.0,5758000.0,-4142249000.0,9826739000.0,18.3799991607666,17.930099487304688,17.279579162597656,VNO-PM
2025,3,17.41800003051758,0.423520809631737,16.549999237060547,18.290000915527344,16.87993965148926,0.9759234371584176,15.260000228881836,17.71969985961914,0.065625,0.021533203125,0.0,0.328125,250607.4,53483999683.299995,54146.0,599273.0,782254000.0,0.0,568861000.0,197723000.0,0.0,52034000.0,0.0,11923850000.0,7217096000.0,0.0,99824000.0,-4055415000.0,9371039000.0,18.3799991607666,17.459999084472656,17.05267906188965,VNO-PM
