year,month,open_mean,open_var,open_min,open_max,close_mean,close_var,close_min,close_max,dividends_mean,dividends_var,dividends_min,dividends_max,volume_mean,volume_var,volume_min,volume_max,BasicAverageShares,CostOfRevenue,EBIT,FreeCashFlow,GrossProfit,InvestedCapital,OrdinarySharesNumber,OtherOperatingExpenses,RetainedEarnings,TaxEffectOfUnusualItems,TotalUnusualItems,high,low,adjclose,symbol
2024,9,37.21800079345703,4.7092678761298865,34.650001525878906,40.22999954223633,37.742000579833984,4.241072639160851,34.81999969482422,39.9900016784668,0.10800000000000001,0.05832000000000001,0.0,0.54,5492120.0,13070394877000.0,2615900.0,11681400.0,117830000.0,95600000.0,94081000.0,1987000.0,194338000.0,10381494000.0,118046674.0,0.0,175962000.0,0.0,0.0,36.18999862670898,34.66999816894531,32.81352996826172,KRC
2024,12,40.95799942016602,0.32731971710309415,40.34999847412109,41.56999969482422,40.83000030517578,0.36685056152491746,40.18999862670898,41.75,0.10800000000000001,0.05832000000000001,0.0,0.54,5093880.0,6479084212000.0,3129300.0,9452300.0,118047000.0,92278000.0,98279000.0,-2613000.0,194101000.0,9979811000.0,118046674.0,0.0,171212000.0,0.0,0.0,41.720001220703125,39.970001220703125,38.40462112426758,KRC
2025,3,33.85600051879883,1.9304294665533246,32.40999984741211,35.77000045776367,32.82399978637695,2.729829152984893,30.0,34.369998931884766,0.10800000000000001,0.05832000000000001,0.0,0.54,8737700.0,4270774135000.0,6688900.0,11884200.0,118194588.0,92972000.0,74829000.0,60261000.0,177872000.0,9954307000.0,118268759.0,0.0,144867000.0,0.0,0.0,36.06999969482422,32.5099983215332,32.270076751708984,KRC
2025,6,34.48500061035156,2.800701341756699,32.0,35.630001068115234,35.00250053405762,0.035091909284043744,34.790000915527344,35.220001220703125,0.0,0.0,0.0,0.0,6051775.0,1268390855833.3337,4477200.0,6966900.0,118285328.0,90636000.0,110412000.0,92042000.0,199256000.0,9964174000.0,118294328.0,0.0,148952000.0,3476340.0,16554000.0,35.34000015258789,31.3700008392334,34.37797927856445,KRC
2024,6,24.460000038146973,0.16886688181572718,24.0,24.850000381469727,24.56749963760376,0.12229205131582875,24.229999542236328,25.030000686645508,0.07375,0.02175625,0.0,0.295,3644175.0,2259935149166.6665,2268000.0,5676600.0,112293000.0,121183000.0,57038000.0,88364000.0,66160000.0,3876510000.0,112650930.0,0.0,-1008087000.0,0.0,0.0,24.850000381469727,24.1299991607666,22.965930938720703,CDP
2024,9,29.8439998626709,0.2922296767428636,29.0,30.299999237060547,30.163999938964842,0.5356295520021364,29.09000015258789,31.049999237060547,0.059,0.017404999999999997,0.0,0.295,4620040.0,3104696203000.0005,2490600.0,6580000.0,112314000.0,123315000.0,57903000.0,61035000.0,65910000.0,3880104000.0,112693206.0,0.0,-1005260000.0,0.0,0.0,29.88999938964844,29.01000022888184,27.905128479003903,CDP
2024,12,31.95200080871582,0.900670526581234,30.93000030517578,32.880001068115234,31.65,0.6939991912848206,30.979999542236328,32.619998931884766,0.059,0.017404999999999997,0.0,0.295,4386600.0,4663220185000.0,1624100.0,6500600.0,112347000.0,117304000.0,58456000.0,92308000.0,66129000.0,3884838000.0,112703460.0,0.0,-1003401000.0,0.0,0.0,33.06999969482422,31.86000061035156,31.59614562988281,CDP
2025,3,27.021999740600585,0.01461997688311378,26.920000076293945,27.229999542236328,26.82399978637695,0.2052800318913795,26.1299991607666,27.299999237060547,0.061,0.018605,0.0,0.305,5615300.0,1373065535000.0,4085100.0,7251800.0,112383000.0,121104000.0,56835000.0,65137000.0,66752000.0,3903536000.0,112882315.0,0.0,-1003120000.0,850.513336,300000.0,27.299999237060547,26.18000030517578,26.551816940307617,CDP
2025,6,28.200000286102295,0.4984671305340565,27.25,28.790000915527344,28.255000591278076,0.1493666567484978,27.770000457763672,28.600000381469727,0.0,0.0,0.0,0.0,4189450.0,681465210000.0,3513400.0,5308400.0,112459000.0,118361000.0,61221000.0,84534000.0,71554000.0,3936266000.0,112929000.0,0.0,-999218000.0,0.0,0.0,28.190000534057617,27.07999992370605,27.8111572265625,CDP
2024,6,25.702499866485596,0.3731586750033456,24.88999938964844,26.229999542236328,25.77999973297119,0.20246703389542178,25.209999084472656,26.270000457763672,0.0,0.0,0.0,0.0,3938550.0,653858996666.6666,3152000.0,4969800.0,105996000.0,64559000.0,100674000.0,129955000.0,140179000.0,5576793000.0,106010262.0,0.0,-714956000.0,7354620.0,35022000.0,26.229999542236328,24.65999984741211,23.61305046081543,HIW
2024,9,32.50399971008301,0.5684297412117303,31.5,33.27000045776367,32.67199935913086,0.4230201992802898,31.549999237060547,33.25,0.0,0.0,0.0,0.0,3162400.0,785915885000.0,2195900.0,4537200.0,106010000.0,65706000.0,52941000.0,97493000.0,138617000.0,5627404000.0,106020426.0,0.0,-753404000.0,73500.0,350000.0,32.29999923706055,31.36000061035156,30.0250186920166,HIW
2024,12,31.044000244140626,1.0768307971200555,30.040000915527344,32.400001525878906,30.778000259399413,0.36832030265832283,30.07999992370605,31.6200008392334,0.0,0.0,0.0,0.0,4415940.0,4618811513000.0,2726000.0,8019500.0,0.0,71473000.0,34072000.0,103726000.0,134053000.0,5625911000.0,107623777.0,0.0,-810608000.0,0.0,-20364000.0,32.459999084472656,31.059999465942383,30.574493408203125,HIW
2025,3,29.059999847412108,0.07249997139006117,28.649999618530277,29.38999938964844,28.554000091552734,0.8611306163031249,27.1299991607666,29.440000534057617,0.0,0.0,0.0,0.0,5756640.0,1917433163000.0002,4027500.0,7767000.0,107683000.0,65034000.0,136642000.0,46324000.0,135349000.0,5720518000.0,107810629.0,0.0,-766979000.0,17265150.0,82215000.0,29.76000022888184,27.81999969482422,28.962852478027344,HIW
2025,6,31.014999866485596,1.0977673973087259,29.46999931335449,31.690000534057617,31.307499885559082,0.06095811335277861,31.07999992370605,31.549999237060547,0.0,0.0,0.0,0.0,4499850.0,1147071283333.3333,3746900.0,6023000.0,107825000.0,63655000.0,56886000.0,116531000.0,136945000.0,5679802000.0,107886915.0,0.0,-802627000.0,0.0,0.0,31.209999084472656,29.21999931335449,31.07999992370605,HIW
2024,9,33.60499954223633,0.519812953949439,32.67499923706055,34.5,33.73000030517578,0.22418814468546727,33.224998474121094,34.400001525878906,0.0,0.0,0.0,0.0,1547080.0,317798516000.0,1130040.0,2508800.0,41406098.0,24710000.0,21324000.0,57174000.0,50071000.0,2789752000.0,42266531.0,0.0,126401000.0,-126000.0,-600000.0,33.79999923706055,32.67499923706055,32.383445739746094,DEA
2024,12,28.95999984741211,1.5111260623936658,27.774999618530277,30.725000381469727,28.645000076293947,0.4576252965933229,27.924999237060547,29.350000381469727,0.0,0.0,0.0,0.0,2886464.0,832844406080.0,2078600.0,4121120.0,42297947.0,25583000.0,22952000.0,24553000.0,52667000.0,2919939000.0,43188223.0,0.0,131854000.0,-58800.0,-280000.0,30.799999237060547,29.100000381469727,28.31127548217773,DEA
2025,3,27.03499984741211,0.8314381999971352,26.174999237060547,28.225000381469727,26.4,0.9084372425084437,25.200000762939453,27.850000381469727,0.053000000000000005,0.014045000000000002,0.0,0.265,3068000.0,768443600800.0,1949760.0,4147600.0,43224145.0,25756000.0,21660000.0,24187000.0,52919000.0,2934823000.0,44702490.0,0.0,134981000.0,-64470.0,-307000.0,28.737499237060547,27.274999618530277,27.00236320495605,DEA
2025,6,22.487500190734863,0.7160926734929186,21.3799991607666,23.440000534057617,22.612499713897705,0.18549151751206686,22.25,23.229999542236328,0.0,0.0,0.0,0.0,2533850.0,250334550000.0,2011300.0,3115900.0,45011585.0,27696000.0,23214000.0,38111000.0,56538000.0,3057221000.0,45354115.0,0.0,139052000.0,-76020.0,-362000.0,22.6200008392334,21.26000022888184,22.40999984741211,DEA
2024,9,17.75400047302246,0.24493033630387803,17.329999923706055,18.3700008392334,17.73399963378906,0.17802987167378892,17.15999984741211,18.229999542236328,0.0,0.0,0.0,0.0,3505680.0,3616214822000.0005,2230000.0,6836100.0,85292000.0,67158000.0,700000.0,-32237000.0,68868000.0,4505772000.0,84434000.0,0.0,-907777000.0,-1256640.0,-5984000.0,17.59000015258789,17.110000610351562,16.45642852783203,JBGS
2024,12,16.03400001525879,0.6903301085665589,15.06999969482422,17.0,15.76599998474121,0.28883025733985046,15.229999542236328,16.3700008392334,0.034999999999999996,0.006124999999999999,0.0,0.175,2775060.0,2697154388000.0,1406100.0,5519700.0,84441000.0,65617000.0,-38618000.0,-3775000.0,65165000.0,4379084000.0,84477759.0,0.0,-997283000.0,-5880840.0,-28004000.0,17.0,16.030000686645508,15.858036994934082,JBGS
2025,3,15.32800006866455,0.2190699250031687,14.68000030517578,15.93000030517578,15.29000015258789,0.2133499292373922,14.640000343322754,15.920000076293944,0.0,0.0,0.0,0.0,6777420.0,2808597877000.0,5075900.0,9179800.0,81521000.0,61680000.0,-22812000.0,-16156000.0,59006000.0,4077750000.0,73033000.0,0.0,-1043003000.0,-53660.618205,-14461000.0,15.720000267028809,14.829999923706056,14.86638641357422,JBGS
2025,6,17.78749990463257,0.3382248488108734,17.0,18.399999618530277,17.880000114440918,0.11513328857472492,17.479999542236328,18.309999465942383,0.0,0.0,0.0,0.0,9383450.0,2621397930000.0005,8047800.0,11738600.0,68287000.0,61088000.0,8631000.0,-14509000.0,65391000.0,3807715000.0,73053010.0,0.0,-1074678000.0,33643.827373,9430000.0,17.959999084472656,16.81999969482422,17.70465850830078,JBGS
2024,9,4.984000015258789,0.015580003662148553,4.800000190734863,5.110000133514404,4.939999961853028,0.010100016498586236,4.809999942779541,5.050000190734863,0.0,0.0,0.0,0.0,4280360.0,5420159212999.999,2434700.0,8293300.0,217314706.0,80316000.0,37594000.0,39715000.0,114583000.0,6848234000.0,217518587.0,0.0,-966973000.0,-55440.0,-264000.0,5.085000038146973,4.784999847412109,4.809999942779541,PGRE
2024,12,4.842000102996826,0.0034200020599428125,4.769999980926514,4.900000095367432,4.881999969482422,0.009170003490453379,4.809999942779541,5.039999961853027,0.0,0.0,0.0,0.0,4632020.0,7423144587000.0,2498800.0,9385300.0,217335362.0,77030000.0,-7086000.0,88356000.0,109237000.0,6817907000.0,217527797.0,0.0,-1005627000.0,-24360.0,-116000.0,4.909999847412109,4.639999866485596,4.809999942779541,PGRE
2025,3,4.209999942779541,0.034200001525891824,3.9600000381469727,4.480000019073486,4.132000064849853,0.01912001502991528,3.990000009536743,4.28000020980835,0.0,0.0,0.0,0.0,8346060.0,6317563903000.0,6633900.0,12770500.0,218005447.0,78050000.0,34612000.0,8874000.0,108969000.0,6766044000.0,219225083.0,0.0,-1015793000.0,-36960.0,-176000.0,4.510000228881836,4.192999839782715,4.28000020980835,PGRE
2025,6,6.347499966621399,0.04629160579048632,6.050000190734863,6.519999980926514,6.342499852180481,0.03409164336522963,6.079999923706055,6.489999771118164,0.0,0.0,0.0,0.0,12932625.0,85527388769166.67,7584000.0,26734100.0,219216715.0,74884000.0,18151000.0,68206000.0,102161000.0,6709299000.0,219225083.0,0.0,-1035578000.0,-33048.563675,-732000.0,6.505000114440918,5.940000057220459,6.489999771118164,PGRE
2024,9,9.789999961853027,0.06325002002722681,9.420000076293944,10.010000228881836,9.795999908447266,0.04293006546031361,9.4399995803833,9.9399995803833,0.0,0.0,0.0,0.0,3430200.0,2485802815000.0005,2309800.0,6163700.0,123999948.0,57510000.0,20553000.0,-111000.0,81783000.0,3850540000.0,123999948.0,0.0,-2082716000.0,0.0,-445000.0,9.770000457763672,9.350000381469728,9.155742645263672,PDM
2024,12,9.128000068664551,0.13702006385819937,8.6899995803833,9.56999969482422,9.042000198364258,0.07061988437662865,8.760000228881836,9.359999656677246,0.0,0.0,0.0,0.0,3529220.0,4198584317000.0,1849500.0,7091500.0,124001000.0,58605000.0,1652000.0,-7081000.0,84626000.0,3808950000.0,124083038.0,0.0,-2128194000.0,0.0,-15400000.0,9.609999656677246,9.119999885559082,9.100784301757812,PDM
2025,3,7.29399995803833,0.028579997940096285,7.150000095367432,7.579999923706055,7.119999980926513,0.06455005569459896,6.679999828338623,7.320000171661377,0.0,0.0,0.0,0.0,3553000.0,340461455000.0,2890900.0,4121300.0,124257969.0,57914000.0,21579000.0,-35915000.0,84772000.0,3746439000.0,124408011.0,0.0,-2153834000.0,0.0,289000.0,7.690000057220459,7.090000152587891,7.320000171661377,PDM
2025,6,7.472499966621399,0.05295830583575404,7.170000076293945,7.699999809265137,7.447499990463257,0.020624953905780816,7.28000020980835,7.619999885559082,0.0,0.0,0.0,0.0,5084775.0,612388622500.0001,3948900.0,5742400.0,124458941.0,55610000.0,15148000.0,8160000.0,84682000.0,3724251000.0,124408011.0,0.0,-2170642000.0,0.0,-6276000.0,7.659999847412109,7.039999961853027,7.619999885559082,PDM
2024,9,30.045999908447264,0.20487988769564297,29.34000015258789,30.559999465942383,30.13400001525879,0.19378034660367224,29.549999237060547,30.76000022888184,0.0,0.0,0.0,0.0,729000.0,67517900000.0,425900.0,1115700.0,14785020.0,10915000.0,-28045000.0,27606000.0,20566000.0,861271000.0,14785014.0,0.0,-198657000.0,-7309680.0,-34808000.0,30.690000534057617,28.81999969482422,29.549999237060547,NLOP
2024,12,31.654000091552735,0.776479949493663,30.61000061035156,32.5,31.428000259399415,0.5794711296850422,30.809999465942383,32.380001068115234,0.0,0.0,0.0,0.0,311720.0,10610487000.0,181800.0,422600.0,14802703.0,11054000.0,-31384000.0,10481000.0,16676000.0,750444000.0,14814075.0,0.0,-234443000.0,-2730707.619731,-32873000.0,32.54999923706055,31.51000022888184,32.380001068115234,NLOP
2025,3,31.275999450683592,0.4370302626801283,30.6299991607666,32.31999969482422,30.526000213623046,1.6068803588106664,28.420000076293945,31.540000915527344,0.0,0.0,0.0,0.0,514740.0,14093548000.0,383900.0,671300.0,14814075.0,9855000.0,6341000.0,14122000.0,19358000.0,730621000.0,14814075.0,0.0,-233951000.0,-265707.563025,-1928000.0,32.845001220703125,31.0,31.540000915527344,NLOP
2025,6,32.00500011444092,0.944167518615965,31.149999618530277,33.36000061035156,32.454999923706055,0.8780338155120265,31.46999931335449,33.380001068115234,0.0,0.0,0.0,0.0,396825.0,5715222500.0,311500.0,471700.0,14814075.0,9990000.0,-77018000.0,9022000.0,19184000.0,617184000.0,14814075.0,0.0,-315491000.0,-17864280.0,-85068000.0,31.75,30.690000534057617,31.46999931335449,NLOP
2024,6,17.977499961853027,0.14182516301540696,17.559999465942383,18.3700008392334,18.126449584960938,0.013937047733634076,17.96579933166504,18.21999931335449,0.0,0.0,0.0,0.0,16021.75,59937174.916666664,10330.0,27306.0,0.0,17492000.0,4502000.0,15316000.0,24850000.0,1295835000.0,40154055.0,0.0,205031000.0,0.0,-1462000.0,18.0,17.559999465942383,16.105918884277344,CIO-PA
2024,9,19.429999923706056,0.10034996833819634,19.0,19.809999465942383,19.338000106811524,0.06866999633821302,19.0,19.690000534057617,0.0,0.0,0.0,0.0,68805.0,3656900946.5,16196.0,171445.0,0.0,17783000.0,5787000.0,18278000.0,24588000.0,1283231000.0,40154055.0,0.0,196466000.0,0.0,0.0,19.899999618530277,19.43000030517578,18.050018310546875,CIO-PA
2024,12,19.570000076293944,0.3439504669193416,18.84000015258789,20.3700008392334,20.254420471191406,0.2439187210758971,19.540000915527344,20.690000534057617,0.0,0.0,0.0,0.0,100343.2,2173031471.2,27233.0,154827.0,0.0,16440000.0,-2099000.0,8884000.0,25479000.0,1268827000.0,40154055.0,0.0,179838000.0,0.0,-8463000.0,20.06999969482422,18.732500076293945,18.309226989746094,CIO-PA
2025,3,18.752040481567384,0.014284735495312086,18.61000061035156,18.90019989013672,18.543260192871095,0.20684421302103237,17.760000228881836,18.950000762939453,0.0,0.0,0.0,0.0,25573.2,133637580.69999999,13688.0,38135.0,0.0,16272000.0,6779000.0,12078000.0,25986000.0,1259719000.0,40358240.0,0.0,172218000.0,0.0,0.0,18.989900588989254,18.514799118041992,18.12760353088379,CIO-PA
2025,6,18.540025234222412,0.16871726882861102,18.1299991607666,19.040000915527344,18.697500228881836,0.20215816192649025,18.100000381469727,19.100000381469727,0.0,0.0,0.0,0.0,34894.75,874873072.9166666,12495.0,78362.0,0.0,16314000.0,-96970000.0,13301000.0,26029000.0,1150126000.0,40358240.0,0.0,60901000.0,0.0,-102229000.0,18.73110008239746,17.75,17.719629287719727,CIO-PA
2024,9,14.101999855041504,0.8108702715683651,13.029999732971191,15.260000228881836,14.169999885559083,0.4481000989914724,13.479999542236328,15.039999961853027,0.045,0.010125,0.0,0.225,760300.0,29255675000.0,569900.0,1011500.0,36374407.0,11101000.0,-12409000.0,22225000.0,43859000.0,2215853000.0,36377254.0,141000.0,-850992000.0,0.0,-27855000.0,13.902999877929688,12.279999732971191,12.746116638183594,PKST
2024,12,12.31200008392334,1.3969699585724817,10.93000030517578,13.699999809265137,11.845999908447265,0.7307799079132545,11.06999969482422,13.119999885559082,0.045,0.010125,0.0,0.225,1135780.0,445657526999.99994,768700.0,2326100.0,36444348.0,10492000.0,29733000.0,31702000.0,47441000.0,2429840000.0,36733327.0,141000.0,-838279000.0,3283350.0,15635000.0,14.149999618530272,12.899999618530272,12.406899452209473,PKST
2025,3,12.248000144958496,0.43191963108074566,11.350000381469728,13.1899995803833,12.454000091552734,0.19023015644079247,12.06999969482422,13.18000030517578,0.045,0.010125,0.0,0.225,1458960.0,262315273000.0,930200.0,2118700.0,36726154.0,8771000.0,-37423000.0,20216000.0,48200000.0,2364838000.0,36762170.0,141000.0,-887661000.0,0.0,-52626000.0,12.30500030517578,10.93000030517578,11.74885082244873,PKST
2025,6,12.925000190734863,0.17723360722872547,12.359999656677246,13.350000381469728,13.107499837875366,0.06622505130773527,12.869999885559082,13.34000015258789,0.0,0.0,0.0,0.0,797000.0,4778473333.333335,700600.0,849100.0,36748176.0,8634000.0,-271625000.0,19524000.0,45392000.0,1987073000.0,36789879.0,141000.0,-1152961000.0,0.0,-287392000.0,13.0,12.071999549865724,12.68242073059082,PKST
2024,9,14.557999992370606,0.027119995002794998,14.420000076293944,14.800000190734863,14.51599998474121,0.02513001167308181,14.350000381469728,14.720000267028809,0.0,0.0,0.0,0.0,374040.0,14297873000.000002,256200.0,575100.0,22737484.0,5023000.0,4624000.0,5821000.0,14644000.0,522520000.0,23340391.0,0.0,-63001000.0,-4545.718433,-216000.0,14.529999732971191,14.279999732971191,13.367242813110352,PSTL
2024,12,13.534000015258789,0.34383031646739215,12.859999656677246,14.140000343322754,13.304000091552734,0.2138802653505085,12.93000030517578,13.8100004196167,0.0,0.0,0.0,0.0,706920.0,175913672000.0,404700.0,1442900.0,23130477.0,4793000.0,8996000.0,8621000.0,16575000.0,547993000.0,23521693.0,0.0,-64211000.0,16558.679707,2205000.0,14.210000038146973,13.755000114440918,13.083500862121582,PSTL
2025,3,14.019999694824218,0.0221499839783064,13.81999969482422,14.229999542236328,13.976000022888183,0.0343799248887078,13.75,14.229999542236328,0.0,0.0,0.0,0.0,928700.0,50636975000.0,589500.0,1178900.0,23216150.0,5110000.0,6106000.0,10158000.0,17040000.0,552200000.0,23723377.0,0.0,-67890000.0,-1043.836643,-199000.0,14.050000190734863,13.539999961853027,13.505529403686523,PSTL
2025,6,14.587499856948853,0.31382476024638634,13.93000030517578,15.119999885559082,14.799999952316284,0.15326648559577438,14.220000267028809,15.06999969482422,0.0,0.0,0.0,0.0,934325.0,55999542500.0,724900.0,1260400.0,23509083.0,4757000.0,8499000.0,12066000.0,18594000.0,579637000.0,23832751.0,0.0,-70098000.0,736.864588,345000.0,14.369999885559082,13.850000381469728,13.974234580993652,PSTL
2024,6,4.9375,0.0072916698456235015,4.860000133514404,5.03000020980835,4.949999928474426,0.0022000085194993934,4.909999847412109,5.0,0.0,0.0,0.0,0.0,665075.0,24761669166.66667,505700.0,873300.0,40154000.0,17492000.0,4502000.0,15316000.0,24850000.0,1295835000.0,40154055.0,0.0,205031000.0,0.0,-1462000.0,5.025000095367432,4.849999904632568,4.4585466384887695,CIO
2024,9,5.938000011444092,0.03251996038438843,5.75,6.199999809265137,5.924000072479248,0.033429988689431395,5.75,6.190000057220459,0.0,0.0,0.0,0.0,1000740.0,468382328000.0,496200.0,2108700.0,40154000.0,17783000.0,5787000.0,18278000.0,24588000.0,1283231000.0,40154055.0,0.0,196466000.0,0.0,0.0,5.880000114440918,5.650000095367432,5.33648681640625,CIO
2024,12,5.588000011444092,0.03501999090196933,5.340000152587891,5.809999942779541,5.5699999809265135,0.04064998445512624,5.340000152587891,5.849999904632568,0.0,0.0,0.0,0.0,1063920.0,237609337000.0,525500.0,1806600.0,40154000.0,16440000.0,-2099000.0,8884000.0,25479000.0,1268827000.0,40154055.0,0.0,179838000.0,0.0,-8463000.0,5.75,5.494999885559082,5.364936828613281,CIO
2025,3,5.131999874114991,0.004119992141727379,5.079999923706055,5.239999771118164,5.088000011444092,0.005970001010905446,5.0,5.210000038146973,0.0,0.0,0.0,0.0,947080.0,54100387000.0,654000.0,1222100.0,40306000.0,16272000.0,6779000.0,12078000.0,25986000.0,1259719000.0,40358240.0,0.0,172218000.0,0.0,0.0,5.310999870300293,5.03000020980835,4.899715423583984,CIO
2025,6,5.269999861717224,0.10859999313354744,4.849999904632568,5.599999904632568,5.390000104904175,0.027266678237917102,5.170000076293945,5.570000171661377,0.0,0.0,0.0,0.0,691875.0,9011195833.33333,559300.0,763400.0,40358000.0,16314000.0,-96970000.0,13301000.0,26029000.0,1150126000.0,40358240.0,0.0,60901000.0,0.0,-102229000.0,5.21999979019165,4.820000171661377,5.078333377838135,CIO
2024,6,15.287499904632568,0.021891638819397485,15.130000114440918,15.449999809265137,15.2225501537323,0.0728174253662628,14.960000038146973,15.600000381469728,0.08203125,0.02691650390625,0.0,0.328125,70990.75,606188224.2500001,39329.0,99469.0,0.0,0.0,137771000.0,194679000.0,0.0,12681075000.0,190505371.0,229380000.0,-3983194000.0,1467266.773902,12602000.0,15.425000190734863,14.989299774169922,13.76303005218506,VNO-PN
2024,9,17.87200050354004,0.15797001388564122,17.360000610351562,18.36000061035156,18.035000228881835,0.07379987354288536,17.610000610351562,18.28499984741211,0.065625,0.021533203125,0.0,0.328125,174376.6,6419838030.299999,90035.0,280324.0,0.0,0.0,81002000.0,105379000.0,0.0,12336563000.0,190649061.0,236149000.0,-4002345000.0,10710.0,51000.0,18.1200008392334,17.209999084472656,16.341434478759766,VNO-PN
2024,12,17.655999755859376,0.22642979843185457,17.139999389648438,18.21999931335449,17.756000518798828,0.2530301997376223,17.18000030517578,18.270000457763672,0.065625,0.021533203125,0.0,0.328125,159428.2,10274191707.199999,87290.0,333708.0,0.0,0.0,106824000.0,206180000.0,0.0,12218754000.0,190846580.0,236043000.0,-4142249000.0,-267960.0,-1276000.0,18.43000030517578,18.010000228881836,17.26412010192871,VNO-PN
2025,3,17.586000061035158,0.22972978736906982,16.93000030517578,18.15999984741211,17.114440155029296,0.9454969205791711,15.489999771118164,17.81220054626465,0.065625,0.021533203125,0.0,0.328125,118747.0,7941832801.0,16382.0,245384.0,0.0,0.0,197723000.0,52034000.0,0.0,11923850000.0,191949153.0,224740000.0,-4055415000.0,1051960.370782,15651000.0,18.299999237060547,17.733800888061523,17.144933700561523,VNO-PN
2025,6,16.929999828338623,0.02766653442419435,16.770000457763672,17.149999618530273,17.042499542236328,0.006825016784811622,16.959999084472656,17.149999618530273,0.08203125,0.02691650390625,0.0,0.328125,92196.25,5285960118.25,41763.0,199623.0,0.0,0.0,900580000.0,1026912000.0,0.0,12005491000.0,192040522.0,219348000.0,-3311586000.0,4091155.014376,811037000.0,16.989999771118164,16.530000686645508,16.632646560668945,VNO-PN
2024,6,13.303500175476074,0.05387558709723328,13.074000358581545,13.619999885559082,13.419999837875366,0.0769999834697803,13.109999656677246,13.779999732971191,0.06953125,0.019338378906250002,0.0,0.278125,72361.75,260571994.91666666,60049.0,94458.0,0.0,0.0,137771000.0,194679000.0,0.0,12681075000.0,190505371.0,229380000.0,-3983194000.0,1467266.773902,12602000.0,13.229999542236328,12.739999771118164,11.950968742370604,VNO-PO
2024,9,15.957019805908203,0.378971166397605,15.010000228881836,16.48509979248047,16.268000030517577,0.1739700653841282,15.59000015258789,16.700000762939453,0.055625,0.015470703125000002,0.0,0.278125,143065.8,1455481569.1999998,90288.0,182838.0,0.0,0.0,81002000.0,105379000.0,0.0,12336563000.0,190649061.0,236149000.0,-4002345000.0,10710.0,51000.0,16.190000534057617,14.920000076293944,14.50446319580078,VNO-PO
2024,12,15.686000061035156,0.11313011562351677,15.279999732971191,16.09000015258789,15.721719932556152,0.1937137170600178,15.100000381469728,16.158599853515625,0.055625,0.015470703125000002,0.0,0.278125,185597.4,9972965874.300001,102241.0,351547.0,0.0,0.0,106824000.0,206180000.0,0.0,12218754000.0,190846580.0,236043000.0,-4142249000.0,-267960.0,-1276000.0,16.399999618530273,15.789999961853027,15.23048496246338,VNO-PO
2025,3,15.398819923400879,0.23594724893746488,14.56439971923828,15.779999732971191,14.917999839782714,1.4405698057938043,12.920000076293944,15.779999732971191,0.055625,0.015470703125000002,0.0,0.278125,114485.0,4851803047.5,41228.0,214365.0,0.0,0.0,197723000.0,52034000.0,0.0,11923850000.0,191949153.0,224740000.0,-4055415000.0,1051960.370782,15651000.0,15.869999885559082,15.34000015258789,14.887060165405272,VNO-PO
2025,6,14.262174844741821,0.10183151732257999,13.869999885559082,14.638699531555176,14.480000019073486,0.03393325271614811,14.220000267028809,14.649999618530272,0.06953125,0.019338378906250002,0.0,0.278125,101196.5,202477581.66666672,81318.0,111826.0,0.0,0.0,900580000.0,1026912000.0,0.0,12005491000.0,192040522.0,219348000.0,-3311586000.0,4091155.014376,811037000.0,14.399999618530272,13.760000228881836,13.9481840133667,VNO-PO
2024,9,228.02000122070314,31.18323035892101,223.0,235.82000732421875,226.93200073242187,29.964047019672748,221.0200042724609,234.75,0.33999999999999997,0.578,0.0,1.7,4272820.0,311515671999.99994,3697600.0,5123400.0,142038838.0,275460000.0,429070000.0,432220000.0,458847000.0,20260146000.0,142236607.0,0.0,551436000.0,423405.88426,202120000.0,230.0399932861328,220.5,216.52169799804688,AVB
2024,12,225.63399963378907,32.12865493043783,220.2100067138672,234.08999633789065,223.097998046875,10.73028369569222,219.1699981689453,226.5500030517578,0.33999999999999997,0.578,0.0,1.7,2718280.0,1786880767000.0,1756200.0,4995000.0,142325953.0,281649000.0,340815000.0,271772000.0,458900000.0,20018341000.0,142254022.0,0.0,591250000.0,17364270.0,82687000.0,234.5399932861328,225.5,221.04673767089844,AVB
2025,3,215.74400024414064,45.92416028322199,209.47000122070312,226.0800018310547,208.58399963378906,102.35354664491027,191.6999969482422,218.4499969482422,0.35,0.6124999999999999,0.0,1.75,3908840.0,595959413000.0,3153800.0,4914300.0,142113283.0,268861000.0,296345000.0,367277000.0,477019000.0,20219720000.0,142368620.0,0.0,576486000.0,10652460.0,50726000.0,230.2100067138672,216.9600067138672,214.8049468994141,AVB
2025,6,206.06999969482422,5.4520185547105156,202.92999267578125,208.1100006103516,205.17999649047852,3.036594071483723,203.1499938964844,207.00999450683597,0.0,0.0,0.0,0.0,4543600.0,1455580973333.3333,3562700.0,6285500.0,142195859.0,276971000.0,334125000.0,315524000.0,483224000.0,20607814000.0,143441731.0,0.0,595535000.0,19961340.0,95054000.0,207.2100067138672,201.1699981689453,201.4105224609375,AVB
2024,9,75.66000061035156,4.342153970344223,73.5999984741211,78.68000030517578,75.3,3.797555743413974,73.52999877929688,78.08000183105469,0.135,0.09112500000000001,0.0,0.675,8464600.0,3096965515000.0,6381400.0,11059800.0,378756000.0,272587000.0,223022000.0,320157000.0,475761000.0,19202465000.0,379354738.0,0.0,1244953000.0,-318.363273,-165000.0,76.75,73.76000213623047,71.56472778320312,EQR
