periodType,currencyCode,BasicAverageShares,CostOfRevenue,EBIT,FreeCashFlow,GrossProfit,InvestedCapital,OrdinarySharesNumber,OtherOperatingExpenses,RetainedEarnings,TaxEffectOfUnusualItems,TotalUnusualItems,month,year,symbol,open,high,low,close,volume,adjclose,dividends,splits
3M,USD,0.0,16314000.0,-96970000.0,13301000.0,26029000.0,1150126000.0,40358240.0,0.0,60901000.0,0.0,-102229000.0,6,2025,CIO-PA,18.700000762939453,19.1200008392334,18.639999389648438,19.100000381469727,21958.0,18.69861602783203,0.0,0.0
3M,USD,0.0,16314000.0,-96970000.0,13301000.0,26029000.0,1150126000.0,40358240.0,0.0,60901000.0,0.0,-102229000.0,6,2025,CIO-PA,19.040000915527344,19.200000762939453,18.25,18.979999542236328,12495.0,18.58113670349121,0.0,0.0
3M,USD,36374407.0,11101000.0,-12409000.0,22225000.0,43859000.0,2215853000.0,36377254.0,141000.0,-850992000.0,0.0,-27855000.0,9,2024,PKST,13.029999732971191,13.902999877929688,12.279999732971191,13.699999809265137,647600.0,12.746116638183594,0.0,0.0
3M,USD,36374407.0,11101000.0,-12409000.0,22225000.0,43859000.0,2215853000.0,36377254.0,141000.0,-850992000.0,0.0,-27855000.0,9,2024,PKST,13.75,14.760000228881836,13.09000015258789,14.699999809265137,828800.0,13.676490783691406,0.0,0.0
3M,USD,36374407.0,11101000.0,-12409000.0,22225000.0,43859000.0,2215853000.0,36377254.0,141000.0,-850992000.0,0.0,-27855000.0,9,2024,PKST,14.779999732971191,16.260000228881836,14.520000457763672,15.039999961853027,1011500.0,13.992816925048828,0.0,0.0
3M,USD,36374407.0,11101000.0,-12409000.0,22225000.0,43859000.0,2215853000.0,36377254.0,141000.0,-850992000.0,0.0,-27855000.0,9,2024,PKST,15.260000228881836,15.34000015258789,13.819999694824219,13.930000305175781,743700.0,12.960103988647461,0.0,0.0
3M,USD,36374407.0,11101000.0,-12409000.0,22225000.0,43859000.0,2215853000.0,36377254.0,141000.0,-850992000.0,0.0,-27855000.0,9,2024,PKST,13.6899995803833,14.010000228881836,13.045000076293945,13.479999542236328,569900.0,12.541434288024902,0.225,0.0
3M,USD,36444348.0,10492000.0,29733000.0,31702000.0,47441000.0,2429840000.0,36733327.0,141000.0,-838279000.0,3283350.0,15635000.0,12,2024,PKST,13.699999809265137,14.149999618530273,12.899999618530273,13.119999885559082,768700.0,12.406899452209473,0.0,0.0
3M,USD,36444348.0,10492000.0,29733000.0,31702000.0,47441000.0,2429840000.0,36733327.0,141000.0,-838279000.0,3283350.0,15635000.0,12,2024,PKST,13.180000305175781,13.520000457763672,11.920000076293945,12.319999694824219,818000.0,11.65038013458252,0.0,0.0
3M,USD,36444348.0,10492000.0,29733000.0,31702000.0,47441000.0,2429840000.0,36733327.0,141000.0,-838279000.0,3283350.0,15635000.0,12,2024,PKST,12.430000305175781,13.40999984741211,11.270000457763672,11.380000114440918,2326100.0,10.76147174835205,0.0,0.0
3M,USD,36444348.0,10492000.0,29733000.0,31702000.0,47441000.0,2429840000.0,36733327.0,141000.0,-838279000.0,3283350.0,15635000.0,12,2024,PKST,11.319999694824219,11.510000228881836,10.850000381469727,11.069999694824219,916900.0,10.468320846557617,0.0,0.0
3M,USD,36444348.0,10492000.0,29733000.0,31702000.0,47441000.0,2429840000.0,36733327.0,141000.0,-838279000.0,3283350.0,15635000.0,12,2024,PKST,10.930000305175781,11.4399995803833,10.5600004196167,11.34000015258789,849200.0,10.72364616394043,0.225,0.0
3M,USD,36726154.0,8771000.0,-37423000.0,20216000.0,48200000.0,2364838000.0,36762170.0,141000.0,-887661000.0,0.0,-52626000.0,3,2025,PKST,11.350000381469727,12.305000305175781,10.930000305175781,12.170000076293945,1097300.0,11.74885082244873,0.0,0.0
3M,USD,36726154.0,8771000.0,-37423000.0,20216000.0,48200000.0,2364838000.0,36762170.0,141000.0,-887661000.0,0.0,-52626000.0,3,2025,PKST,12.09000015258789,12.59000015258789,11.4399995803833,12.380000114440918,1276800.0,11.951582908630371,0.0,0.0
3M,USD,36726154.0,8771000.0,-37423000.0,20216000.0,48200000.0,2364838000.0,36762170.0,141000.0,-887661000.0,0.0,-52626000.0,3,2025,PKST,12.34000015258789,13.25,12.260000228881836,13.180000305175781,2118700.0,12.723899841308594,0.0,0.0
3M,USD,36726154.0,8771000.0,-37423000.0,20216000.0,48200000.0,2364838000.0,36762170.0,141000.0,-887661000.0,0.0,-52626000.0,3,2025,PKST,13.1899995803833,13.319999694824219,12.260000228881836,12.470000267028809,930200.0,12.038469314575195,0.0,0.0
3M,USD,36726154.0,8771000.0,-37423000.0,20216000.0,48200000.0,2364838000.0,36762170.0,141000.0,-887661000.0,0.0,-52626000.0,3,2025,PKST,12.270000457763672,12.880000114440918,11.699999809265137,12.069999694824219,1871800.0,11.652311325073242,0.225,0.0
3M,USD,36748176.0,8634000.0,-271625000.0,19524000.0,45392000.0,1987073000.0,36789879.0,141000.0,-1152961000.0,0.0,-287392000.0,6,2025,PKST,12.359999656677246,13.0,12.071999549865723,12.899999618530273,700600.0,12.68242073059082,0.0,0.0
3M,USD,36748176.0,8634000.0,-271625000.0,19524000.0,45392000.0,1987073000.0,36789879.0,141000.0,-1152961000.0,0.0,-287392000.0,6,2025,PKST,13.100000381469727,13.65999984741211,12.503999710083008,12.869999885559082,849100.0,12.65292739868164,0.0,0.0
3M,USD,36748176.0,8634000.0,-271625000.0,19524000.0,45392000.0,1987073000.0,36789879.0,141000.0,-1152961000.0,0.0,-287392000.0,6,2025,PKST,12.890000343322754,13.425000190734863,12.800000190734863,13.319999694824219,845100.0,13.0953369140625,0.0,0.0
3M,USD,36748176.0,8634000.0,-271625000.0,19524000.0,45392000.0,1987073000.0,36789879.0,141000.0,-1152961000.0,0.0,-287392000.0,6,2025,PKST,13.350000381469727,13.550000190734863,13.010000228881836,13.34000015258789,793200.0,13.114999771118164,0.0,0.0
3M,USD,22737484.0,5023000.0,4624000.0,5821000.0,14644000.0,522520000.0,23340391.0,0.0,-63001000.0,-4545.718433,-216000.0,9,2024,PSTL,14.420000076293945,14.529999732971191,14.279999732971191,14.350000381469727,256200.0,13.367242813110352,0.0,0.0
3M,USD,22737484.0,5023000.0,4624000.0,5821000.0,14644000.0,522520000.0,23340391.0,0.0,-63001000.0,-4545.718433,-216000.0,9,2024,PSTL,14.420000076293945,14.725000381469727,14.300000190734863,14.720000267028809,341800.0,13.71190357208252,0.0,0.0
3M,USD,22737484.0,5023000.0,4624000.0,5821000.0,14644000.0,522520000.0,23340391.0,0.0,-63001000.0,-4545.718433,-216000.0,9,2024,PSTL,14.800000190734863,14.949999809265137,14.449999809265137,14.569999694824219,575100.0,13.572175979614258,0.0,0.0
3M,USD,22737484.0,5023000.0,4624000.0,5821000.0,14644000.0,522520000.0,23340391.0,0.0,-63001000.0,-4545.718433,-216000.0,9,2024,PSTL,14.649999618530273,14.829999923706055,14.5,14.579999923706055,332100.0,13.581491470336914,0.0,0.0
3M,USD,22737484.0,5023000.0,4624000.0,5821000.0,14644000.0,522520000.0,23340391.0,0.0,-63001000.0,-4545.718433,-216000.0,9,2024,PSTL,14.5,14.680000305175781,14.270000457763672,14.359999656677246,365000.0,13.376557350158691,0.0,0.0
3M,USD,23130477.0,4793000.0,8996000.0,8621000.0,16575000.0,547993000.0,23521693.0,0.0,-64211000.0,16558.679707,2205000.0,12,2024,PSTL,14.140000343322754,14.210000038146973,13.755000114440918,13.8100004196167,404700.0,13.083500862121582,0.0,0.0
3M,USD,23130477.0,4793000.0,8996000.0,8621000.0,16575000.0,547993000.0,23521693.0,0.0,-64211000.0,16558.679707,2205000.0,12,2024,PSTL,13.850000381469727,13.90999984741211,13.720999717712402,13.8100004196167,534100.0,13.083500862121582,0.0,0.0
3M,USD,23130477.0,4793000.0,8996000.0,8621000.0,16575000.0,547993000.0,23521693.0,0.0,-64211000.0,16558.679707,2205000.0,12,2024,PSTL,13.869999885559082,13.90999984741211,12.789999961853027,12.930000305175781,1442900.0,12.249794006347656,0.0,0.0
3M,USD,23130477.0,4793000.0,8996000.0,8621000.0,16575000.0,547993000.0,23521693.0,0.0,-64211000.0,16558.679707,2205000.0,12,2024,PSTL,12.859999656677246,13.15999984741211,12.765999794006348,12.979999542236328,634500.0,12.297163963317871,0.0,0.0
3M,USD,23130477.0,4793000.0,8996000.0,8621000.0,16575000.0,547993000.0,23521693.0,0.0,-64211000.0,16558.679707,2205000.0,12,2024,PSTL,12.949999809265137,13.109999656677246,12.800000190734863,12.989999771118164,518400.0,12.30663776397705,0.0,0.0
3M,USD,23216150.0,5110000.0,6106000.0,10158000.0,17040000.0,552200000.0,23723377.0,0.0,-67890000.0,-1043.836643,-199000.0,3,2025,PSTL,13.819999694824219,14.050000190734863,13.539999961853027,14.0,1025600.0,13.505529403686523,0.0,0.0
3M,USD,23216150.0,5110000.0,6106000.0,10158000.0,17040000.0,552200000.0,23723377.0,0.0,-67890000.0,-1043.836643,-199000.0,3,2025,PSTL,14.0,14.600000381469727,14.0,14.229999542236328,1012700.0,13.727405548095703,0.0,0.0
3M,USD,23216150.0,5110000.0,6106000.0,10158000.0,17040000.0,552200000.0,23723377.0,0.0,-67890000.0,-1043.836643,-199000.0,3,2025,PSTL,14.229999542236328,14.395000457763672,13.770000457763672,13.850000381469727,1178900.0,13.360827445983887,0.0,0.0
3M,USD,23216150.0,5110000.0,6106000.0,10158000.0,17040000.0,552200000.0,23723377.0,0.0,-67890000.0,-1043.836643,-199000.0,3,2025,PSTL,13.979999542236328,14.229999542236328,13.8100004196167,14.050000190734863,589500.0,13.553763389587402,0.0,0.0
3M,USD,23216150.0,5110000.0,6106000.0,10158000.0,17040000.0,552200000.0,23723377.0,0.0,-67890000.0,-1043.836643,-199000.0,3,2025,PSTL,14.069999694824219,14.350000381469727,13.645000457763672,13.75,836800.0,13.264358520507812,0.0,0.0
3M,USD,23509083.0,4757000.0,8499000.0,12066000.0,18594000.0,579637000.0,23832751.0,0.0,-70098000.0,736.864588,345000.0,6,2025,PSTL,13.930000305175781,14.369999885559082,13.850000381469727,14.220000267028809,950200.0,13.974234580993652,0.0,0.0
3M,USD,23509083.0,4757000.0,8499000.0,12066000.0,18594000.0,579637000.0,23832751.0,0.0,-70098000.0,736.864588,345000.0,6,2025,PSTL,14.319999694824219,15.069999694824219,14.199999809265137,14.989999771118164,801800.0,14.730926513671875,0.0,0.0
3M,USD,23509083.0,4757000.0,8499000.0,12066000.0,18594000.0,579637000.0,23832751.0,0.0,-70098000.0,736.864588,345000.0,6,2025,PSTL,14.979999542236328,15.25,14.571999549865723,15.069999694824219,724900.0,14.80954360961914,0.0,0.0
3M,USD,23509083.0,4757000.0,8499000.0,12066000.0,18594000.0,579637000.0,23832751.0,0.0,-70098000.0,736.864588,345000.0,6,2025,PSTL,15.119999885559082,15.420000076293945,14.710000038146973,14.920000076293945,1260400.0,14.66213607788086,0.0,0.0
3M,USD,40154000.0,17492000.0,4502000.0,15316000.0,24850000.0,1295835000.0,40154055.0,0.0,205031000.0,0.0,-1462000.0,6,2024,CIO,4.989999771118164,5.025000095367432,4.849999904632568,4.909999847412109,505700.0,4.4585466384887695,0.0,0.0
3M,USD,40154000.0,17492000.0,4502000.0,15316000.0,24850000.0,1295835000.0,40154055.0,0.0,205031000.0,0.0,-1462000.0,6,2024,CIO,4.860000133514404,4.96999979019165,4.690000057220459,4.909999847412109,687200.0,4.4585466384887695,0.0,0.0
3M,USD,40154000.0,17492000.0,4502000.0,15316000.0,24850000.0,1295835000.0,40154055.0,0.0,205031000.0,0.0,-1462000.0,6,2024,CIO,4.869999885559082,5.144999980926514,4.820000171661377,5.0,594100.0,4.540271759033203,0.0,0.0
3M,USD,40154000.0,17492000.0,4502000.0,15316000.0,24850000.0,1295835000.0,40154055.0,0.0,205031000.0,0.0,-1462000.0,6,2024,CIO,5.03000020980835,5.070000171661377,4.769999980926514,4.980000019073486,873300.0,4.522110939025879,0.0,0.0
3M,USD,40154000.0,17783000.0,5787000.0,18278000.0,24588000.0,1283231000.0,40154055.0,0.0,196466000.0,0.0,0.0,9,2024,CIO,5.800000190734863,5.880000114440918,5.650000095367432,5.760000228881836,544800.0,5.33648681640625,0.0,0.0
3M,USD,40154000.0,17783000.0,5787000.0,18278000.0,24588000.0,1283231000.0,40154055.0,0.0,196466000.0,0.0,0.0,9,2024,CIO,5.75,6.190000057220459,5.710000038146973,6.190000057220459,496200.0,5.734869956970215,0.0,0.0
3M,USD,40154000.0,17783000.0,5787000.0,18278000.0,24588000.0,1283231000.0,40154055.0,0.0,196466000.0,0.0,0.0,9,2024,CIO,6.199999809265137,6.5,5.96999979019165,6.0,1220800.0,5.558840274810791,0.0,0.0
3M,USD,40154000.0,17783000.0,5787000.0,18278000.0,24588000.0,1283231000.0,40154055.0,0.0,196466000.0,0.0,0.0,9,2024,CIO,6.019999980926514,6.119999885559082,5.78000020980835,5.920000076293945,633200.0,5.48472261428833,0.0,0.0
3M,USD,40154000.0,17783000.0,5787000.0,18278000.0,24588000.0,1283231000.0,40154055.0,0.0,196466000.0,0.0,0.0,9,2024,CIO,5.920000076293945,5.929999828338623,5.349999904632568,5.75,2108700.0,5.327221870422363,0.0,0.0
3M,USD,40154000.0,16440000.0,-2099000.0,8884000.0,25479000.0,1268827000.0,40154055.0,0.0,179838000.0,0.0,-8463000.0,12,2024,CIO,5.610000133514404,5.75,5.494999885559082,5.690000057220459,1120000.0,5.364936828613281,0.0,0.0
3M,USD,40154000.0,16440000.0,-2099000.0,8884000.0,25479000.0,1268827000.0,40154055.0,0.0,179838000.0,0.0,-8463000.0,12,2024,CIO,5.710000038146973,5.889999866485596,5.644999980926514,5.849999904632568,1123400.0,5.515796184539795,0.0,0.0
3M,USD,40154000.0,16440000.0,-2099000.0,8884000.0,25479000.0,1268827000.0,40154055.0,0.0,179838000.0,0.0,-8463000.0,12,2024,CIO,5.809999942779541,5.849999904632568,5.199999809265137,5.449999809265137,1806600.0,5.138647556304932,0.0,0.0
3M,USD,40154000.0,16440000.0,-2099000.0,8884000.0,25479000.0,1268827000.0,40154055.0,0.0,179838000.0,0.0,-8463000.0,12,2024,CIO,5.46999979019165,5.5,5.320000171661377,5.340000152587891,525500.0,5.0349321365356445,0.0,0.0
3M,USD,40154000.0,16440000.0,-2099000.0,8884000.0,25479000.0,1268827000.0,40154055.0,0.0,179838000.0,0.0,-8463000.0,12,2024,CIO,5.340000152587891,5.574999809265137,5.21999979019165,5.519999980926514,744100.0,5.204648971557617,0.0,0.0
3M,USD,40306000.0,16272000.0,6779000.0,12078000.0,25986000.0,1259719000.0,40358240.0,0.0,172218000.0,0.0,0.0,3,2025,CIO,5.239999771118164,5.310999870300293,5.03000020980835,5.099999904632568,767400.0,4.899715423583984,0.0,0.0
3M,USD,40306000.0,16272000.0,6779000.0,12078000.0,25986000.0,1259719000.0,40358240.0,0.0,172218000.0,0.0,0.0,3,2025,CIO,5.099999904632568,5.144999980926514,4.664999961853027,5.070000171661377,1007000.0,4.870893955230713,0.0,0.0
3M,USD,40306000.0,16272000.0,6779000.0,12078000.0,25986000.0,1259719000.0,40358240.0,0.0,172218000.0,0.0,0.0,3,2025,CIO,5.079999923706055,5.150000095367432,4.922999858856201,5.059999942779541,1222100.0,4.861286640167236,0.0,0.0
3M,USD,40306000.0,16272000.0,6779000.0,12078000.0,25986000.0,1259719000.0,40358240.0,0.0,172218000.0,0.0,0.0,3,2025,CIO,5.099999904632568,5.34499979019165,5.059999942779541,5.210000038146973,654000.0,5.005395412445068,0.0,0.0
3M,USD,40306000.0,16272000.0,6779000.0,12078000.0,25986000.0,1259719000.0,40358240.0,0.0,172218000.0,0.0,0.0,3,2025,CIO,5.139999866485596,5.329999923706055,4.679999828338623,5.0,1084900.0,4.803642749786377,0.0,0.0
3M,USD,40358000.0,16314000.0,-96970000.0,13301000.0,26029000.0,1150126000.0,40358240.0,0.0,60901000.0,0.0,-102229000.0,6,2025,CIO,4.849999904632568,5.21999979019165,4.820000171661377,5.170000076293945,763400.0,5.078333377838135,0.0,0.0
3M,USD,40358000.0,16314000.0,-96970000.0,13301000.0,26029000.0,1150126000.0,40358240.0,0.0,60901000.0,0.0,-102229000.0,6,2025,CIO,5.179999828338623,5.46999979019165,5.179999828338623,5.400000095367432,757600.0,5.304255485534668,0.0,0.0
3M,USD,40358000.0,16314000.0,-96970000.0,13301000.0,26029000.0,1150126000.0,40358240.0,0.0,60901000.0,0.0,-102229000.0,6,2025,CIO,5.449999809265137,5.590000152587891,5.320000171661377,5.570000171661377,687200.0,5.471241474151611,0.0,0.0
3M,USD,40358000.0,16314000.0,-96970000.0,13301000.0,26029000.0,1150126000.0,40358240.0,0.0,60901000.0,0.0,-102229000.0,6,2025,CIO,5.599999904632568,5.639999866485596,5.335000038146973,5.420000076293945,559300.0,5.3239006996154785,0.0,0.0
3M,USD,0.0,0.0,137771000.0,194679000.0,0.0,12681075000.0,190505371.0,229380000.0,-3983194000.0,1467266.773902,12602000.0,6,2024,VNO-PN,15.130000114440918,15.425000190734863,14.989299774169922,15.150099754333496,72683.0,13.763030052185059,0.0,0.0
3M,USD,0.0,0.0,137771000.0,194679000.0,0.0,12681075000.0,190505371.0,229380000.0,-3983194000.0,1467266.773902,12602000.0,6,2024,VNO-PN,15.449999809265137,15.75,15.210000038146973,15.600000381469727,99469.0,14.171740531921387,0.0,0.0
3M,USD,0.0,0.0,137771000.0,194679000.0,0.0,12681075000.0,190505371.0,229380000.0,-3983194000.0,1467266.773902,12602000.0,6,2024,VNO-PN,15.369999885559082,15.630000114440918,15.164999961853027,15.180100440979004,39329.0,13.790284156799316,0.328125,0.0
3M,USD,0.0,0.0,137771000.0,194679000.0,0.0,12681075000.0,190505371.0,229380000.0,-3983194000.0,1467266.773902,12602000.0,6,2024,VNO-PN,15.199999809265137,15.381500244140625,14.770000457763672,14.960000038146973,72482.0,13.882330894470215,0.0,0.0
3M,USD,0.0,0.0,81002000.0,105379000.0,0.0,12336563000.0,190649061.0,236149000.0,-4002345000.0,10710.0,51000.0,9,2024,VNO-PN,17.360000610351562,18.1200008392334,17.209999084472656,17.610000610351562,90035.0,16.341434478759766,0.0,0.0
3M,USD,0.0,0.0,81002000.0,105379000.0,0.0,12336563000.0,190649061.0,236149000.0,-4002345000.0,10710.0,51000.0,9,2024,VNO-PN,17.610000610351562,18.260000228881836,17.610000610351562,18.260000228881836,183796.0,16.944610595703125,0.0,0.0
3M,USD,0.0,0.0,81002000.0,105379000.0,0.0,12336563000.0,190649061.0,236149000.0,-4002345000.0,10710.0,51000.0,9,2024,VNO-PN,17.90999984741211,18.3700008392334,17.90999984741211,18.28499984741211,217049.0,16.967809677124023,0.328125,0.0
3M,USD,0.0,0.0,81002000.0,105379000.0,0.0,12336563000.0,190649061.0,236149000.0,-4002345000.0,10710.0,51000.0,9,2024,VNO-PN,18.360000610351562,18.360000610351562,17.90999984741211,18.0,100679.0,17.008983612060547,0.0,0.0
3M,USD,0.0,0.0,81002000.0,105379000.0,0.0,12336563000.0,190649061.0,236149000.0,-4002345000.0,10710.0,51000.0,9,2024,VNO-PN,18.1200008392334,18.1299991607666,17.920000076293945,18.020000457763672,280324.0,17.02788543701172,0.0,0.0
3M,USD,0.0,0.0,106824000.0,206180000.0,0.0,12218754000.0,190846580.0,236043000.0,-4142249000.0,-267960.0,-1276000.0,12,2024,VNO-PN,18.049999237060547,18.43000030517578,18.010000228881836,18.270000457763672,87290.0,17.26412010192871,0.0,0.0
3M,USD,0.0,0.0,106824000.0,206180000.0,0.0,12218754000.0,190846580.0,236043000.0,-4142249000.0,-267960.0,-1276000.0,12,2024,VNO-PN,18.219999313354492,18.469999313354492,17.889999389648438,17.950000762939453,138544.0,16.96173667907715,0.0,0.0
3M,USD,0.0,0.0,106824000.0,206180000.0,0.0,12218754000.0,190846580.0,236043000.0,-4142249000.0,-267960.0,-1276000.0,12,2024,VNO-PN,17.6200008392334,17.84000015258789,16.93000030517578,17.18000030517578,148648.0,16.234130859375,0.328125,0.0
3M,USD,0.0,0.0,106824000.0,206180000.0,0.0,12218754000.0,190846580.0,236043000.0,-4142249000.0,-267960.0,-1276000.0,12,2024,VNO-PN,17.25,17.459999084472656,16.9950008392334,17.260000228881836,88951.0,16.613418579101562,0.0,0.0
3M,USD,0.0,0.0,106824000.0,206180000.0,0.0,12218754000.0,190846580.0,236043000.0,-4142249000.0,-267960.0,-1276000.0,12,2024,VNO-PN,17.139999389648438,18.360000610351562,17.049999237060547,18.1200008392334,333708.0,17.441204071044922,0.0,0.0
3M,USD,0.0,0.0,197723000.0,52034000.0,0.0,11923850000.0,191949153.0,224740000.0,-4055415000.0,1051960.370782,15651000.0,3,2025,VNO-PN,18.15999984741211,18.299999237060547,17.733800888061523,17.81220054626465,137899.0,17.144933700561523,0.0,0.0
3M,USD,0.0,0.0,197723000.0,52034000.0,0.0,11923850000.0,191949153.0,224740000.0,-4055415000.0,1051960.370782,15651000.0,3,2025,VNO-PN,17.889999389648438,18.020000457763672,17.45009994506836,17.719999313354492,52638.0,17.056184768676758,0.0,0.0
3M,USD,0.0,0.0,197723000.0,52034000.0,0.0,11923850000.0,191949153.0,224740000.0,-4055415000.0,1051960.370782,15651000.0,3,2025,VNO-PN,17.329999923706055,17.81999969482422,17.270000457763672,17.6200008392334,16382.0,16.95993423461914,0.328125,0.0
3M,USD,0.0,0.0,197723000.0,52034000.0,0.0,11923850000.0,191949153.0,224740000.0,-4055415000.0,1051960.370782,15651000.0,3,2025,VNO-PN,17.6200008392334,17.6200008392334,16.850000381469727,16.93000030517578,141432.0,16.603225708007812,0.0,0.0
3M,USD,0.0,0.0,197723000.0,52034000.0,0.0,11923850000.0,191949153.0,224740000.0,-4055415000.0,1051960.370782,15651000.0,3,2025,VNO-PN,16.93000030517578,16.959999084472656,15.1899995803833,15.489999771118164,245384.0,15.191020011901855,0.0,0.0
3M,USD,0.0,0.0,900580000.0,1026912000.0,0.0,12005491000.0,192040522.0,219348000.0,-3311586000.0,4091155.014376,811037000.0,6,2025,VNO-PN,16.770000457763672,16.989999771118164,16.530000686645508,16.959999084472656,55047.0,16.632646560668945,0.0,0.0
3M,USD,0.0,0.0,900580000.0,1026912000.0,0.0,12005491000.0,192040522.0,219348000.0,-3311586000.0,4091155.014376,811037000.0,6,2025,VNO-PN,16.959999084472656,17.290000915527344,16.93000030517578,17.0,199623.0,16.671875,0.0,0.0
3M,USD,0.0,0.0,900580000.0,1026912000.0,0.0,12005491000.0,192040522.0,219348000.0,-3311586000.0,4091155.014376,811037000.0,6,2025,VNO-PN,16.84000015258789,17.149999618530273,16.68000030517578,17.149999618530273,72352.0,16.818979263305664,0.328125,0.0
3M,USD,0.0,0.0,900580000.0,1026912000.0,0.0,12005491000.0,192040522.0,219348000.0,-3311586000.0,4091155.014376,811037000.0,6,2025,VNO-PN,17.149999618530273,17.200000762939453,16.8799991607666,17.059999465942383,41763.0,17.059999465942383,0.0,0.0
3M,USD,0.0,0.0,137771000.0,194679000.0,0.0,12681075000.0,190505371.0,229380000.0,-3983194000.0,1467266.773902,12602000.0,6,2024,VNO-PO,13.074000358581543,13.229999542236328,12.739999771118164,13.109999656677246,74326.0,11.950968742370605,0.0,0.0
3M,USD,0.0,0.0,137771000.0,194679000.0,0.0,12681075000.0,190505371.0,229380000.0,-3983194000.0,1467266.773902,12602000.0,6,2024,VNO-PO,13.210000038146973,13.8100004196167,13.15999984741211,13.779999732971191,94458.0,12.561736106872559,0.0,0.0
3M,USD,0.0,0.0,137771000.0,194679000.0,0.0,12681075000.0,190505371.0,229380000.0,-3983194000.0,1467266.773902,12602000.0,6,2024,VNO-PO,13.619999885559082,13.746199607849121,13.350000381469727,13.350000381469727,60614.0,12.169751167297363,0.278125,0.0
3M,USD,0.0,0.0,137771000.0,194679000.0,0.0,12681075000.0,190505371.0,229380000.0,-3983194000.0,1467266.773902,12602000.0,6,2024,VNO-PO,13.3100004196167,13.5,13.079999923706055,13.4399995803833,60049.0,12.504169464111328,0.0,0.0
3M,USD,0.0,0.0,81002000.0,105379000.0,0.0,12336563000.0,190649061.0,236149000.0,-4002345000.0,10710.0,51000.0,9,2024,VNO-PO,15.010000228881836,16.190000534057617,14.920000076293945,15.59000015258789,169239.0,14.504463195800781,0.0,0.0
3M,USD,0.0,0.0,81002000.0,105379000.0,0.0,12336563000.0,190649061.0,236149000.0,-4002345000.0,10710.0,51000.0,9,2024,VNO-PO,15.729999542236328,16.299999237060547,15.729999542236328,16.239999771118164,154960.0,15.109204292297363,0.0,0.0
3M,USD,0.0,0.0,81002000.0,105379000.0,0.0,12336563000.0,190649061.0,236149000.0,-4002345000.0,10710.0,51000.0,9,2024,VNO-PO,16.079999923706055,16.5,15.960100173950195,16.479999542236328,182838.0,15.33249282836914,0.278125,0.0
3M,USD,0.0,0.0,81002000.0,105379000.0,0.0,12336563000.0,190649061.0,236149000.0,-4002345000.0,10710.0,51000.0,9,2024,VNO-PO,16.479999542236328,16.639999389648438,16.094999313354492,16.329999923706055,90288.0,15.457664489746094,0.0,0.0
3M,USD,0.0,0.0,81002000.0,105379000.0,0.0,12336563000.0,190649061.0,236149000.0,-4002345000.0,10710.0,51000.0,9,2024,VNO-PO,16.48509979248047,16.75,16.34000015258789,16.700000762939453,118004.0,15.807900428771973,0.0,0.0
3M,USD,0.0,0.0,106824000.0,206180000.0,0.0,12218754000.0,190846580.0,236043000.0,-4142249000.0,-267960.0,-1276000.0,12,2024,VNO-PO,15.970000267028809,16.399999618530273,15.789999961853027,16.09000015258789,120979.0,15.230484962463379,0.0,0.0
3M,USD,0.0,0.0,106824000.0,206180000.0,0.0,12218754000.0,190846580.0,236043000.0,-4142249000.0,-267960.0,-1276000.0,12,2024,VNO-PO,16.09000015258789,16.149999618530273,15.609999656677246,15.779999732971191,102241.0,14.937044143676758,0.0,0.0
3M,USD,0.0,0.0,106824000.0,206180000.0,0.0,12218754000.0,190846580.0,236043000.0,-4142249000.0,-267960.0,-1276000.0,12,2024,VNO-PO,15.59000015258789,15.899999618530273,15.0600004196167,15.479999542236328,153510.0,14.653069496154785,0.278125,0.0
3M,USD,0.0,0.0,106824000.0,206180000.0,0.0,12218754000.0,190846580.0,236043000.0,-4142249000.0,-267960.0,-1276000.0,12,2024,VNO-PO,15.5,15.680000305175781,14.9399995803833,15.100000381469727,199710.0,14.549812316894531,0.0,0.0
3M,USD,0.0,0.0,106824000.0,206180000.0,0.0,12218754000.0,190846580.0,236043000.0,-4142249000.0,-267960.0,-1276000.0,12,2024,VNO-PO,15.279999732971191,16.260000228881836,14.930000305175781,16.158599853515625,351547.0,15.569841384887695,0.0,0.0
3M,USD,0.0,0.0,197723000.0,52034000.0,0.0,11923850000.0,191949153.0,224740000.0,-4055415000.0,1051960.370782,15651000.0,3,2025,VNO-PO,15.630000114440918,15.869999885559082,15.34000015258789,15.449999809265137,109904.0,14.887060165405273,0.0,0.0
3M,USD,0.0,0.0,197723000.0,52034000.0,0.0,11923850000.0,191949153.0,224740000.0,-4055415000.0,1051960.370782,15651000.0,3,2025,VNO-PO,15.399999618530273,15.9399995803833,15.3100004196167,15.75,147057.0,15.176129341125488,0.0,0.0
3M,USD,0.0,0.0,197723000.0,52034000.0,0.0,11923850000.0,191949153.0,224740000.0,-4055415000.0,1051960.370782,15651000.0,3,2025,VNO-PO,15.61970043182373,15.85990047454834,15.331600189208984,15.779999732971191,41228.0,15.205036163330078,0.278125,0.0
3M,USD,0.0,0.0,197723000.0,52034000.0,0.0,11923850000.0,191949153.0,224740000.0,-4055415000.0,1051960.370782,15651000.0,3,2025,VNO-PO,15.779999732971191,15.779999732971191,14.641400337219238,14.6899995803833,59871.0,14.409198760986328,0.0,0.0
