year,month,open_mean,open_var,open_min,open_max,close_mean,close_var,close_min,close_max,dividends_mean,dividends_var,dividends_min,dividends_max,volume_mean,volume_var,volume_min,volume_max,BasicAverageShares,CostOfRevenue,EBIT,InvestedCapital,OrdinarySharesNumber,OtherOperatingExpenses,RetainedEarnings,TaxEffectOfUnusualItems,TotalUnusualItems,symbol,money_per_quota,percent_growth
2025,3,18.452500343322754,0.029291561126835355,18.280000686645508,18.670000076293945,18.322499752044678,0.015425044886493803,18.209999084472656,18.489999771118164,0.0,0.0,0.0,0.0,1173400.0,68708300000.0,806200.0,1420500.0,0.0,6095000.0,7943000.0,957337000.0,28338690.0,0.0,87266000.0,0.0,0.0,CHCT,,
2024,6,9.037499904632568,0.05462500826524774,8.829999923706055,9.369999885559082,8.980000257492065,0.013799964141905404,8.8100004196167,9.079999923706056,0.0525,0.011025,0.0,0.21,2023000.0,172302446666.66666,1604800.0,2469900.0,65588000.0,7236000.0,5040000.0,1095150000.0,65587648.0,0.0,-268885000.0,0.0,-3383000.0,GMRE,0.748499757766723,8.33518637309888
2024,9,9.57800006866455,0.1649199734497414,9.079999923706056,10.0,9.634000015258788,0.11907994071971184,9.140000343322754,9.989999771118164,0.041999999999999996,0.00882,0.0,0.21,2359340.0,2711614048000.0,1138900.0,5226500.0,65737000.0,7437000.0,10627000.0,1096468000.0,66803000.0,0.0,-281067000.0,382830.0,1823000.0,GMRE,-1.5239999923706047,-15.818974361187676
2024,12,8.264000129699706,0.27758005325320023,7.570000171661377,8.880000114440918,8.026000022888184,0.1967799875450284,7.610000133514404,8.539999961853027,0.041999999999999996,0.00882,0.0,0.21,2530860.0,678927213000.0,1627500.0,3833700.0,66838000.0,7195000.0,10509000.0,1105298000.0,66871000.0,0.0,-293736000.0,821940.0,3914000.0,GMRE,0.780999834060669,9.730872562091315
2025,3,8.742500066757202,0.05489172369645227,8.40999984741211,8.960000038146973,8.712499856948853,0.059158302752242375,8.369999885559082,8.9399995803833,0.0525,0.011025,0.0,0.21,2428700.0,72838446666.66667,2068800.0,2723300.0,66873000.0,7585000.0,10904000.0,1119423000.0,66878728.0,0.0,-305677000.0,285180.0,1358000.0,GMRE,,
2024,6,24.922500133514404,0.08969160168968937,24.600000381469727,25.25,24.874674797058105,0.06294748456154323,24.588699340820312,25.13999938964844,0.0,0.0,0.0,0.0,25752.0,184780296.66666666,10890.0,43011.0,0.0,7236000.0,5040000.0,1095150000.0,65587648.0,0.0,-268885000.0,0.0,-3383000.0,GMRE-PA,0.6888254165649421,2.7691836061567674
2024,9,25.4714599609375,0.03477841281783148,25.26000022888184,25.648099899291992,25.563500213623048,0.010273757286267927,25.420000076293945,25.6875,0.0,0.0,0.0,0.0,43896.6,1825807421.8000002,17266.0,119067.0,0.0,7437000.0,10627000.0,1096468000.0,66803000.0,0.0,-281067000.0,382830.0,1823000.0,GMRE-PA,-0.45946006774902415,-1.7973284718818483
2024,12,24.964859771728516,0.0773687608500047,24.56010055541992,25.209999084472656,25.104040145874023,0.03689657742506856,24.850000381469727,25.309999465942383,0.0,0.0,0.0,0.0,29059.4,149724971.3,19034.0,48983.0,0.0,7195000.0,10509000.0,1105298000.0,66871000.0,0.0,-293736000.0,821940.0,3914000.0,GMRE-PA,0.18230962753295898,0.7262162842060405
2025,3,25.204524993896484,0.011105810728622776,25.09000015258789,25.29610061645508,25.286349773406982,0.021032266603470153,25.07999992370605,25.420000076293945,0.0,0.0,0.0,0.0,17639.5,16186073.666666666,13819.0,23302.0,0.0,7585000.0,10904000.0,1119423000.0,66878728.0,0.0,-305677000.0,285180.0,1358000.0,GMRE-PA,,
2024,6,17.987500190734863,0.07149148381601368,17.770000457763672,18.34000015258789,17.984999656677246,0.05896674652103622,17.809999465942383,18.32999992370605,0.05,0.010000000000000002,0.0,0.2,29407450.0,27245150283333.332,22119500.0,34035600.0,704300000.0,670000000.0,308000000.0,11210000000.0,702300000.0,343000000.0,-615000000.0,3472868.217054,56000000.0,HST,-0.12099987030029155,-0.6727821663058426
2024,9,17.73400001525879,0.5901793463901408,16.760000228881836,18.8799991607666,17.773999786376955,0.5658298834994645,16.729999542236328,18.729999542236328,0.04,0.008,0.0,0.2,40233420.0,34791219587000.008,33757300.0,49884500.0,700900000.0,646000000.0,149000000.0,11793000000.0,699000000.0,345000000.0,-674000000.0,1933333.333333,29000000.0,HST,0.5280002593994112,2.9706327542779754
2024,12,18.403999710083006,0.1546301356509499,17.8799991607666,18.90999984741211,18.202000045776366,0.2788195206456293,17.450000762939453,18.799999237060547,0.06,0.018,0.0,0.3,31868300.0,201160950420000.0,16052700.0,53478900.0,699000000.0,665000000.0,162000000.0,11692000000.0,699100000.0,361000000.0,-777000000.0,-2520000.0,-12000000.0,HST,-3.0920000934600815,-16.987144740599845
2025,3,15.565000057220459,0.5727003588359981,14.899999618530272,16.25,15.049999952316284,0.7986664784750704,14.270000457763672,16.329999923706055,0.0,0.0,0.0,0.0,50298100.0,47861893913333.34,40229400.0,55139900.0,697800000.0,728000000.0,307000000.0,11735000000.0,693700000.0,364000000.0,-668000000.0,4000000.0,10000000.0,HST,,
2024,3,117.20499992370605,2.5548377634792256,114.91999816894533,118.6500015258789,116.375,1.4329693583228165,115.1999969482422,117.81999969482422,0.275,0.30250000000000005,0.0,1.1,2058675.0,41632595833.33331,1796200.0,2288000.0,59739000.0,361642000.0,103734000.0,3907631000.0,59890000.0,11954000.0,-917538000.0,-20665.727287,-1688000.0,RHP,-15.909999084472656,-13.67132037333848
2024,6,101.06499862670898,10.270303434246047,98.4499969482422,105.70999908447266,99.91500091552734,1.1088299865756948,98.83000183105467,101.3499984741211,0.275,0.30250000000000005,0.0,1.1,2249500.0,509521926666.6667,1608300.0,3159200.0,59895000.0,376209000.0,173517000.0,3935905000.0,59900000.0,9402000.0,-881617000.0,-297540.619121,-2852000.0,RHP,7.075998229980466,7.082017880340946
2024,9,104.39199981689453,20.19659570588265,99.11000061035156,110.08999633789062,106.49599914550781,33.18437309754087,99.29000091552734,112.55999755859376,0.22000000000000003,0.24200000000000005,0.0,1.1,2236880.0,451385752000.0,1367000.0,3039300.0,59900000.0,374433000.0,115866000.0,3925244000.0,59901000.0,9724000.0,-888144000.0,0.0,0.0,RHP,3.4940002441406337,3.280874654611865
2024,12,112.18599853515624,44.44653813812755,105.30999755859376,119.5199966430664,109.53999938964844,35.682049349980716,104.30999755859376,118.25,0.22999999999999998,0.26449999999999996,0.0,1.15,2449680.0,1690628852000.0,1122300.0,4584900.0,59902000.0,454315000.0,126304000.0,3927321000.0,59903000.0,10739000.0,-888132000.0,-12130.417385,-4778000.0,RHP,-13.90250007629395,-12.69171093094578
2025,3,98.3174991607666,7.8410956934628215,95.37999725341795,101.63999938964844,95.40749931335449,9.021695161446862,91.7699966430664,98.81999969482422,0.0,0.0,0.0,0.0,7746825.0,38433808709166.664,3000400.0,16705200.0,0.0,396585000.0,121456000.0,3906291000.0,60000729.0,10770000.0,-893872000.0,-5386.583895,-87000.0,RHP,,
2024,6,24.874974727630615,0.004161678274916684,24.799999237060547,24.949899673461918,24.874999523162842,0.012700040944461725,24.71999931335449,24.989999771118164,0.121875,0.059414062499999996,0.0,0.4875,76280.25,68551461.58333333,67118.0,84688.0,0.0,253579000.0,64189000.0,4189698000.0,155240677.0,0.0,-1057061000.0,36188.037363,3470000.0,RLJ-PA,1.4523756599426254,5.838696232296275
2024,9,26.104000091552734,0.045629984970219195,25.90999984741211,26.350000381469727,26.108000183105467,0.14377033279451945,25.649999618530277,26.6200008392334,0.0975,0.04753125,0.0,0.4875,130819.4,2611508487.8,51817.0,175028.0,0.0,247751000.0,48002000.0,4153715000.0,153628657.0,0.0,-1066035000.0,79632.908382,4417000.0,RLJ-PA,-0.6670002746582002,-2.5547735176201556
2024,12,25.29000053405762,0.004650003051938248,25.18000030517578,25.36000061035156,25.245999908447267,0.016730002899566908,25.100000381469727,25.40999984741211,0.0975,0.04753125,0.0,0.4875,109300.8,2118667821.7,71761.0,186302.0,0.0,242344000.0,32393000.0,4137703000.0,153295577.0,0.0,-1090186000.0,-5155.083762,-60000.0,RLJ-PA,0.004125175476072801,0.016339917179087546
2025,3,25.182499885559082,0.0008916598004966668,25.149999618530277,25.21999931335449,25.15262508392334,0.003177604571344038,25.07999992370605,25.21050071716309,0.0,0.0,0.0,0.0,104247.5,2352672453.666667,68632.0,172349.0,0.0,244256000.0,29187000.0,4088661000.0,151926642.0,0.0,-1116044000.0,107302.36584,1265000.0,RLJ-PA,,
2024,6,14.392500162124634,0.058491624641571115,14.0600004196167,14.640000343322754,14.449999809265137,0.025400081888922985,14.229999542236328,14.59000015258789,0.02,0.0015999999999999999,0.0,0.08,12078300.0,3490780980000.0,10105200.0,14612400.0,242174000.0,238231000.0,93515000.0,4869861000.0,241280329.0,0.0,-1479359000.0,1295.920156,449000.0,APLE,0.3720002517700203,2.574396240002017
2024,9,14.59600009918213,0.3200301663589934,13.949999809265137,15.350000381469728,14.786000061035157,0.38828018066415154,13.960000038146973,15.350000381469728,0.016,0.00128,0.0,0.08,10004060.0,6881501908000.0,7261500.0,13720900.0,240500000.0,240888000.0,77726000.0,4798058000.0,239925065.0,0.0,-1480682000.0,-12453.379108,-2896000.0,APLE,0.9179994506835938,6.208571938957001
2024,12,15.868000030517578,0.13516985137948684,15.380000114440918,16.229999542236328,15.66199951171875,0.1512697977829704,15.15999984741211,16.049999237060547,0.026000000000000002,0.0033800000000000006,0.0,0.13,7686100.0,9890485040000.0,4076000.0,11584300.0,239973000.0,224878000.0,49903000.0,4737311000.0,239765905.0,0.0,-1520733000.0,10667.86463,1370000.0,APLE,-2.0359996070861826,-12.99961480373429
2025,3,14.086250066757202,0.4891227525394397,13.43000030517578,14.774999618530272,13.599999904632568,0.5852001363118677,12.869999885559082,14.670000076293944,0.0,0.0,0.0,0.0,14318250.0,14057916150000.002,10093100.0,18645200.0,240067000.0,223231000.0,50859000.0,4748216000.0,238408327.0,0.0,-1547091000.0,27246.742102,3557000.0,APLE,,
2024,6,20.6875,0.06729148864784903,20.450000762939453,21.0,20.55014944076538,0.1924588669168483,19.96999931335449,21.03059959411621,0.0984375,0.038759765625,0.0,0.39375,22256.5,220298806.33333334,6503.0,38745.0,0.0,272659000.0,59651000.0,4952684000.0,120094380.0,1539000.0,-1362359000.0,221781.40696,7301000.0,PEB-PF,2.3490381813049317,11.43075960627877
2024,9,22.572260284423827,0.264238368242151,22.020000457763672,23.239999771118164,22.722000122070312,0.11371994712862891,22.190000534057617,23.100000381469727,0.07875,0.0310078125,0.0,0.39375,27588.8,326121300.7,12421.0,52600.0,0.0,292294000.0,46316000.0,4959439000.0,119693442.0,963000.0,-1330539000.0,1081710.0,5151000.0,PEB-PF,-1.3675003814697273,-6.018397914457575
2024,12,21.495999908447267,0.7629804797368704,20.520000457763672,22.450000762939453,21.196999740600585,0.8451694498828125,20.43000030517578,22.63999938964844,0.07875,0.0310078125,0.0,0.39375,35612.8,570993833.7,8824.0,62292.0,0.0,273772000.0,-26327000.0,4943880000.0,119285394.0,830000.0,-1392860000.0,-458736.218555,-16004000.0,PEB-PF,-2.54514965057373,-12.007122148040452
2025,3,18.53499984741211,0.04256664428733837,18.25,18.739999771118164,18.573100090026855,0.009305067131208489,18.440000534057617,18.670000076293945,0.0,0.0,0.0,0.0,72866.5,1853856393.6666667,24716.0,119374.0,0.0,260487000.0,-10119000.0,4882317000.0,118685166.0,550000.0,-1437622000.0,384983.475751,4303000.0,PEB-PF,,
2024,6,20.933650016784668,0.06498529626818067,20.59000015258789,21.170000076293945,20.613675117492676,0.07376730660447121,20.26000022888184,20.899999618530277,0.09961,0.039688608400000006,0.0,0.39844,26475.0,339857622.0,14036.0,53778.0,0.0,272659000.0,59651000.0,4952684000.0,120094380.0,1539000.0,-1362359000.0,221781.40696,7301000.0,PEB-PE,2.284622745178223,11.083044300234954
2024,9,22.53002014160156,0.10026169591837977,22.06999969482422,22.790000915527344,22.7189998626709,0.02615486118338562,22.55500030517578,22.96999931335449,0.07968800000000001,0.03175088672,0.0,0.39844,38860.4,1007136461.3000001,9812.0,91151.0,0.0,292294000.0,46316000.0,4959439000.0,119693442.0,963000.0,-1330539000.0,1081710.0,5151000.0,PEB-PE,-1.5773637308349624,-6.942927683303061
2024,12,21.222000122070312,0.5470205654910383,20.299999237060547,21.950000762939453,20.982260131835936,0.7391188010031321,20.15999984741211,22.208499908447266,0.07968800000000001,0.03175088672,0.0,0.39844,62224.8,806665744.6999999,34374.0,108650.0,0.0,273772000.0,-26327000.0,4943880000.0,119285394.0,830000.0,-1392860000.0,-458736.218555,-16004000.0,PEB-PE,-2.460072017395018,-11.724533019502523
2025,3,18.603750228881836,0.031556333160551474,18.420000076293945,18.825000762939453,18.442500114440918,0.02949158299816197,18.200000762939453,18.600000381469727,0.0,0.0,0.0,0.0,40121.0,499067956.6666667,23402.0,71414.0,0.0,260487000.0,-10119000.0,4882317000.0,118685166.0,550000.0,-1437622000.0,384983.475751,4303000.0,PEB-PE,,
2024,6,15.070000171661377,0.4278672938031984,14.619999885559082,16.040000915527344,14.849999904632568,0.017199935404581475,14.68000030517578,14.979999542236328,0.0625,0.015625,0.0,0.25,13455025.0,7232132715833.332,11351300.0,17105100.0,209000000.0,471000000.0,124000000.0,8360000000.0,208917170.0,20000000.0,-355000000.0,1680000.0,8000000.0,PK,-0.133499813079834,-0.8989886460415918
2024,9,14.726000022888183,0.5285799311829572,14.100000381469728,15.760000228881836,14.604000091552734,0.4010302512360806,14.039999961853027,15.600000381469728,0.05,0.0125,0.0,0.25,14476900.0,9027106500000.0,9258000.0,16635400.0,206000000.0,468000000.0,128000000.0,8331000000.0,206403675.0,21000000.0,-353000000.0,508474.576271,15000000.0,PK,0.5539997863769524,3.79347975146479
2024,12,15.260000038146973,0.19194987945565967,14.800000190734863,15.800000190734863,14.977999877929687,0.2958699702073316,14.1899995803833,15.649999618530272,0.13,0.0845,0.0,0.65,17114180.0,17481694252000.0,10099300.0,20699900.0,204000000.0,463000000.0,90000000.0,8210000000.0,202553194.0,20000000.0,-420000000.0,4830000.0,23000000.0,PK,-3.395499773025512,-22.66991454599244
2025,3,11.865000247955322,0.3024998664856565,11.350000381469728,12.369999885559082,11.452500104904175,0.42482531464907,10.899999618530272,12.390000343322754,0.0,0.0,0.0,0.0,23612450.0,17216166330000.0,18173900.0,28277300.0,200000000.0,461000000.0,12000000.0,8059000000.0,199782608.0,21000000.0,-525000000.0,-21600000.0,-54000000.0,PK,,
2024,6,10.105000019073486,0.05696666132613865,9.90999984741211,10.40999984741211,10.140000104904175,0.050599982961027086,9.960000038146973,10.460000038146973,0.0225,0.0020250000000000003,0.0,0.09,7547650.0,13346017210000.0,4595600.0,12807400.0,202758000.0,120444000.0,38540000.0,2697940000.0,203390392.0,47402000.0,-534121000.0,367.087169,38000.0,SHO,0.27250001716613803,2.6873768673270955
2024,9,10.336000061035156,0.10402994129190131,9.890000343322754,10.760000228881836,10.372000122070313,0.12152001617441792,9.890000343322754,10.75,0.018,0.00162,0.0,0.09,11320900.0,9821498995000.0,8475500.0,16464900.0,201402000.0,123136000.0,18007000.0,2657657000.0,200919457.0,41949000.0,-552989000.0,0.0,0.0,SHO,1.6759997711181644,16.158886920487472
2024,12,11.784000015258789,0.3323796778870937,10.770000457763672,12.1899995803833,12.011999893188477,0.023220006256178802,11.789999961853027,12.210000038146973,0.018,0.00162,0.0,0.09,14439780.0,139688634317000.0,3961700.0,33326500.0,200185000.0,118022000.0,10971000.0,2663817000.0,200824993.0,40842000.0,-574940000.0,0.0,0.0,SHO,-2.1114997215271005,-17.578252916272895
2025,3,10.137499809265137,0.15929185994476353,9.729999542236328,10.489999771118164,9.882500171661377,0.2216917949678341,9.470000267028809,10.5600004196167,0.0,0.0,0.0,0.0,10846800.0,6881666780000.001,8610500.0,14642000.0,200410000.0,126832000.0,17172000.0,2637817000.0,200369510.0,45371000.0,-591394000.0,0.0,0.0,SHO,,
2024,3,9.539999961853027,0.014999949137442412,9.380000114440918,9.649999618530272,9.554999828338623,0.01443328196213157,9.380000114440918,9.649999618530272,0.0075,0.00022499999999999997,0.0,0.03,6426200.0,1918230946666.6667,4729100.0,8086100.0,211669343.0,123135000.0,23001000.0,2816583000.0,210064433.0,82530000.0,-649757000.0,0.0,0.0,DRH,-1.2299998855590821,-12.872840477831266
2024,6,8.322499752044678,0.04169166781108894,8.149999618530273,8.569999694824219,8.309999942779541,0.011799993387891542,8.210000038146973,8.449999809265137,0.0075,0.00022499999999999997,0.0,0.03,8294375.0,1948361202500.0,6900600.0,9595100.0,211195463.0,133498000.0,41688000.0,2812785000.0,207918179.0,106903000.0,-633919000.0,0.0,0.0,DRH,0.48950011825561596,5.890494845080435
2024,9,8.697999954223633,0.09656988208780641,8.270000457763672,9.079999923706056,8.786000061035157,0.12712984668742144,8.300000190734863,9.109999656677246,0.006,0.00017999999999999998,0.0,0.03,10399140.0,14716993723000.0,8404300.0,17246800.0,209339807.0,127083000.0,43482000.0,2746295000.0,207276487.0,85134000.0,-616934000.0,-24731.343837,-1596000.0,DRH,0.6059997100830068,6.897333324302397
2024,12,9.395999908447266,0.05057995883953491,9.149999618530272,9.649999618530272,9.339999771118164,0.08275001621250308,8.9399995803833,9.649999618530272,0.046,0.01058,0.0,0.23,14294620.0,70669177207000.0,3985900.0,22358300.0,208965671.0,128231000.0,7136000.0,2685481000.0,207592210.0,86631000.0,-679050000.0,-6840330.0,-32573000.0,DRH,-1.281499823570251,-13.720555192442289
2025,3,8.132499933242798,0.05182488168088639,7.920000076293945,8.4399995803833,7.992499947547913,0.1476916873614112,7.639999866485596,8.539999961853027,0.02,0.0015999999999999999,0.0,0.08,14139950.0,3540770356666.6665,12388800.0,16029400.0,208509552.0,120177000.0,25235000.0,2657789000.0,206972935.0,82017000.0,-686428000.0,-184400.0,-461000.0,DRH,,
2024,6,14.307499885559082,0.07002508061729339,14.06999969482422,14.670000076293944,14.267499923706055,0.0017583343505976788,14.239999771118164,14.329999923706056,0.03,0.0035999999999999995,0.0,0.12,4289925.0,1094199415833.3335,2741900.0,5038400.0,101963677.0,199996000.0,32212000.0,2681058000.0,101963677.0,377000.0,-647658000.0,-21000.0,-100000.0,XHR,0.336500076293946,2.3585076438993835
2024,9,14.315999984741211,0.5793301400376549,13.369999885559082,15.260000228881836,14.55,0.7637500095367604,13.329999923706056,15.289999961853027,0.024,0.0028799999999999997,0.0,0.12,3896920.0,1434121707000.0,2639300.0,5460100.0,101884090.0,189582000.0,12102000.0,2658244000.0,101816814.0,-103000.0,-667025000.0,114121.238498,1507000.0,XHR,0.8980001907348623,6.171822616734448
2024,12,15.488000106811523,0.23586998451237362,15.0,16.15999984741211,15.400000190734863,0.2855499488830897,14.84000015258789,16.079999923706055,0.024,0.0028799999999999997,0.0,0.12,3344020.0,2358910392000.0,1526200.0,5760800.0,101578304.0,199850000.0,19645000.0,2577806000.0,101310135.0,1199000.0,-679841000.0,-484260.0,-2306000.0,XHR,-2.806000257492065,-18.220780667134314
2025,3,12.982500314712524,0.20689170398713863,12.59000015258789,13.470000267028809,12.569999933242798,0.42499960581479473,11.8100004196167,13.399999618530272,0.0,0.0,0.0,0.0,4953250.0,367476030000.0,4365700.0,5793600.0,100674498.0,210107000.0,38428000.0,2633410000.0,98703136.0,853000.0,-678153000.0,0.0,0.0,XHR,,
2024,6,13.942499876022339,0.11495838705703411,13.65999984741211,14.420000076293944,13.837500095367432,0.003825009791095605,13.75,13.890000343322754,0.0025,2.4999999999999998e-05,0.0,0.01,6074675.0,1081885009166.6666,4687400.0,7181300.0,120094380.0,272659000.0,59651000.0,4952684000.0,120094380.0,1539000.0,-1362359000.0,221781.40696,7301000.0,PEB,-0.5269999580383298,-3.8084910887535295
2024,9,13.236000061035156,0.47828006813051593,12.380000114440918,14.300000190734863,13.306000137329102,0.4958802577210011,12.40999984741211,14.3100004196167,0.002,2e-05,0.0,0.01,9523160.0,12440931238000.0,5752100.0,14758500.0,119640463.0,292294000.0,46316000.0,4959439000.0,119693442.0,963000.0,-1330539000.0,1081710.0,5151000.0,PEB,0.6279997863769524,4.719673680260536
2024,12,13.957999801635742,0.24436984622961977,13.449999809265137,14.489999771118164,13.929999923706054,0.3083499340057635,13.449999809265137,14.579999923706056,0.002,2e-05,0.0,0.01,7352420.0,12045259037000.0,4044600.0,11640100.0,119285394.0,273772000.0,-26327000.0,4943880000.0,119285394.0,830000.0,-1392860000.0,-458736.218555,-16004000.0,PEB,-3.1205000381469725,-22.401292571699948
2025,3,11.335000038146973,0.8675663391113635,10.470000267028809,12.369999885559082,10.807499885559082,0.8097580520631414,10.149999618530272,12.109999656677246,0.0,0.0,0.0,0.0,12398450.0,18785589576666.668,8213000.0,17459400.0,119204243.0,260487000.0,-10119000.0,4882317000.0,118685166.0,550000.0,-1437622000.0,384983.475751,4303000.0,PEB,,
2024,6,9.704999923706055,0.06196657867440102,9.510000228881836,10.06999969482422,9.630000114440918,0.0042000205994552784,9.56999969482422,9.720000267028809,0.025,0.0025000000000000005,0.0,0.1,6737400.0,1349467406666.6665,5247300.0,7981800.0,153641065.0,253579000.0,64189000.0,4189698000.0,155240677.0,0.0,-1057061000.0,36188.037363,3470000.0,RLJ,-0.18499996185302664,-1.9210795395070153
2024,9,9.376000022888183,0.10347990657810459,9.09000015258789,9.90999984741211,9.390000152587891,0.10260005702975812,9.079999923706056,9.890000343322754,0.03,0.0045,0.0,0.15,8179540.0,1291880383000.0,7217800.0,9504500.0,153070639.0,247751000.0,48002000.0,4153715000.0,153628657.0,0.0,-1066035000.0,79632.908382,4417000.0,RLJ,0.9119996643066393,9.712456331060777
2024,12,10.282000160217285,0.024170007782049432,10.100000381469728,10.510000228881836,10.24199981689453,0.03217008502970215,9.979999542236328,10.43000030517578,0.03,0.0045,0.0,0.15,7895440.0,14701484493000.0,3051800.0,12492100.0,151751999.0,242344000.0,32393000.0,4137703000.0,153295577.0,0.0,-1090186000.0,-5155.083762,-60000.0,RLJ,-1.5319997501373284,-14.958013840326789
2025,3,8.992500066757202,0.2320915446600793,8.460000038146973,9.479999542236328,8.680000066757202,0.4229999275208535,8.020000457763672,9.550000190734863,0.0,0.0,0.0,0.0,12558600.0,8259648646666.665,10314600.0,16769800.0,150909513.0,244256000.0,29187000.0,4088661000.0,151926642.0,0.0,-1116044000.0,107302.36584,1265000.0,RLJ,,
2024,6,20.923725128173828,0.04267048845698177,20.76499938964844,21.20989990234375,21.012500286102295,0.08122508150790948,20.799999237060547,21.43000030517578,0.0,0.0,0.0,0.0,27967.25,173481870.25,17274.0,47100.0,0.0,120874000.0,61903000.0,2277335000.0,108276243.0,0.0,-326108000.0,1812315.87661,31342000.0,INN-PE,0.01750001907348775,0.08328384930498868
2024,9,20.936000061035156,0.14003008338950187,20.489999771118164,21.440000534057617,21.030000305175783,0.06854987640399514,20.61000061035156,21.270000457763672,0.0,0.0,0.0,0.0,81125.0,1036896013.0,51978.0,133894.0,0.0,116883000.0,17204000.0,2247427000.0,108453266.0,0.0,-339047000.0,2520.0,12000.0,INN-PE,-0.07200012207031392,-0.34236862113879124
2024,12,20.947999954223633,0.011470063476735565,20.81999969482422,21.11000061035156,20.95800018310547,0.009070010833965917,20.850000381469727,21.100000381469727,0.0,0.0,0.0,0.0,62553.0,699921335.0,25734.0,96962.0,0.0,114770000.0,9041000.0,2306151000.0,108435663.0,0.0,-347041000.0,-1312500.0,-6250000.0,INN-PE,-0.8034248352050781,-3.833499514198544
2025,3,20.181000232696533,0.019577414947888977,20.02400016784668,20.36000061035156,20.15457534790039,0.05235487929166999,19.93000030517578,20.45829963684082,0.0,0.0,0.0,0.0,31446.75,1437023384.9166667,7134.0,87694.0,0.0,118851000.0,21333000.0,2338025000.0,111381527.0,0.0,-360404000.0,400.0,1000.0,INN-PE,,
2024,3,10.192500114440918,0.017291628519766723,10.020000457763672,10.34000015258789,10.125,0.004966677856524863,10.039999961853027,10.210000038146973,0.0175,0.0012250000000000002,0.0,0.07,1046750.0,193620116666.66666,668700.0,1681100.0,48891994.0,47415000.0,1512000.0,1247563000.0,48907719.0,50000.0,-282287000.0,0.0,-152000.0,CLDT,-1.6824999713897706,-16.61728366804712
2024,6,8.365000009536743,0.026700049209694043,8.199999809265137,8.59000015258789,8.40750002861023,0.02569166812910832,8.260000228881836,8.569999694824219,0.0175,0.0012250000000000002,0.0,0.07,5845025.0,21731524162500.0,1667100.0,12511800.0,48900609.0,52827000.0,14403000.0,1216214000.0,48909201.0,27000.0,-280852000.0,0.0,-5000.0,CLDT,0.16400031471252477,1.9506430467373337
2024,9,8.510000038146973,0.1123499835968687,8.119999885559082,9.039999961853027,8.540000343322754,0.10875001430513306,8.140000343322754,9.020000457763672,0.014000000000000002,0.0009800000000000002,0.0,0.07,1239600.0,75110485000.00002,794200.0,1546300.0,48904179.0,54977000.0,12222000.0,1201264000.0,48910841.0,0.0,-282011000.0,0.0,-14000.0,CLDT,0.7339997558593754,8.594844570858527
2024,12,9.331999969482421,0.10571993759158421,8.920000076293945,9.699999809265137,9.24600009918213,0.14293005020153968,8.8100004196167,9.670000076293944,0.014000000000000002,0.0009800000000000002,0.0,0.07,1221320.0,314146572000.0,578500.0,1894000.0,48907102.0,50771000.0,5369000.0,1165020000.0,48912293.0,250000.0,-289130000.0,0.0,1611000.0,CLDT,-1.592000232696534,-17.218258875395826
2025,3,7.880000114440918,0.1496667022705273,7.539999961853027,8.220000267028809,7.639999866485596,0.24899990653996926,7.21999979019165,8.359999656677246,0.0,0.0,0.0,0.0,1932600.0,229669899999.99997,1288000.0,2440900.0,48960924.0,47800000.0,8033000.0,1135707000.0,48982638.0,7000.0,-293990000.0,0.0,7118000.0,CLDT,,
2024,6,19.022500038146973,0.04369167353312756,18.75,19.25,18.82972478866577,0.10664669031484664,18.3799991607666,19.100000381469727,0.1289,0.06646083999999998,0.0,0.5156,14938.75,4434899.583333334,11892.0,16538.0,0.0,138421000.0,13384000.0,1410703000.0,66522206.0,0.0,-437302000.0,1820.588447,222000.0,BHR-PD,1.7863154444885239,9.486678454077914
2024,9,19.681400299072266,2.685137020251199,18.399999618530277,21.989900588989254,20.384020233154295,2.260699929033581,18.770099639892575,22.450000762939453,0.10311999999999999,0.053168671999999986,0.0,0.5156,13960.0,24256880.5,7734.0,19709.0,0.0,132327000.0,66882000.0,1484908000.0,66522206.0,0.0,-442157000.0,17258430.0,82183000.0,BHR-PD,-0.9117802484130852,-4.473014832128594
2024,12,19.84799995422363,1.260119574432609,18.899999618530277,21.15999984741211,19.26599998474121,0.7539300711825493,18.600000381469727,20.75,0.10311999999999999,0.053168671999999986,0.0,0.5156,22752.2,302869316.7,5633.0,49440.0,0.0,142719000.0,5038000.0,1450731000.0,66607823.0,0.0,-477804000.0,210.0,1000.0,BHR-PD,1.5046200343322762,7.809716783576998
2025,3,20.725599765777588,0.0322932207670117,20.472400665283203,20.88999938964844,20.667500019073486,0.03569154574112633,20.489999771118164,20.899999618530277,0.0,0.0,0.0,0.0,7848.75,4013671.5833333335,5756.0,9986.0,0.0,152791000.0,36966000.0,1441560000.0,67046523.0,0.0,-482575000.0,-200852.953291,-1662000.0,BHR-PD,,
2024,6,15.192500114440918,0.1792915229798382,14.600000381469728,15.59000015258789,15.65750002861023,0.0958915501277412,15.220000267028809,15.949999809265137,0.132025,0.0697224025,0.0,0.5281,13994.25,55214137.583333336,5182.0,23357.0,0.0,235765000.0,134626000.0,2532719000.0,4675795.0,0.0,-2616339000.0,6158400.932444,96727000.0,AHT-PD,3.9287449774932877,25.09177691403144
