periodType,currencyCode,AccountsReceivable,BasicEPS,CashAndCashEquivalents,EBIT,EnterpriseValue,FreeCashFlow,GrossProfit,InvestedCapital,LongTermDebt,MarketCap,NetIncomeFromContinuingOperations,RetainedEarnings,TotalLiabilitiesNetMinorityInterest,month,year,symbol,open,high,low,close,volume,adjclose,dividends,splits
3M,USD,0.0,0.0,542263000.0,596520000.0,0.0,793267000.0,872167000.0,14757765000.0,9400520000.0,0.0,521209000.0,-592665000.0,9985114000.0,6,2024,PSA-PO,17.450000762939453,17.790000915527344,16.986900329589844,17.299999237060547,442897,16.35438346862793,0.24375,0.0
3M,USD,0.0,0.0,599004000.0,509883000.0,0.0,688410000.0,866058000.0,14733841000.0,9473778000.0,0.0,433143000.0,-737450000.0,10093194000.0,9,2024,PSA-PO,17.93000030517578,19.1299991607666,17.93000030517578,18.700000762939453,243617,17.927858352661133,0.24375,0.0
3M,USD,0.0,0.0,447416000.0,689123000.0,0.0,665448000.0,866653000.0,14715640000.0,9353034000.0,0.0,618361000.0,-699083000.0,9941282000.0,12,2024,PSA-PO,17.649999618530273,17.788299560546875,16.1299991607666,16.709999084472656,630008,16.231714248657227,0.2437,0.0
3M,USD,0.0,0.0,287177000.0,484226000.0,0.0,647054000.0,851337000.0,14640814000.0,9424558000.0,0.0,410791000.0,-867425000.0,9945094000.0,3,2025,PSA-PO,16.84000015258789,16.919200897216797,16.010000228881836,16.049999237060547,320056,15.813233375549316,0.2437,0.0
3M,USD,0.0,0.0,542263000.0,596520000.0,0.0,793267000.0,872167000.0,14757765000.0,9400520000.0,0.0,521209000.0,-592665000.0,9985114000.0,6,2024,PSA-PP,17.969999313354492,18.434999465942383,17.3700008392334,17.950000762939453,494159,16.97530746459961,0.25,0.0
3M,USD,0.0,0.0,599004000.0,509883000.0,0.0,688410000.0,866058000.0,14733841000.0,9473778000.0,0.0,433143000.0,-737450000.0,10093194000.0,9,2024,PSA-PP,18.799999237060547,19.989999771118164,18.70789909362793,19.190000534057617,865694,18.403005599975586,0.25,0.0
3M,USD,0.0,0.0,447416000.0,689123000.0,0.0,665448000.0,866653000.0,14715640000.0,9353034000.0,0.0,618361000.0,-699083000.0,9941282000.0,12,2024,PSA-PP,17.899999618530273,18.0,16.479999542236328,16.889999389648438,1993704,16.40681266784668,0.25,0.0
3M,USD,0.0,0.0,287177000.0,484226000.0,0.0,647054000.0,851337000.0,14640814000.0,9424558000.0,0.0,410791000.0,-867425000.0,9945094000.0,3,2025,PSA-PP,17.3799991607666,17.399999618530273,16.260000228881836,16.260000228881836,932085,16.022558212280273,0.25,0.0
3M,USD,0.0,0.0,542263000.0,596520000.0,0.0,793267000.0,872167000.0,14757765000.0,9400520000.0,0.0,521209000.0,-592665000.0,9985114000.0,6,2024,PSA-PQ,17.75,18.020000457763672,17.110000610351562,17.520000457763672,177845,16.55927276611328,0.246875,0.0
3M,USD,0.0,0.0,599004000.0,509883000.0,0.0,688410000.0,866058000.0,14733841000.0,9473778000.0,0.0,433143000.0,-737450000.0,10093194000.0,9,2024,PSA-PQ,18.229999542236328,19.469999313354492,18.170000076293945,18.959999084472656,187288,18.175249099731445,0.246875,0.0
3M,USD,0.0,0.0,447416000.0,689123000.0,0.0,665448000.0,866653000.0,14715640000.0,9353034000.0,0.0,618361000.0,-699083000.0,9941282000.0,12,2024,PSA-PQ,17.899999618530273,17.899999618530273,16.2012996673584,17.010000228881836,521871,16.519481658935547,0.2469,0.0
3M,USD,0.0,0.0,287177000.0,484226000.0,0.0,647054000.0,851337000.0,14640814000.0,9424558000.0,0.0,410791000.0,-867425000.0,9945094000.0,3,2025,PSA-PQ,16.899999618530273,18.0,16.170000076293945,16.239999771118164,256864,15.999899864196777,0.2469,0.0
3M,USD,0.0,0.0,542263000.0,596520000.0,0.0,793267000.0,872167000.0,14757765000.0,9400520000.0,0.0,521209000.0,-592665000.0,9985114000.0,6,2024,PSA-PR,18.270000457763672,18.6299991607666,17.3799991607666,18.219999313354492,518044,17.230012893676758,0.25,0.0
3M,USD,0.0,0.0,599004000.0,509883000.0,0.0,688410000.0,866058000.0,14733841000.0,9473778000.0,0.0,433143000.0,-737450000.0,10093194000.0,9,2024,PSA-PR,18.549999237060547,20.15999984741211,18.549999237060547,19.530000686645508,470927,18.728229522705078,0.25,0.0
3M,USD,0.0,0.0,447416000.0,689123000.0,0.0,665448000.0,866653000.0,14715640000.0,9353034000.0,0.0,618361000.0,-699083000.0,9941282000.0,12,2024,PSA-PR,18.149999618530273,18.27989959716797,16.579999923706055,16.84000015258789,1409053,16.357410430908203,0.25,0.0
3M,USD,0.0,0.0,287177000.0,484226000.0,0.0,647054000.0,851337000.0,14640814000.0,9424558000.0,0.0,410791000.0,-867425000.0,9945094000.0,3,2025,PSA-PR,17.209999084472656,17.299999237060547,16.260000228881836,16.260000228881836,726647,16.02017593383789,0.25,0.0
3M,USD,0.0,0.0,542263000.0,596520000.0,0.0,793267000.0,872167000.0,14757765000.0,9400520000.0,0.0,521209000.0,-592665000.0,9985114000.0,6,2024,PSA-PS,18.43000030517578,18.75,17.815000534057617,18.139999389648438,286313,17.155643463134766,0.25625,0.0
3M,USD,0.0,0.0,599004000.0,509883000.0,0.0,688410000.0,866058000.0,14733841000.0,9473778000.0,0.0,433143000.0,-737450000.0,10093194000.0,9,2024,PSA-PS,19.1200008392334,20.469999313354492,19.1200008392334,19.920000076293945,393150,19.10308837890625,0.25625,0.0
3M,USD,0.0,0.0,447416000.0,689123000.0,0.0,665448000.0,866653000.0,14715640000.0,9353034000.0,0.0,618361000.0,-699083000.0,9941282000.0,12,2024,PSA-PS,18.6200008392334,18.860000610351562,17.030000686645508,17.6299991607666,465894,17.12620735168457,0.2562,0.0
3M,USD,0.0,0.0,287177000.0,484226000.0,0.0,647054000.0,851337000.0,14640814000.0,9424558000.0,0.0,410791000.0,-867425000.0,9945094000.0,3,2025,PSA-PS,17.670000076293945,17.670000076293945,16.68000030517578,16.75,811578,16.50136947631836,0.2562,0.0
3M,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-338835000.0,0.0,12,2023,REXR-PC,21.0,22.329999923706055,21.0,22.29990005493164,139468,20.2382869720459,0.351563,0.0
3M,USD,148590000.0,0.0,336960000.0,78948000.0,0.0,53855000.0,166614000.0,11227627000.0,3349120000.0,0.0,64277000.0,-370720000.0,3965844000.0,3,2024,REXR-PC,21.6200008392334,22.059999465942383,21.290000915527344,21.579999923706055,199277,19.908676147460938,0.351563,0.0
3M,USD,157881000.0,0.0,125710000.0,114429000.0,0.0,16546000.0,185668000.0,11218686000.0,3348697000.0,0.0,86017000.0,0.0,3953016000.0,6,2024,REXR-PC,21.149999618530273,21.270000457763672,20.489999771118164,21.0,80274,19.687345504760742,0.351563,0.0
3M,USD,168952000.0,0.0,61836000.0,98062000.0,0.0,7245000.0,186976000.0,11265143000.0,3350190000.0,0.0,70722000.0,0.0,3955386000.0,9,2024,REXR-PC,22.100000381469727,24.190000534057617,22.049999237060547,24.030000686645508,159596,22.908931732177734,0.351563,0.0
3M,USD,177465000.0,0.0,55971000.0,93083000.0,0.0,27879000.0,186889000.0,11514356000.0,3345962000.0,0.0,64910000.0,-441881000.0,3922239000.0,12,2024,REXR-PC,22.56999969482422,22.809900283813477,21.479999542236328,22.079999923706055,588349,21.384784698486328,0.351563,0.0
3M,USD,184515000.0,0.0,504579000.0,101336000.0,0.0,73403000.0,197026000.0,11995523000.0,3348060000.0,0.0,74048000.0,-474550000.0,3911111000.0,3,2025,REXR-PC,21.65999984741211,22.30500030517578,21.600000381469727,21.75,169340,21.403362274169922,0.351563,0.0
3M,USD,82145000.0,0.51,685376000.0,256591000.0,25122714617.0,367064000.0,519217000.0,21170336000.0,14867474000.0,9668530617.0,106949000.0,-964518000.0,17184205000.0,6,2024,BXP,60.790000915527344,62.70000076293945,58.15999984741211,61.560001373291016,24092700,58.193294525146484,0.98,0.0
3M,USD,99706000.0,0.53,1420475000.0,271646000.0,28154603593.0,286096000.0,521497000.0,21974455000.0,15715246000.0,12711062593.0,108452000.0,-1035710000.0,18123230000.0,9,2024,BXP,74.70999908447266,83.8499984741211,73.06999969482422,80.45999908447266,23826300,77.29783630371094,0.98,0.0
3M,USD,107453000.0,-1.45,1254882000.0,-67427000.0,27319367628.0,383746000.0,525612000.0,21633805000.0,15720499000.0,11761892628.0,-237817000.0,-1419575000.0,18137324000.0,12,2024,BXP,81.97000122070312,83.29000091552734,72.69999694824219,74.36000061035156,22790500,72.31498718261719,0.98,0.0
3M,USD,117353000.0,0.39,398126000.0,250349000.0,26366932341.0,210036000.0,526072000.0,20991634000.0,14871692000.0,10637744341.0,86905000.0,-1513555000.0,17577740000.0,3,2025,BXP,70.77999877929688,71.73999786376953,63.720001220703125,67.19000244140625,32313700,66.21710205078125,0.0,0.0
3M,USD,7469000.0,0.97,722176000.0,260016000.0,33633562582.0,341157000.0,537237000.0,30629758000.0,12217163000.0,22553227582.0,219176000.0,0.0,14943128000.0,3,2024,ARE,123.91000366210938,129.75,121.30999755859375,128.91000366210938,19411200,121.42668914794922,1.27,0.0
3M,USD,6822000.0,0.25,561021000.0,139838000.0,32332645651.0,411797000.0,537908000.0,30682676000.0,12224503000.0,20456080651.0,94049000.0,0.0,15180998000.0,6,2024,ARE,119.5199966430664,119.5199966430664,112.68000030517578,116.97000122070312,16294500,111.31818389892578,1.3,0.0
3M,USD,6980000.0,0.96,562606000.0,257153000.0,32696279618.0,477392000.0,542479000.0,30909232000.0,12237012000.0,20454022618.0,213603000.0,0.0,15784678000.0,9,2024,ARE,118.79000091552734,125.62999725341797,115.47000122070312,118.75,22964600,114.28871154785156,1.3,0.0
3M,USD,6409000.0,0.0,552146000.0,39564000.0,29575778864.0,274178000.0,522817000.0,30133416000.0,12244374000.0,16798445864.0,-16095000.0,0.0,15128988000.0,12,2024,ARE,110.0,110.31999969482422,96.44000244140625,97.55000305175781,29115500,94.90463256835938,1.32,0.0
3M,USD,6875000.0,-0.07,476430000.0,89538000.0,27938070476.0,207949000.0,516780000.0,30555481000.0,12790951000.0,15738715476.0,38662000.0,0.0,15600870000.0,3,2025,ARE,102.52999877929688,105.13999938964844,91.1500015258789,92.51000213623047,24574200,91.232666015625,0.0,0.0
3M,USD,0.0,0.0,0.0,0.0,0.0,0.0,221961000.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2023,VNO-PL,16.200000762939453,16.760000228881836,15.220000267028809,15.699999809265137,1197283,13.932673454284668,0.3375,0.0
3M,USD,782907000.0,0.0,892652000.0,85594000.0,0.0,31485000.0,0.0,12611556000.0,7679928000.0,0.0,-6273000.0,-4018454000.0,9829855000.0,3,2024,VNO-PL,16.1299991607666,16.540000915527344,14.65999984741211,15.029999732971191,422416,13.626428604125977,0.3375,0.0
3M,USD,777370000.0,0.0,872609000.0,137771000.0,0.0,194679000.0,0.0,12681075000.0,7662234000.0,0.0,40099000.0,-3983194000.0,9798717000.0,6,2024,VNO-PL,15.569999694824219,15.979999542236328,14.979999542236328,15.220000267028809,406240,14.093950271606445,0.3375,0.0
3M,USD,770973000.0,0.0,783596000.0,81002000.0,0.0,105379000.0,0.0,12336563000.0,7666058000.0,0.0,-19468000.0,-4002345000.0,9815642000.0,9,2024,VNO-PL,17.93000030517578,19.295000076293945,17.760000228881836,18.81999969482422,557339,17.810222625732422,0.3375,0.0
3M,USD,765873000.0,0.0,733947000.0,106824000.0,0.0,206180000.0,0.0,12218754000.0,7667876000.0,0.0,5758000.0,-4142249000.0,9826739000.0,12,2024,VNO-PL,18.190000534057617,18.690000534057617,16.969999313354492,17.520000457763672,682673,16.879013061523438,0.3375,0.0
3M,USD,782254000.0,0.0,568861000.0,197723000.0,0.0,52034000.0,0.0,11923850000.0,7217096000.0,0.0,99824000.0,-4055415000.0,9371039000.0,3,2025,VNO-PL,18.540000915527344,18.649999618530273,16.809999465942383,16.8700008392334,725867,16.55664825439453,0.3375,0.0
3M,USD,0.0,0.0,0.0,0.0,0.0,0.0,221961000.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2023,VNO-PM,16.15999984741211,16.309999465942383,14.550000190734863,15.0,1155346,13.313518524169922,0.328125,0.0
3M,USD,782907000.0,0.0,892652000.0,85594000.0,0.0,31485000.0,0.0,12611556000.0,7679928000.0,0.0,-6273000.0,-4018454000.0,9829855000.0,3,2024,VNO-PM,16.0,16.280000686645508,15.109999656677246,15.300000190734863,867071,13.874649047851562,0.328125,0.0
3M,USD,777370000.0,0.0,872609000.0,137771000.0,0.0,194679000.0,0.0,12681075000.0,7662234000.0,0.0,40099000.0,-3983194000.0,9798717000.0,6,2024,VNO-PM,15.379300117492676,15.649999618530273,14.75,14.949999809265137,387859,13.843664169311523,0.328125,0.0
3M,USD,770973000.0,0.0,783596000.0,81002000.0,0.0,105379000.0,0.0,12336563000.0,7666058000.0,0.0,-19468000.0,-4002345000.0,9815642000.0,9,2024,VNO-PM,17.219999313354492,18.43000030517578,17.11009979248047,17.93000030517578,1025654,16.95986557006836,0.328125,0.0
3M,USD,765873000.0,0.0,733947000.0,106824000.0,0.0,206180000.0,0.0,12218754000.0,7667876000.0,0.0,5758000.0,-4142249000.0,9826739000.0,12,2024,VNO-PM,18.139999389648438,18.459999084472656,16.799999237060547,17.18000030517578,525634,16.548818588256836,0.328125,0.0
3M,USD,782254000.0,0.0,568861000.0,197723000.0,0.0,52034000.0,0.0,11923850000.0,7217096000.0,0.0,99824000.0,-4055415000.0,9371039000.0,3,2025,VNO-PM,18.290000915527344,18.3799991607666,16.280000686645508,16.34000015258789,1019150,16.032922744750977,0.328125,0.0
3M,USD,0.0,0.0,0.0,0.0,0.0,0.0,221961000.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2023,VNO,23.600000381469727,32.209999084472656,23.25,28.25,64390500,27.4965763092041,0.3,0.0
3M,USD,782907000.0,-0.05,892652000.0,85594000.0,14649936377.0,31485000.0,0.0,12611556000.0,7679928000.0,5480168377.0,-6273000.0,-4018454000.0,9829855000.0,3,2024,VNO,26.280000686645508,29.34000015258789,24.520000457763672,28.770000457763672,41895300,28.293292999267578,0.0,0.0
3M,USD,777370000.0,0.19,872609000.0,137771000.0,14290044006.0,194679000.0,0.0,12681075000.0,7662234000.0,5007809006.0,40099000.0,-3983194000.0,9798717000.0,6,2024,VNO,24.799999237060547,26.68000030517578,23.5,26.290000915527344,36787500,25.854385375976562,0.0,0.0
3M,USD,770973000.0,-0.1,783596000.0,81002000.0,16800419003.0,105379000.0,0.0,12336563000.0,7666058000.0,7511573003.0,-19468000.0,-4002345000.0,9815642000.0,9,2024,VNO,33.86000061035156,39.90999984741211,32.83000183105469,39.400001525878906,41680100,38.74715805053711,0.0,0.0
3M,USD,765873000.0,0.01,733947000.0,106824000.0,17409161223.0,206180000.0,0.0,12218754000.0,7667876000.0,8023190223.0,5758000.0,-4142249000.0,9826739000.0,12,2024,VNO,42.970001220703125,46.52000045776367,40.029998779296875,42.040000915527344,28267200,41.343414306640625,0.74,0.0
3M,USD,782254000.0,0.45,568861000.0,197723000.0,16541214327.0,52034000.0,0.0,11923850000.0,7217096000.0,7100162327.0,99824000.0,-4055415000.0,9371039000.0,3,2025,VNO,41.880001068115234,42.43000030517578,34.90999984741211,36.9900016784668,30156400,36.9900016784668,0.0,0.0
3M,USD,307798000.0,0.0,199501000.0,38800000.0,0.0,79374000.0,113018000.0,7094952000.0,3090126000.0,0.0,1959000.0,-279763000.0,5358337000.0,6,2024,SLG-PI,21.239999771118164,21.530000686645508,19.68000030517578,20.260000228881836,870422,18.859195709228516,0.40625,0.0
3M,USD,320234000.0,0.0,188216000.0,37043000.0,0.0,16723000.0,106868000.0,7155248000.0,3090044000.0,0.0,-9264000.0,-376435000.0,6135743000.0,9,2024,SLG-PI,23.100000381469727,24.8700008392334,22.770000457763672,24.520000457763672,686545,23.281564712524414,0.40625,0.0
3M,USD,310483000.0,0.0,184294000.0,69272000.0,0.0,58175000.0,126009000.0,7336150000.0,3290542000.0,0.0,19138000.0,-449101000.0,5915143000.0,12,2024,SLG-PI,24.25,24.530000686645508,23.239999771118164,23.690000534057617,459526,22.869943618774414,0.40625,0.0
3M,USD,313056000.0,0.0,180133000.0,39139000.0,0.0,6710000.0,118742000.0,7475977000.0,3374823000.0,0.0,-21545000.0,-537585000.0,6972478000.0,3,2025,SLG-PI,23.1200008392334,23.499099731445312,22.190000534057617,22.440000534057617,243954,22.040864944458008,0.0,0.0
3M,USD,16348000.0,0.05,5954000.0,37704000.0,6128186271.0,197832000.0,142344000.0,7040354000.0,2586732000.0,3520460271.0,7961000.0,-1202222000.0,3223024000.0,6,2024,CUZ,23.270000457763672,23.700000762939453,22.15999984741211,23.149999618530273,21756100,22.102060317993164,0.0,0.0
3M,USD,11788000.0,0.07,76143000.0,42129000.0,7115768742.0,117388000.0,143207000.0,7077261000.0,2661292000.0,4485092742.0,11356000.0,-1240104000.0,3330933000.0,9,2024,CUZ,28.290000915527344,30.5,27.75,29.479999542236328,25102500,28.542808532714844,0.0,0.0
3M,USD,11491000.0,0.09,7349000.0,46865000.0,7772217107.0,-123693000.0,152380000.0,7942344000.0,3095666000.0,5137117107.0,13813000.0,-1280547000.0,3931979000.0,12,2024,CUZ,31.850000381469727,31.850000381469727,29.3799991607666,30.639999389648438,32778700,29.994184494018555,0.0,0.0
3M,USD,11231000.0,0.12,5330000.0,57867000.0,8091665708.0,-9589000.0,173172000.0,7834493000.0,3020741000.0,4953345708.0,21093000.0,-1314734000.0,3826287000.0,3,2025,CUZ,30.299999237060547,30.65999984741211,27.860000610351562,29.5,31166700,29.18010902404785,0.0,0.0
3M,USD,307798000.0,-0.04,199501000.0,38800000.0,8567279756.0,79374000.0,113018000.0,7094952000.0,3090126000.0,3670598756.0,1959000.0,-279763000.0,5358337000.0,6,2024,SLG,53.369998931884766,58.540000915527344,52.36000061035156,56.63999938964844,15045800,54.00706481933594,0.25,0.0
3M,USD,320234000.0,-0.21,188216000.0,37043000.0,9264791350.0,16723000.0,106868000.0,7155248000.0,3090044000.0,4541008350.0,-9264000.0,-376435000.0,6135743000.0,9,2024,SLG,65.44000244140625,73.80000305175781,61.36000061035156,69.61000061035156,14444500,67.1745376586914,0.25,0.0
3M,USD,310483000.0,0.13,184294000.0,69272000.0,10359368784.0,58175000.0,126009000.0,7336150000.0,3290542000.0,4828890784.0,19138000.0,-449101000.0,5915143000.0,12,2024,SLG,78.20999908447266,79.22000122070312,64.23999786376953,67.91999816894531,21569800,66.2021713256836,0.258,0.0
3M,USD,313056000.0,-0.3,180133000.0,39139000.0,9226913911.0,6710000.0,118742000.0,7475977000.0,3374823000.0,4097332911.0,-21545000.0,-537585000.0,6972478000.0,3,2025,SLG,64.13999938964844,65.30000305175781,55.310001373291016,57.70000076293945,17329200,56.907814025878906,0.0,0.0
3M,USD,10229000.0,0.41,835893000.0,91310000.0,7943104781.0,-25597000.0,187328000.0,10526206000.0,5120537000.0,3658371781.0,54547000.0,187796000.0,5909498000.0,6,2024,KRC,33.83000183105469,34.08000183105469,30.709999084472656,31.170000076293945,20536300,29.322715759277344,0.54,0.0
3M,USD,11218000.0,0.44,625395000.0,94081000.0,8949189283.0,1987000.0,194338000.0,10381494000.0,5001156000.0,4568406283.0,57673000.0,175962000.0,5772094000.0,9,2024,KRC,35.93000030517578,41.22999954223633,33.779998779296875,38.70000076293945,24668300,37.04495620727539,0.54,0.0
3M,USD,11033000.0,0.5,165690000.0,98279000.0,9252210963.0,-2613000.0,194101000.0,9979811000.0,4597765000.0,4774987963.0,65034000.0,171212000.0,5289488000.0,12,2024,KRC,41.5099983215332,42.54999923706055,38.38999938964844,40.45000076293945,23765400,39.26249313354492,0.54,0.0
3M,USD,11680000.0,0.33,146711000.0,74829000.0,8407016544.0,60261000.0,177872000.0,9954307000.0,4597842000.0,3874484544.0,43681000.0,144867000.0,5298700000.0,3,2025,KRC,35.77000045776367,36.06999969482422,31.950000762939453,32.7599983215332,36060400,32.22795486450195,0.0,0.0
3M,USD,347174000.0,0.25,16422000.0,63765000.0,5991494120.0,72410000.0,140840000.0,5636366000.0,3262327000.0,2774600120.0,27213000.0,-724827000.0,3549503000.0,3,2024,HIW,24.459999084472656,26.270000457763672,24.010000228881836,26.18000030517578,19272000,24.064796447753906,0.0,0.0
3M,USD,344153000.0,0.59,27003000.0,100674000.0,6059225981.0,129955000.0,140179000.0,5576793000.0,3191429000.0,2784509981.0,64770000.0,-714956000.0,3496162000.0,6,2024,HIW,26.229999542236328,26.649999618530273,24.469999313354492,26.270000457763672,15754200,24.605905532836914,0.0,0.0
3M,USD,341156000.0,0.14,23650000.0,52941000.0,6745981475.0,97493000.0,138617000.0,5627404000.0,3295521000.0,3552744475.0,15469000.0,-753404000.0,3590712000.0,9,2024,HIW,31.920000076293945,33.959999084472656,31.149999618530273,33.5099983215332,13666500,31.890277862548828,0.0,0.0
3M,USD,28287000.0,0.0,22412000.0,34072000.0,6591817100.0,103726000.0,134053000.0,5625911000.0,3293559000.0,3291135100.0,-3198000.0,-810608000.0,3598110000.0,12,2024,HIW,32.400001525878906,32.459999084472656,29.299999237060547,30.579999923706055,20533300,29.568880081176758,0.0,0.0
3M,USD,340499000.0,0.0,20107000.0,136642000.0,6495052188.0,46324000.0,135349000.0,5720518000.0,3338492000.0,3195094188.0,100000000.0,-766979000.0,3596455000.0,3,2025,HIW,29.059999465942383,29.93000030517578,27.6299991607666,29.639999389648438,24785500,29.159610748291016,0.0,0.0
3M,USD,203086000.0,0.3127,100443000.0,57038000.0,5146120796.0,88364000.0,66160000.0,3876510000.0,2314925000.0,2819250796.0,36407000.0,-1008087000.0,2666067000.0,6,2024,CDP,24.850000381469727,25.079999923706055,23.84000015258789,25.030000686645508,14576700,23.987651824951172,0.295,0.0
3M,USD,201422000.0,0.321287,34478000.0,57903000.0,5741284937.0,61035000.0,65910000.0,3880104000.0,2315839000.0,3417984937.0,37397000.0,-1005260000.0,2679271000.0,9,2024,CDP,29.610000610351562,30.989999771118164,28.809999465942383,30.329999923706055,17845900,29.417715072631836,0.295,0.0
3M,USD,203672000.0,0.312612,38284000.0,58456000.0,5878148087.0,92308000.0,66129000.0,3884838000.0,2316755000.0,3488172087.0,36467000.0,-1003401000.0,2693624000.0,12,2024,CDP,32.880001068115234,33.4900016784668,30.100000381469727,30.950000762939453,20939400,30.311477661132812,0.295,0.0
3M,USD,211892000.0,0.31,24292000.0,56835000.0,5481003140.0,65137000.0,66752000.0,3903536000.0,2317670000.0,3078292140.0,36228000.0,-1003120000.0,2688481000.0,3,2025,CDP,26.959999084472656,27.639999389648438,26.18000030517578,27.270000457763672,23615200,26.965335845947266,0.0,0.0
3M,USD,121607000.0,0.06,561066000.0,64186000.0,7226482989.0,42164000.0,162669000.0,7710080000.0,5546371000.0,2227810989.0,9231000.0,-1334501000.0,5800659000.0,6,2024,DEI,14.09000015258789,14.220000267028809,12.989999771118164,13.3100004196167,27164100,12.69279670715332,0.19,0.0
3M,USD,121233000.0,0.03,544227000.0,56564000.0,7937681103.0,56396000.0,155987000.0,7602930000.0,5513086000.0,2941547103.0,-260000.0,-1361693000.0,5794250000.0,9,2024,DEI,15.819999694824219,17.75,15.3100004196167,17.56999969482422,32171000,16.99827003479004,0.19,0.0
3M,USD,121812000.0,-0.01,444623000.0,54817000.0,8087284407.0,-10475000.0,155665000.0,7556671000.0,5498022000.0,3107598407.0,-7514000.0,-1394394000.0,5745460000.0,12,2024,DEI,19.40999984741211,20.5,17.780000686645508,18.559999465942383,28776000,18.152807235717773,0.19,0.0
3M,USD,123168000.0,0.24,525696000.0,104657000.0,7743362600.0,72815000.0,161927000.0,7681601000.0,5635224000.0,2679141600.0,44579000.0,-1386409000.0,5924069000.0,3,2025,DEI,17.25,17.469999313354492,15.359999656677246,16.0,52779700,15.811180114746094,0.0,0.0
3M,USD,71273000.0,0.1,14814000.0,20015000.0,2589540351.0,57017000.0,50260000.0,2705755000.0,1328403000.0,1274097351.0,4850000.0,121538000.0,1623564000.0,6,2024,DEA,29.799999237060547,31.037500381469727,29.299999237060547,30.924999237060547,6104640,28.750699996948242,0.0,0.0
3M,USD,70280000.0,0.125,31202000.0,21324000.0,2821037727.0,57174000.0,50071000.0,2789752000.0,1374577000.0,1434948727.0,5115000.0,126401000.0,1721477000.0,9,2024,DEA,32.67499923706055,34.849998474121094,32.67499923706055,33.95000076293945,6790200,32.175106048583984,0.0,0.0
3M,USD,71172000.0,0.125,19353000.0,22952000.0,2669920533.0,24553000.0,52667000.0,2919939000.0,1324271000.0,1226545533.0,5729000.0,131854000.0,1835954000.0,12,2024,DEA,30.725000381469727,30.799999237060547,26.899999618530273,28.399999618530273,13367360,27.14415740966797,0.0,0.0
3M,USD,70531000.0,0.07,8459000.0,21660000.0,2723955909.0,24187000.0,52919000.0,2934823000.0,1601132000.0,1144487909.0,3283000.0,134981000.0,1826049000.0,3,2025,DEA,28.225000381469727,28.737499237060547,25.4375,26.5,13063040,25.328174591064453,0.6625,0.0
3M,USD,13917000.0,-0.04,307461000.0,34879000.0,4399849446.0,66965000.0,113216000.0,6854016000.0,3672103000.0,1006234446.0,-2860000.0,-957285000.0,3846201000.0,6,2024,PGRE,4.619999885559082,4.84499979019165,4.440000057220459,4.630000114440918,25743700,4.594462871551514,0.035,0.0
3M,USD,18662000.0,-0.04,318725000.0,37594000.0,4434833448.0,39715000.0,114583000.0,6848234000.0,3674367000.0,1070191448.0,-4203000.0,-966973000.0,3839546000.0,9,2024,PGRE,4.96999979019165,5.295000076293945,4.710000038146973,4.920000076293945,18914500,4.920000076293945,0.0,0.0
3M,USD,18229000.0,-0.18,375056000.0,-7086000.0,4430229317.0,88356000.0,109237000.0,6817907000.0,3676630000.0,1074587317.0,-48062000.0,-1005627000.0,3862006000.0,12,2024,PGRE,4.900000095367432,5.039999961853027,4.590000152587891,4.940000057220459,20716300,4.940000057220459,0.0,0.0
3M,USD,20496000.0,-0.05,426952000.0,34612000.0,4244241856.0,8874000.0,108969000.0,6766044000.0,3678893000.0,942667856.0,-5317000.0,-1015793000.0,3846547000.0,3,2025,PGRE,4.480000019073486,4.510000228881836,3.9600000381469727,4.300000190734863,30594900,4.300000190734863,0.0,0.0
3M,USD,212722000.0,-0.27,163536000.0,-5050000.0,3736586567.0,-41685000.0,66017000.0,4653715000.0,2594069000.0,1347253567.0,-33414000.0,-865782000.0,2853861000.0,6,2024,JBGS,14.550000190734863,15.3100004196167,14.104999542236328,15.229999542236328,21746400,14.577252388000488,0.0,0.0
3M,USD,215955000.0,-0.32,136983000.0,700000.0,4003589320.0,-32237000.0,68868000.0,4505772000.0,2533734000.0,1475906320.0,-31309000.0,-907777000.0,2841880000.0,9,2024,JBGS,17.34000015258789,18.860000610351562,17.0,17.479999542236328,15438100,16.910388946533203,0.0,0.0
3M,USD,189882000.0,-0.72,145804000.0,-38618000.0,3838459155.0,-3775000.0,65165000.0,4379084000.0,2485026000.0,1298423155.0,-70840000.0,-997283000.0,2787850000.0,12,2024,JBGS,17.0,17.06999969482422,14.960000038146973,15.369999885559082,13006300,15.019950866699219,0.175,0.0
3M,USD,193460000.0,-0.56,81338000.0,-22812000.0,3649086630.0,-16156000.0,59006000.0,4077750000.0,2344758000.0,1176561630.0,-53698000.0,-1043003000.0,2743375000.0,3,2025,JBGS,15.319999694824219,16.270000457763672,14.0,16.110000610351562,28856000,15.926095962524414,0.0,0.0
3M,USD,194532000.0,-0.08,138454000.0,19762000.0,3004975215.0,15898000.0,84697000.0,3878520000.0,2221738000.0,898212215.0,-9807000.0,-2055697000.0,2500319000.0,6,2024,PDM,7.400000095367432,7.510000228881836,6.849999904632568,7.25,21243900,6.935731410980225,0.0,0.0
