periodType,currencyCode,BasicAverageShares,CostOfRevenue,EBIT,FreeCashFlow,GrossProfit,InvestedCapital,OrdinarySharesNumber,OtherOperatingExpenses,RetainedEarnings,TaxEffectOfUnusualItems,TotalUnusualItems,month,year,symbol,open,high,low,close,volume,adjclose,dividends,splits
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PJ,19.979999542236328,20.04800033569336,19.53230094909668,19.729999542236328,106991.0,19.133811950683594,0.2938,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PJ,19.75,19.90089988708496,19.649999618530273,19.770000457763672,60075.0,19.460052490234375,0.0,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PJ,19.790000915527344,19.81999969482422,19.44420051574707,19.579999923706055,75442.0,19.27303123474121,0.0,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PL,20.799999237060547,20.979999542236328,20.510000228881836,20.950000762939453,99428.0,19.497779846191406,0.0,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PL,20.899999618530273,20.989999771118164,20.250099182128906,20.389999389648438,92065.0,18.976600646972656,0.289063,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PL,20.170000076293945,20.341400146484375,20.09000015258789,20.34000015258789,123450.0,19.196718215942383,0.0,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PL,20.280000686645508,20.540000915527344,20.25,20.389999389648438,146367.0,19.243907928466797,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PL,21.649999618530273,21.979999542236328,21.41010093688965,21.850000381469727,108396.0,20.621843338012695,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PL,21.8700008392334,22.389999389648438,21.760000228881836,22.229999542236328,121657.0,20.980484008789062,0.289063,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PL,22.219999313354492,22.889999389648438,22.18000030517578,22.649999618530273,239510.0,21.656665802001953,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PL,22.700000762939453,22.71820068359375,22.260000228881836,22.270000457763672,115294.0,21.2933292388916,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PL,22.290000915527344,22.389999389648438,21.709999084472656,22.229999542236328,419523.0,21.255084991455078,0.0,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PL,20.719999313354492,20.860000610351562,20.31999969482422,20.729999542236328,239867.0,19.82086753845215,0.0,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PL,20.649999618530273,20.760000228881836,19.930099487304688,20.040000915527344,315969.0,19.161130905151367,0.2891,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PL,20.09000015258789,20.190000534057617,19.229999542236328,19.65999984741211,548348.0,19.066680908203125,0.0,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PL,19.65999984741211,19.68549919128418,19.040000915527344,19.100000381469727,269702.0,18.523582458496094,0.0,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PL,19.06999969482422,20.270000457763672,19.06999969482422,20.190000534057617,393478.0,19.580686569213867,0.0,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PL,19.860000610351562,19.969999313354492,19.469999313354492,19.534000396728516,110897.0,18.94448471069336,0.0,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PL,19.0,19.670000076293945,19.0,19.40999984741211,144356.0,18.82422637939453,0.2891,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PL,19.520000457763672,19.559999465942383,19.329999923706055,19.40679931640625,102242.0,19.102706909179688,0.0,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PL,19.469999313354492,19.519899368286133,19.049999237060547,19.079999923706055,291259.0,18.781028747558594,0.0,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PM,18.68000030517578,19.040000915527344,18.604999542236328,18.885000228881836,39905.0,17.586164474487305,0.0,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PM,18.8700008392334,19.020000457763672,18.270099639892578,18.30739974975586,28792.0,17.048290252685547,0.257813,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PM,18.209999084472656,18.38990020751953,18.06999969482422,18.25,38529.0,17.230501174926758,0.0,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PM,18.25,18.600000381469727,18.229999542236328,18.600000381469727,49890.0,17.560951232910156,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PM,19.31999969482422,19.770000457763672,19.299999237060547,19.6299991607666,44924.0,18.533409118652344,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PM,19.65999984741211,20.299999237060547,19.65999984741211,20.110000610351562,57677.0,18.986597061157227,0.257813,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PM,20.200000762939453,20.790000915527344,20.15999984741211,20.655000686645508,125030.0,19.75213050842285,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PM,20.649999618530273,20.75,20.3799991607666,20.3799991607666,90027.0,19.48914909362793,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PM,20.309999465942383,20.520000457763672,20.030000686645508,20.1200008392334,68714.0,19.240514755249023,0.0,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PM,18.709999084472656,18.729999542236328,18.360000610351562,18.597200393676758,52148.0,17.78428077697754,0.0,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PM,18.479999542236328,18.62689971923828,17.920000076293945,17.969999313354492,88380.0,17.184494018554688,0.2578,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PM,17.90999984741211,17.979999542236328,17.328800201416016,17.719999313354492,77217.0,17.18595314025879,0.0,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PM,17.719999313354492,17.719999313354492,17.226900100708008,17.239999771118164,41124.0,16.72041893005371,0.0,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PM,17.190000534057617,18.34000015258789,17.1200008392334,18.329999923706055,103862.0,17.777568817138672,0.0,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PM,17.799999237060547,17.8700008392334,17.40999984741211,17.420799255371094,33823.0,16.895769119262695,0.0,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PM,17.359600067138672,17.559999465942383,17.229999542236328,17.454999923706055,70485.0,16.928939819335938,0.2578,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PM,17.43000030517578,17.540000915527344,17.268800735473633,17.3439998626709,53802.0,17.073341369628906,0.0,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PM,17.43000030517578,17.450000762939453,17.010000228881836,17.11009979248047,52296.0,16.84309196472168,0.0,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PN,17.399999618530273,17.75,17.190000534057617,17.59000015258789,60004.0,16.368797302246094,0.0,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PN,17.479999542236328,17.5,16.829999923706055,16.928699493408203,107638.0,15.753405570983887,0.242188,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PN,16.739999771118164,17.07900047302246,16.709999084472656,17.02039909362793,33611.0,16.062829971313477,0.0,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PN,17.0,17.229999542236328,16.959999084472656,17.170000076293945,80918.0,16.204015731811523,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PN,17.950000762939453,18.3799991607666,17.940000534057617,18.229999542236328,39546.0,17.204378128051758,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PN,18.212499618530273,18.809999465942383,18.212499618530273,18.579999923706055,41570.0,17.534690856933594,0.242188,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PN,18.645000457763672,19.229999542236328,18.600000381469727,19.190000534057617,58934.0,18.346847534179688,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PN,19.09000015258789,19.229999542236328,18.969999313354492,18.969999313354492,77078.0,18.136510848999023,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PN,18.989999771118164,19.02989959716797,18.610000610351562,18.709999084472656,66315.0,17.887935638427734,0.0,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PN,17.40999984741211,17.500999450683594,17.149999618530273,17.270000457763672,100801.0,16.511205673217773,0.0,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PN,17.469900131225586,17.469900131225586,16.600000381469727,16.690000534057617,86683.0,15.95668888092041,0.2422,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PN,16.739999771118164,16.739999771118164,16.059999465942383,16.3700008392334,123725.0,15.87695026397705,0.0,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PN,16.270000457763672,16.388999938964844,16.020000457763672,16.030000686645508,122723.0,15.547189712524414,0.0,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PN,16.020000457763672,17.139999389648438,16.020000457763672,17.0,207291.0,16.487974166870117,0.0,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PN,16.75,16.86240005493164,16.489999771118164,16.489999771118164,81053.0,15.993334770202637,0.0,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PN,16.540000915527344,16.614200592041016,16.209999084472656,16.40999984741211,71937.0,15.915743827819824,0.2422,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PN,16.40999984741211,16.530000686645508,16.0,16.360000610351562,80998.0,16.10436248779297,0.0,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PN,16.3799991607666,16.420000076293945,16.040000915527344,16.219999313354492,128626.0,15.966547966003418,0.0,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PO,17.450000762939453,17.790000915527344,17.350000381469727,17.700000762939453,52259.0,16.470457077026367,0.0,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PO,17.579999923706055,17.65999984741211,17.030000686645508,17.059999465942383,80484.0,15.874914169311523,0.24375,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PO,17.0,17.226699829101562,16.986900329589844,17.190000534057617,35921.0,16.22209358215332,0.0,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PO,17.100000381469727,17.59000015258789,17.100000381469727,17.299999237060547,274233.0,16.32590103149414,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PO,17.93000030517578,18.34000015258789,17.93000030517578,18.259899139404297,60454.0,17.23175048828125,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PO,18.110000610351562,18.719999313354492,18.110000610351562,18.56999969482422,71538.0,17.524391174316406,0.24375,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PO,18.540000915527344,19.112499237060547,18.540000915527344,19.050399780273438,49922.0,18.215299606323242,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PO,19.040000915527344,19.1299991607666,18.899999618530273,18.899999618530273,46504.0,18.07149314880371,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PO,18.770000457763672,18.950000762939453,18.590200424194336,18.649999618530273,44918.0,17.83245086669922,0.0,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PO,17.649999618530273,17.788299560546875,17.139999389648438,17.5,88161.0,16.732864379882812,0.0,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PO,17.450000762939453,17.509700775146484,16.799999237060547,16.8700008392334,118592.0,16.130481719970703,0.2437,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PO,16.809999465942383,16.93000030517578,16.209999084472656,16.5049991607666,144698.0,16.006834030151367,0.0,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PO,16.469999313354492,16.520700454711914,16.1299991607666,16.270000457763672,140052.0,15.77892780303955,0.0,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PO,16.270000457763672,17.200000762939453,16.1299991607666,17.139999389648438,164462.0,16.62266731262207,0.0,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PO,16.84000015258789,16.919200897216797,16.465700149536133,16.559999465942383,45287.0,16.0601749420166,0.0,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PO,16.57990074157715,16.57990074157715,16.100000381469727,16.389999389648438,133728.0,15.895305633544922,0.2437,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PO,16.389999389648438,16.520000457763672,16.260000228881836,16.327600479125977,51186.0,16.07187843322754,0.0,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PO,16.34000015258789,16.420000076293945,16.049999237060547,16.11989974975586,60393.0,15.867430686950684,0.0,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PP,17.969999313354492,18.434999465942383,17.899999618530273,18.420000076293945,110281.0,17.147600173950195,0.0,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PP,18.329999923706055,18.40999984741211,17.45009994506836,17.514999389648438,108105.0,16.30511474609375,0.25,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PP,17.3700008392334,17.66790008544922,17.3700008392334,17.610000610351562,97926.0,16.623929977416992,0.0,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PP,17.639999389648438,17.950000762939453,17.540000915527344,17.950000762939453,177847.0,16.94489288330078,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PP,18.799999237060547,19.170000076293945,18.70789909362793,18.940000534057617,110027.0,17.879457473754883,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PP,19.09000015258789,19.602500915527344,19.013999938964844,19.469900131225586,159685.0,18.379684448242188,0.25,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PP,19.549999237060547,19.989999771118164,19.3799991607666,19.90999984741211,195874.0,19.038223266601562,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PP,19.979999542236328,19.989999771118164,19.520000457763672,19.584999084472656,200305.0,18.727453231811523,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PP,19.6200008392334,19.639999389648438,19.059999465942383,19.190000534057617,446558.0,18.349750518798828,0.0,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PP,17.899999618530273,18.0,17.57200050354004,17.799999237060547,349590.0,17.020610809326172,0.0,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PP,17.799999237060547,17.8700008392334,17.11009979248047,17.270000457763672,404964.0,16.51382064819336,0.25,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PP,17.25,17.290000915527344,16.479999542236328,16.959999084472656,614189.0,16.45120620727539,0.0,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PP,16.8799991607666,16.959999084472656,16.639999389648438,16.790000915527344,334050.0,16.286306381225586,0.0,0.0
3M,USD,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,12,2024,PSA-PP,16.75,17.530000686645508,16.709999084472656,17.530000686645508,413660.0,17.004106521606445,0.0,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PP,17.3799991607666,17.399999618530273,16.90999984741211,16.940000534057617,166343.0,16.431808471679688,0.0,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PP,16.899999618530273,17.149999618530273,16.81999969482422,16.950000762939453,184934.0,16.44150733947754,0.25,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PP,17.0,17.100000381469727,16.85110092163086,16.920000076293945,113560.0,16.655624389648438,0.0,0.0
3M,USD,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,3,2025,PSA-PP,17.030000686645508,17.100000381469727,16.3700008392334,16.440000534057617,214158.0,16.18312644958496,0.0,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PQ,17.75,18.020000457763672,17.420000076293945,17.989999771118164,51043.0,16.738462448120117,0.0,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PQ,18.010000228881836,18.010000228881836,17.200000762939453,17.280000686645508,54857.0,16.077856063842773,0.246875,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PQ,17.290000915527344,17.399999618530273,17.110000610351562,17.30940055847168,23576.0,16.334331512451172,0.0,0.0
3M,USD,0.0,301044000.0,596520000.0,793267000.0,872167000.0,14757765000.0,175010887.0,0.0,-592665000.0,41846.25366,10553000.0,6,2024,PSA-PQ,17.3799991607666,17.520000457763672,17.219999313354492,17.520000457763672,48369.0,16.53306770324707,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PQ,18.229999542236328,18.600000381469727,18.170000076293945,18.579999923706055,65406.0,17.533357620239258,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PQ,18.610000610351562,19.110000610351562,18.610000610351562,18.889999389648438,34662.0,17.82589340209961,0.246875,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PQ,18.989999771118164,19.469999313354492,18.870100021362305,19.3799991607666,37672.0,18.527769088745117,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PQ,19.420000076293945,19.469999313354492,19.225000381469727,19.225000381469727,38021.0,18.379587173461914,0.0,0.0
3M,USD,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,9,2024,PSA-PQ,19.260000228881836,19.29960060119629,18.940000534057617,19.079999923706055,52447.0,18.240962982177734,0.0,0.0
